case	profile	db	epoch	trajectory_pos	qf_base	qf_candidate	delta
133	linear	4	15	2	0.0	0.0	0.0
133	linear	4	7	1	0.0	0.0	0.0
134	uniform	1	0	0	0.0	0.0	0.0
132	uniform	2	23	3	0.0	0.0	0.0
134	uniform	0	15	2	0.0	0.0	0.0
133	linear	3	7	1	0.0	0.0	0.0
133	linear	3	0	0	0.0	0.0	0.0
133	linear	2	23	3	0.0	0.0	0.0
133	linear	2	15	2	0.0	0.0	0.0
133	linear	2	7	1	0.0	0.0	0.0
134	linear	4	0	0	0.0	0.0	0.0
134	linear	3	23	3	0.0	0.0	0.0
134	linear	3	15	2	0.0	0.0	0.0
134	uniform	2	7	1	0.0	0.0	0.0
134	uniform	2	0	0	0.0	0.0	0.0
134	uniform	1	23	3	0.0	0.0	0.0
134	uniform	1	15	2	0.0	0.0	0.0
134	uniform	0	23	3	0.0	0.0	0.0
134	linear	4	7	1	0.0	0.0	0.0
133	uniform	4	23	3	0.0	0.0	0.0
133	uniform	4	15	2	0.0	0.0	0.0
134	linear	3	7	1	0.0	0.0	0.0
134	linear	3	0	0	0.0	0.0	0.0
134	linear	2	23	3	0.0	0.0	0.0
134	linear	2	15	2	0.0	0.0	0.0
134	linear	2	7	1	0.0	0.0	0.0
135	linear	4	0	0	0.0	0.0	0.0
135	linear	3	23	3	0.0	0.0	0.0
135	linear	3	15	2	0.0	0.0	0.0
134	linear	1	7	1	0.0	0.0	0.0
134	linear	1	0	0	0.0	0.0	0.0
133	uniform	2	7	1	0.0	0.0	0.0
134	linear	0	15	2	0.0	0.0	0.0
134	linear	0	7	1	0.0	0.0	0.0
135	linear	2	0	0	0.0	0.0	0.0
135	linear	1	23	3	0.0	0.0	0.0
135	linear	1	15	2	0.0	0.0	0.0
135	uniform	0	7	1	0.0	0.0	0.0
135	uniform	0	0	0	0.0	0.0	0.0
135	linear	4	23	3	0.0	0.0	0.0
135	linear	4	15	2	0.0	0.0	0.0
135	linear	4	7	1	0.0	0.0	0.0
133	linear	4	0	0	0.0	0.0	0.0
133	linear	3	23	3	0.0	0.0	0.0
133	linear	3	15	2	0.0	0.0	0.0
134	linear	0	23	3	0.0	0.0	0.0
133	uniform	3	15	2	0.0	0.0	0.0
133	uniform	3	7	1	0.0	0.0	0.0
131	uniform	3	0	0	0.0	0.0	0.0
131	uniform	2	23	3	0.0	0.0	0.0
131	uniform	2	15	2	0.0	0.0	0.0
132	linear	1	7	1	0.0	0.0	0.0
132	linear	1	0	0	0.0	0.0	0.0
132	linear	0	23	3	0.0	0.0	0.0
132	linear	0	15	2	0.0	0.0	0.0
132	linear	0	7	1	0.0	0.0	0.0
131	uniform	1	0	0	0.0	0.0	0.0
131	uniform	0	23	3	0.0	0.0	0.0
131	uniform	0	15	2	0.0	0.0	0.0
134	uniform	1	7	1	0.0	0.0	0.0
131	uniform	4	0	0	0.0	0.0	0.0
131	uniform	3	23	3	0.0	0.0	0.0
131	uniform	3	15	2	0.0	0.0	0.0
131	uniform	3	7	1	0.0	0.0	0.0
133	linear	0	0	0	0.0	0.0	0.0
132	uniform	4	23	3	0.0	0.0	0.0
132	uniform	4	15	2	0.0	0.0	0.0
131	uniform	2	7	1	0.0	0.0	0.0
131	uniform	2	0	0	0.0	0.0	0.0
131	uniform	1	23	3	0.0	0.0	0.0
131	uniform	1	15	2	0.0	0.0	0.0
131	uniform	1	7	1	0.0	0.0	0.0
132	uniform	3	0	0	0.0	0.0	0.0
131	uniform	4	7	1	0.0	0.0	0.0
132	uniform	1	0	0	0.0	0.0	0.0
132	uniform	0	23	3	0.0	0.0	0.0
132	uniform	0	15	2	0.0	0.0	0.0
132	uniform	4	7	1	0.0	0.0	0.0
132	uniform	3	23	3	0.0	0.0	0.0
132	uniform	3	15	2	0.0	0.0	0.0
132	uniform	3	7	1	0.0	0.0	0.0
132	linear	3	23	3	0.0	0.0	0.0
132	linear	3	15	2	0.0	0.0	0.0
132	uniform	2	7	1	0.0	0.0	0.0
132	uniform	2	0	0	0.0	0.0	0.0
132	uniform	1	23	3	0.0	0.0	0.0
132	uniform	1	15	2	0.0	0.0	0.0
133	uniform	3	23	3	0.0	0.0	0.0
133	uniform	3	0	0	0.0	0.0	0.0
133	uniform	2	23	3	0.0	0.0	0.0
133	uniform	2	15	2	0.0	0.0	0.0
132	uniform	0	7	1	0.0	0.0	0.0
132	uniform	0	0	0	0.0	0.0	0.0
132	linear	4	23	3	0.0	0.0	0.0
132	linear	4	15	2	0.0	0.0	0.0
132	linear	4	7	1	0.0	0.0	0.0
133	uniform	1	0	0	0.0	0.0	0.0
133	uniform	0	23	3	0.0	0.0	0.0
133	uniform	0	15	2	0.0	0.0	0.0
133	uniform	4	7	1	0.0	0.0	0.0
133	uniform	4	0	0	0.0	0.0	0.0
132	uniform	1	7	1	0.0	0.0	0.0
125	linear	2	23	3	0.0	0.0	0.0
125	linear	2	15	2	0.0	0.0	0.0
125	linear	2	7	1	0.0	0.0	0.0
126	linear	4	0	0	0.0	0.0	0.0
126	linear	3	23	3	0.0	0.0	0.0
126	linear	3	15	2	0.0	0.0	0.0
126	uniform	2	7	1	0.0	0.0	0.0
126	uniform	2	0	0	0.0	0.0	0.0
126	uniform	1	23	3	0.0	0.0	0.0
126	uniform	1	15	2	0.0	0.0	0.0
126	uniform	1	7	1	0.0	0.0	0.0
124	uniform	1	0	0	0.0	0.0	0.0
128	linear	4	0	0	0.0	0.0	0.0
124	uniform	0	15	2	0.0	0.0	0.0
124	uniform	4	7	1	0.0	0.0	0.0
124	uniform	4	0	0	0.0	0.0	0.0
124	uniform	3	23	3	0.0	0.0	0.0
124	uniform	3	15	2	0.0	0.0	0.0
124	uniform	3	7	1	0.0	0.0	0.0
124	linear	4	0	0	0.0	0.0	0.0
124	linear	3	23	3	0.0	0.0	0.0
124	linear	3	15	2	0.0	0.0	0.0
124	uniform	2	7	1	0.0	0.0	0.0
124	uniform	2	0	0	0.0	0.0	0.0
124	uniform	1	23	3	0.0	0.0	0.0
124	uniform	1	15	2	0.0	0.0	0.0
124	uniform	0	23	3	0.0	0.0	0.0
127	linear	1	23	3	0.0	0.0	0.0
127	linear	1	15	2	0.0	0.0	0.0
127	uniform	0	7	1	0.0	0.0	0.0
127	uniform	0	0	0	0.0	0.0	0.0
127	linear	4	23	3	0.0	0.0	0.0
127	linear	4	15	2	0.0	0.0	0.0
127	linear	4	7	1	0.0	0.0	0.0
125	linear	4	0	0	0.0	0.0	0.0
125	linear	3	23	3	0.0	0.0	0.0
125	linear	3	15	2	0.0	0.0	0.0
125	uniform	2	7	1	0.0	0.0	0.0
125	uniform	2	0	0	0.0	0.0	0.0
125	uniform	1	23	3	0.0	0.0	0.0
125	linear	3	0	0	0.0	0.0	0.0
125	uniform	1	7	1	0.0	0.0	0.0
125	linear	2	0	0	0.0	0.0	0.0
125	linear	1	23	3	0.0	0.0	0.0
125	linear	1	15	2	0.0	0.0	0.0
125	uniform	0	7	1	0.0	0.0	0.0
125	uniform	0	0	0	0.0	0.0	0.0
125	linear	4	23	3	0.0	0.0	0.0
125	linear	4	15	2	0.0	0.0	0.0
125	linear	4	7	1	0.0	0.0	0.0
126	uniform	1	0	0	0.0	0.0	0.0
126	uniform	0	23	3	0.0	0.0	0.0
126	uniform	0	15	2	0.0	0.0	0.0
125	linear	3	7	1	0.0	0.0	0.0
125	uniform	1	15	2	0.0	0.0	0.0
123	uniform	4	0	0	0.0	0.0	0.0
123	uniform	3	23	3	0.0	0.0	0.0
123	uniform	3	15	2	0.0	0.0	0.0
123	uniform	3	7	1	0.0	0.0	0.0
125	linear	0	0	0	0.0	0.0	0.0
124	uniform	4	23	3	0.0	0.0	0.0
124	uniform	4	15	2	0.0	0.0	0.0
123	uniform	2	7	1	0.0	0.0	0.0
123	uniform	2	0	0	0.0	0.0	0.0
123	uniform	1	23	3	0.0	0.0	0.0
123	uniform	1	15	2	0.0	0.0	0.0
123	uniform	1	7	1	0.0	0.0	0.0
124	uniform	3	0	0	0.0	0.0	0.0
124	uniform	1	7	1	0.0	0.0	0.0
124	uniform	2	15	2	0.0	0.0	0.0
125	linear	1	7	1	0.0	0.0	0.0
125	linear	1	0	0	0.0	0.0	0.0
125	linear	0	23	3	0.0	0.0	0.0
125	linear	0	15	2	0.0	0.0	0.0
125	linear	0	7	1	0.0	0.0	0.0
123	linear	0	0	0	0.0	0.0	0.0
122	uniform	4	23	3	0.0	0.0	0.0
122	uniform	4	15	2	0.0	0.0	0.0
123	linear	3	7	1	0.0	0.0	0.0
123	linear	3	0	0	0.0	0.0	0.0
123	linear	2	23	3	0.0	0.0	0.0
123	linear	2	15	2	0.0	0.0	0.0
124	uniform	2	23	3	0.0	0.0	0.0
125	uniform	3	0	0	0.0	0.0	0.0
125	uniform	2	23	3	0.0	0.0	0.0
125	uniform	2	15	2	0.0	0.0	0.0
124	uniform	0	7	1	0.0	0.0	0.0
124	uniform	0	0	0	0.0	0.0	0.0
124	linear	4	23	3	0.0	0.0	0.0
124	linear	4	15	2	0.0	0.0	0.0
124	linear	4	7	1	0.0	0.0	0.0
125	uniform	1	0	0	0.0	0.0	0.0
125	uniform	0	23	3	0.0	0.0	0.0
125	uniform	0	15	2	0.0	0.0	0.0
125	uniform	4	7	1	0.0	0.0	0.0
125	uniform	4	0	0	0.0	0.0	0.0
123	uniform	4	7	1	0.0	0.0	0.0
125	uniform	3	15	2	0.0	0.0	0.0
125	uniform	3	7	1	0.0	0.0	0.0
123	uniform	3	0	0	0.0	0.0	0.0
123	uniform	2	23	3	0.0	0.0	0.0
123	uniform	2	15	2	0.0	0.0	0.0
124	linear	1	7	1	0.0	0.0	0.0
124	linear	1	0	0	0.0	0.0	0.0
124	linear	0	23	3	0.0	0.0	0.0
124	linear	0	15	2	0.0	0.0	0.0
124	linear	0	7	1	0.0	0.0	0.0
123	uniform	1	0	0	0.0	0.0	0.0
123	uniform	0	23	3	0.0	0.0	0.0
123	uniform	0	15	2	0.0	0.0	0.0
125	uniform	3	23	3	0.0	0.0	0.0
128	linear	0	23	3	0.0	0.0	0.0
128	linear	0	15	2	0.0	0.0	0.0
128	linear	0	7	1	0.0	0.0	0.0
127	uniform	1	0	0	0.0	0.0	0.0
127	uniform	0	23	3	0.0	0.0	0.0
127	uniform	0	15	2	0.0	0.0	0.0
127	uniform	4	7	1	0.0	0.0	0.0
127	uniform	4	0	0	0.0	0.0	0.0
127	uniform	3	23	3	0.0	0.0	0.0
127	uniform	3	15	2	0.0	0.0	0.0
127	uniform	3	7	1	0.0	0.0	0.0
129	linear	0	0	0	0.0	0.0	0.0
128	uniform	4	23	3	0.0	0.0	0.0
127	linear	2	0	0	0.0	0.0	0.0
127	uniform	2	7	1	0.0	0.0	0.0
127	uniform	2	0	0	0.0	0.0	0.0
127	uniform	1	23	3	0.0	0.0	0.0
127	uniform	1	15	2	0.0	0.0	0.0
127	uniform	1	7	1	0.0	0.0	0.0
128	uniform	3	0	0	0.0	0.0	0.0
128	uniform	2	23	3	0.0	0.0	0.0
128	uniform	2	15	2	0.0	0.0	0.0
129	linear	1	7	1	0.0	0.0	0.0
129	linear	1	0	0	0.0	0.0	0.0
129	linear	0	23	3	0.0	0.0	0.0
129	linear	0	15	2	0.0	0.0	0.0
129	linear	0	7	1	0.0	0.0	0.0
128	uniform	4	15	2	0.0	0.0	0.0
128	linear	3	23	3	0.0	0.0	0.0
128	linear	3	15	2	0.0	0.0	0.0
128	uniform	2	7	1	0.0	0.0	0.0
128	uniform	2	0	0	0.0	0.0	0.0
128	uniform	1	23	3	0.0	0.0	0.0
128	uniform	1	15	2	0.0	0.0	0.0
128	uniform	1	7	1	0.0	0.0	0.0
129	uniform	3	0	0	0.0	0.0	0.0
129	uniform	2	23	3	0.0	0.0	0.0
129	uniform	2	15	2	0.0	0.0	0.0
128	uniform	0	7	1	0.0	0.0	0.0
128	uniform	0	0	0	0.0	0.0	0.0
128	linear	4	23	3	0.0	0.0	0.0
128	linear	1	0	0	0.0	0.0	0.0
128	linear	4	7	1	0.0	0.0	0.0
129	uniform	1	0	0	0.0	0.0	0.0
129	uniform	0	23	3	0.0	0.0	0.0
129	uniform	0	15	2	0.0	0.0	0.0
129	uniform	4	7	1	0.0	0.0	0.0
129	uniform	4	0	0	0.0	0.0	0.0
129	uniform	3	23	3	0.0	0.0	0.0
129	uniform	3	15	2	0.0	0.0	0.0
129	uniform	3	7	1	0.0	0.0	0.0
127	uniform	3	0	0	0.0	0.0	0.0
127	uniform	2	23	3	0.0	0.0	0.0
127	uniform	2	15	2	0.0	0.0	0.0
128	linear	1	7	1	0.0	0.0	0.0
128	linear	4	15	2	0.0	0.0	0.0
128	linear	2	23	3	0.0	0.0	0.0
128	linear	2	15	2	0.0	0.0	0.0
128	linear	2	7	1	0.0	0.0	0.0
126	linear	2	0	0	0.0	0.0	0.0
126	linear	1	23	3	0.0	0.0	0.0
126	linear	1	15	2	0.0	0.0	0.0
126	uniform	0	7	1	0.0	0.0	0.0
126	uniform	0	0	0	0.0	0.0	0.0
126	linear	4	23	3	0.0	0.0	0.0
126	linear	4	15	2	0.0	0.0	0.0
126	linear	4	7	1	0.0	0.0	0.0
126	linear	0	0	0	0.0	0.0	0.0
125	uniform	4	23	3	0.0	0.0	0.0
127	linear	0	0	0	0.0	0.0	0.0
126	linear	3	7	1	0.0	0.0	0.0
126	linear	3	0	0	0.0	0.0	0.0
126	linear	2	23	3	0.0	0.0	0.0
126	linear	2	15	2	0.0	0.0	0.0
126	linear	2	7	1	0.0	0.0	0.0
127	linear	4	0	0	0.0	0.0	0.0
127	linear	3	23	3	0.0	0.0	0.0
127	linear	3	15	2	0.0	0.0	0.0
126	linear	1	7	1	0.0	0.0	0.0
126	linear	1	0	0	0.0	0.0	0.0
126	linear	0	23	3	0.0	0.0	0.0
126	linear	0	15	2	0.0	0.0	0.0
126	linear	0	7	1	0.0	0.0	0.0
125	uniform	4	15	2	0.0	0.0	0.0
126	uniform	4	23	3	0.0	0.0	0.0
126	uniform	4	15	2	0.0	0.0	0.0
127	linear	3	7	1	0.0	0.0	0.0
127	linear	3	0	0	0.0	0.0	0.0
127	linear	2	23	3	0.0	0.0	0.0
127	linear	2	15	2	0.0	0.0	0.0
127	linear	2	7	1	0.0	0.0	0.0
126	uniform	3	0	0	0.0	0.0	0.0
126	uniform	2	23	3	0.0	0.0	0.0
126	uniform	2	15	2	0.0	0.0	0.0
127	linear	1	7	1	0.0	0.0	0.0
127	linear	1	0	0	0.0	0.0	0.0
127	linear	0	23	3	0.0	0.0	0.0
128	linear	3	0	0	0.0	0.0	0.0
127	linear	0	7	1	0.0	0.0	0.0
128	linear	2	0	0	0.0	0.0	0.0
128	linear	1	23	3	0.0	0.0	0.0
128	linear	1	15	2	0.0	0.0	0.0
126	uniform	4	7	1	0.0	0.0	0.0
126	uniform	4	0	0	0.0	0.0	0.0
126	uniform	3	23	3	0.0	0.0	0.0
126	uniform	3	15	2	0.0	0.0	0.0
126	uniform	3	7	1	0.0	0.0	0.0
128	linear	0	0	0	0.0	0.0	0.0
127	uniform	4	23	3	0.0	0.0	0.0
127	uniform	4	15	2	0.0	0.0	0.0
128	linear	3	7	1	0.0	0.0	0.0
127	linear	0	15	2	0.0	0.0	0.0
97	uniform	0	0	0	0.0	0.0	0.0
97	linear	4	23	3	0.0	0.0	0.0
97	linear	4	15	2	0.0	0.0	0.0
97	linear	4	7	1	0.0	0.0	0.0
97	linear	4	0	0	0.0	0.0	0.0
97	linear	3	23	3	0.0	0.0	0.0
97	linear	3	15	2	0.0	0.0	0.0
97	linear	3	7	1	0.0	0.0	0.0
97	linear	3	0	0	0.0	0.0	0.0
97	linear	2	23	3	0.0	0.0	0.0
97	linear	2	15	2	0.0	0.0	0.0
97	linear	2	7	1	0.0	0.0	0.0
97	linear	2	0	0	0.0	0.0	0.0
134	linear	0	0	0	0.0	0.0	0.0
97	linear	1	15	2	0.0	0.0	0.0
98	uniform	2	7	1	0.0	0.0	0.0
98	uniform	2	0	0	0.0	0.0	0.0
98	uniform	1	23	3	0.0	0.0	0.0
98	uniform	1	15	2	0.0	0.0	0.0
98	uniform	1	7	1	0.0	0.0	0.0
98	uniform	1	0	0	0.0	0.0	0.0
98	uniform	0	23	3	0.0	0.0	0.0
98	uniform	0	15	2	0.0	0.0	0.0
96	uniform	4	7	1	0.0	0.0	0.0
96	uniform	4	0	0	0.0	0.0	0.0
96	uniform	3	23	3	0.0	0.0	0.0
96	uniform	3	15	2	0.0	0.0	0.0
97	linear	1	23	3	0.0	0.0	0.0
98	linear	2	0	0	0.0	0.0	0.0
98	linear	1	23	3	0.0	0.0	0.0
98	linear	1	15	2	0.0	0.0	0.0
98	linear	1	7	1	0.0	0.0	0.0
98	linear	1	0	0	0.0	0.0	0.0
98	linear	0	23	3	0.0	0.0	0.0
98	linear	0	15	2	0.0	0.0	0.0
98	linear	0	7	1	0.0	0.0	0.0
98	linear	0	0	0	0.0	0.0	0.0
97	uniform	4	23	3	0.0	0.0	0.0
97	uniform	4	15	2	0.0	0.0	0.0
99	uniform	0	7	1	0.0	0.0	0.0
99	uniform	0	0	0	0.0	0.0	0.0
97	uniform	0	7	1	0.0	0.0	0.0
99	linear	4	15	2	0.0	0.0	0.0
99	linear	4	7	1	0.0	0.0	0.0
99	linear	4	0	0	0.0	0.0	0.0
99	linear	3	23	3	0.0	0.0	0.0
99	linear	3	15	2	0.0	0.0	0.0
97	uniform	2	7	1	0.0	0.0	0.0
97	uniform	2	0	0	0.0	0.0	0.0
97	uniform	1	23	3	0.0	0.0	0.0
97	uniform	1	15	2	0.0	0.0	0.0
97	uniform	1	7	1	0.0	0.0	0.0
97	uniform	1	0	0	0.0	0.0	0.0
97	uniform	0	23	3	0.0	0.0	0.0
97	uniform	0	15	2	0.0	0.0	0.0
99	linear	4	23	3	0.0	0.0	0.0
96	linear	1	0	0	0.0	0.0	0.0
96	linear	0	23	3	0.0	0.0	0.0
96	linear	0	15	2	0.0	0.0	0.0
96	linear	0	7	1	0.0	0.0	0.0
96	linear	0	0	0	0.0	0.0	0.0
95	uniform	4	23	3	0.0	0.0	0.0
95	uniform	4	15	2	0.0	0.0	0.0
95	uniform	4	7	1	0.0	0.0	0.0
95	uniform	4	0	0	0.0	0.0	0.0
95	uniform	3	23	3	0.0	0.0	0.0
95	uniform	3	15	2	0.0	0.0	0.0
95	uniform	3	7	1	0.0	0.0	0.0
95	uniform	3	0	0	0.0	0.0	0.0
96	uniform	3	7	1	0.0	0.0	0.0
95	uniform	2	15	2	0.0	0.0	0.0
95	uniform	2	7	1	0.0	0.0	0.0
95	uniform	2	0	0	0.0	0.0	0.0
95	uniform	1	23	3	0.0	0.0	0.0
95	uniform	1	15	2	0.0	0.0	0.0
95	uniform	1	7	1	0.0	0.0	0.0
95	uniform	1	0	0	0.0	0.0	0.0
95	uniform	0	23	3	0.0	0.0	0.0
95	uniform	0	15	2	0.0	0.0	0.0
97	linear	1	7	1	0.0	0.0	0.0
97	linear	1	0	0	0.0	0.0	0.0
97	linear	0	23	3	0.0	0.0	0.0
97	linear	0	15	2	0.0	0.0	0.0
95	uniform	2	23	3	0.0	0.0	0.0
96	uniform	3	0	0	0.0	0.0	0.0
96	uniform	2	23	3	0.0	0.0	0.0
96	uniform	2	15	2	0.0	0.0	0.0
96	uniform	2	7	1	0.0	0.0	0.0
96	uniform	2	0	0	0.0	0.0	0.0
96	uniform	1	23	3	0.0	0.0	0.0
96	uniform	1	15	2	0.0	0.0	0.0
96	uniform	1	7	1	0.0	0.0	0.0
96	uniform	1	0	0	0.0	0.0	0.0
96	uniform	0	23	3	0.0	0.0	0.0
96	uniform	0	15	2	0.0	0.0	0.0
96	uniform	0	7	1	0.0	0.0	0.0
96	uniform	0	0	0	0.0	0.0	0.0
96	linear	1	7	1	0.0	0.0	0.0
96	linear	4	15	2	0.0	0.0	0.0
96	linear	4	7	1	0.0	0.0	0.0
96	linear	4	0	0	0.0	0.0	0.0
96	linear	3	23	3	0.0	0.0	0.0
96	linear	3	15	2	0.0	0.0	0.0
97	uniform	4	7	1	0.0	0.0	0.0
97	uniform	4	0	0	0.0	0.0	0.0
97	uniform	3	23	3	0.0	0.0	0.0
97	uniform	3	15	2	0.0	0.0	0.0
97	uniform	3	7	1	0.0	0.0	0.0
97	uniform	3	0	0	0.0	0.0	0.0
97	uniform	2	23	3	0.0	0.0	0.0
97	uniform	2	15	2	0.0	0.0	0.0
96	linear	4	23	3	0.0	0.0	0.0
101	uniform	4	0	0	0.0	0.0	0.0
101	uniform	3	23	3	0.0	0.0	0.0
101	uniform	3	15	2	0.0	0.0	0.0
101	uniform	3	7	1	0.0	0.0	0.0
101	uniform	3	0	0	0.0	0.0	0.0
101	uniform	2	23	3	0.0	0.0	0.0
101	uniform	2	15	2	0.0	0.0	0.0
100	linear	1	7	1	0.0	0.0	0.0
100	linear	1	0	0	0.0	0.0	0.0
100	linear	0	23	3	0.0	0.0	0.0
100	linear	0	15	2	0.0	0.0	0.0
100	linear	0	7	1	0.0	0.0	0.0
100	linear	0	0	0	0.0	0.0	0.0
98	linear	2	7	1	0.0	0.0	0.0
99	uniform	4	15	2	0.0	0.0	0.0
99	uniform	4	7	1	0.0	0.0	0.0
99	uniform	4	0	0	0.0	0.0	0.0
99	uniform	3	23	3	0.0	0.0	0.0
99	uniform	3	15	2	0.0	0.0	0.0
99	uniform	3	7	1	0.0	0.0	0.0
99	uniform	3	0	0	0.0	0.0	0.0
99	uniform	2	23	3	0.0	0.0	0.0
99	uniform	2	15	2	0.0	0.0	0.0
99	uniform	2	7	1	0.0	0.0	0.0
99	uniform	2	0	0	0.0	0.0	0.0
99	uniform	1	23	3	0.0	0.0	0.0
99	uniform	1	15	2	0.0	0.0	0.0
99	uniform	4	23	3	0.0	0.0	0.0
102	uniform	1	0	0	0.0	0.0	0.0
102	uniform	0	23	3	0.0	0.0	0.0
102	uniform	0	15	2	0.0	0.0	0.0
100	uniform	4	7	1	0.0	0.0	0.0
100	uniform	4	0	0	0.0	0.0	0.0
100	uniform	3	23	3	0.0	0.0	0.0
100	uniform	3	15	2	0.0	0.0	0.0
100	uniform	3	7	1	0.0	0.0	0.0
100	uniform	3	0	0	0.0	0.0	0.0
100	uniform	2	23	3	0.0	0.0	0.0
100	uniform	2	15	2	0.0	0.0	0.0
100	uniform	2	7	1	0.0	0.0	0.0
100	uniform	2	0	0	0.0	0.0	0.0
101	uniform	4	7	1	0.0	0.0	0.0
100	uniform	1	15	2	0.0	0.0	0.0
100	uniform	1	7	1	0.0	0.0	0.0
100	uniform	1	0	0	0.0	0.0	0.0
100	uniform	0	23	3	0.0	0.0	0.0
100	uniform	0	15	2	0.0	0.0	0.0
100	uniform	0	7	1	0.0	0.0	0.0
100	uniform	0	0	0	0.0	0.0	0.0
100	linear	4	23	3	0.0	0.0	0.0
100	linear	4	15	2	0.0	0.0	0.0
100	linear	4	7	1	0.0	0.0	0.0
100	linear	4	0	0	0.0	0.0	0.0
100	linear	3	23	3	0.0	0.0	0.0
100	linear	3	15	2	0.0	0.0	0.0
100	uniform	1	23	3	0.0	0.0	0.0
98	uniform	4	0	0	0.0	0.0	0.0
98	uniform	3	23	3	0.0	0.0	0.0
98	uniform	3	15	2	0.0	0.0	0.0
98	uniform	3	7	1	0.0	0.0	0.0
98	uniform	3	0	0	0.0	0.0	0.0
98	uniform	2	23	3	0.0	0.0	0.0
98	uniform	2	15	2	0.0	0.0	0.0
100	linear	3	7	1	0.0	0.0	0.0
100	linear	3	0	0	0.0	0.0	0.0
100	linear	2	23	3	0.0	0.0	0.0
100	linear	2	15	2	0.0	0.0	0.0
100	linear	2	7	1	0.0	0.0	0.0
100	linear	2	0	0	0.0	0.0	0.0
99	uniform	1	7	1	0.0	0.0	0.0
100	linear	1	15	2	0.0	0.0	0.0
98	uniform	0	7	1	0.0	0.0	0.0
98	uniform	0	0	0	0.0	0.0	0.0
98	linear	4	23	3	0.0	0.0	0.0
98	linear	4	15	2	0.0	0.0	0.0
98	linear	4	7	1	0.0	0.0	0.0
98	linear	4	0	0	0.0	0.0	0.0
98	linear	3	23	3	0.0	0.0	0.0
98	linear	3	15	2	0.0	0.0	0.0
98	linear	3	7	1	0.0	0.0	0.0
98	linear	3	0	0	0.0	0.0	0.0
98	linear	2	23	3	0.0	0.0	0.0
98	linear	2	15	2	0.0	0.0	0.0
100	linear	1	23	3	0.0	0.0	0.0
99	uniform	1	0	0	0.0	0.0	0.0
99	uniform	0	23	3	0.0	0.0	0.0
99	uniform	0	15	2	0.0	0.0	0.0
101	linear	1	7	1	0.0	0.0	0.0
101	linear	1	0	0	0.0	0.0	0.0
101	linear	0	23	3	0.0	0.0	0.0
101	linear	0	15	2	0.0	0.0	0.0
101	linear	0	7	1	0.0	0.0	0.0
101	linear	0	0	0	0.0	0.0	0.0
100	uniform	4	23	3	0.0	0.0	0.0
100	uniform	4	15	2	0.0	0.0	0.0
99	linear	3	7	1	0.0	0.0	0.0
99	linear	3	0	0	0.0	0.0	0.0
98	uniform	4	7	1	0.0	0.0	0.0
99	linear	2	15	2	0.0	0.0	0.0
99	linear	2	7	1	0.0	0.0	0.0
99	linear	2	0	0	0.0	0.0	0.0
99	linear	1	23	3	0.0	0.0	0.0
99	linear	1	15	2	0.0	0.0	0.0
99	linear	1	7	1	0.0	0.0	0.0
99	linear	1	0	0	0.0	0.0	0.0
99	linear	0	23	3	0.0	0.0	0.0
99	linear	0	15	2	0.0	0.0	0.0
99	linear	0	7	1	0.0	0.0	0.0
99	linear	0	0	0	0.0	0.0	0.0
98	uniform	4	23	3	0.0	0.0	0.0
98	uniform	4	15	2	0.0	0.0	0.0
99	linear	2	23	3	0.0	0.0	0.0
91	uniform	4	0	0	0.0	0.0	0.0
91	uniform	3	23	3	0.0	0.0	0.0
91	uniform	3	15	2	0.0	0.0	0.0
91	uniform	3	7	1	0.0	0.0	0.0
91	uniform	3	0	0	0.0	0.0	0.0
91	uniform	2	23	3	0.0	0.0	0.0
91	uniform	2	15	2	0.0	0.0	0.0
91	uniform	2	7	1	0.0	0.0	0.0
91	uniform	2	0	0	0.0	0.0	0.0
91	uniform	1	23	3	0.0	0.0	0.0
91	uniform	1	15	2	0.0	0.0	0.0
91	uniform	1	7	1	0.0	0.0	0.0
91	uniform	1	0	0	0.0	0.0	0.0
97	linear	0	7	1	0.0	0.0	0.0
91	uniform	0	15	2	0.0	0.0	0.0
93	linear	1	7	1	0.0	0.0	0.0
93	linear	1	0	0	0.0	0.0	0.0
93	linear	0	23	3	0.0	0.0	0.0
93	linear	0	15	2	0.0	0.0	0.0
93	linear	0	7	1	0.0	0.0	0.0
93	linear	0	0	0	0.0	0.0	0.0
92	uniform	4	23	3	0.0	0.0	0.0
92	uniform	4	15	2	0.0	0.0	0.0
91	linear	3	7	1	0.0	0.0	0.0
91	linear	3	0	0	0.0	0.0	0.0
91	linear	2	23	3	0.0	0.0	0.0
91	linear	2	15	2	0.0	0.0	0.0
91	uniform	0	23	3	0.0	0.0	0.0
92	uniform	1	0	0	0.0	0.0	0.0
92	uniform	0	23	3	0.0	0.0	0.0
92	uniform	0	15	2	0.0	0.0	0.0
92	uniform	0	7	1	0.0	0.0	0.0
92	uniform	0	0	0	0.0	0.0	0.0
92	linear	4	23	3	0.0	0.0	0.0
92	linear	4	15	2	0.0	0.0	0.0
92	linear	4	7	1	0.0	0.0	0.0
92	linear	4	0	0	0.0	0.0	0.0
92	linear	3	23	3	0.0	0.0	0.0
92	linear	3	15	2	0.0	0.0	0.0
93	uniform	4	7	1	0.0	0.0	0.0
93	uniform	4	0	0	0.0	0.0	0.0
91	uniform	4	7	1	0.0	0.0	0.0
93	uniform	3	15	2	0.0	0.0	0.0
