case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
0 uniform 2 15 51.749628999999999 2.4760800094988884 1 45 51.541328999999998 0.011768000000000001 0.17222100000000001 0.003369 0.00086499999999999988 0.0032829999999999999 0.012311000000000001 0.051433 0.322131 50.929724999999998 0.168798 3.1999999999999999e-05 0.010361 0.0015070000000000001 0.0039750000000000002 0.12529399999999999 0.032426999999999977 0 0 2 17 17 0.0081799999999999998 3 0 0 23 0
0 uniform 2 23 53.840606999999999 2.5425757937801223 1 45 53.618547999999997 0.011424 0.1857659999999999 0.003241 0.00085800000000000004 0.0035400000000000002 0.012992999999999999 0.055383000000000002 0.272258 53.049363 0.17505699999999999 3.1000000000000001e-05 0.0098889999999999985 0.00156 0.0037309999999999999 0.14385899999999999 0.028665000000000013 0 0 3 16 15 0.008742999999999999 3 0 0 24 0
0 uniform 3 0 0.74887099999999995 490.78838121191183 1 67 0.58702799999999999 0.016795999999999998 0.11558499999999999 0.0041139999999999996 0.0012079999999999999 0.0032539999999999999 0.012225 0.180254 0.11665399999999999 0 0.057722999999999997 0.00096199999999999996 0.11281200000000001 0.00072999999999999996 0.0043200000000000001 0.075265999999999986 0.029161999999999997 0 0 0 0 0 0.0030309999999999998 1 1 0 14 0
0 uniform 3 7 0.70527600000000001 500.90243914853698 1 67 0.52178999999999998 0.014829999999999999 0.142845 0.0037720000000000002 0.00086899999999999998 0.0030460000000000001 0.011398 0.051159999999999997 0.099678000000000003 0 0.057376000000000003 0.00089099999999999997 0.20305699999999996 0.00072599999999999997 0.0036129999999999999 0.10646899999999999 0.026221000000000001 0 0 1 42 42 0.0030639999999999999 1 1 0 14 0
0 uniform 3 15 0.72301599999999999 513.6746959875577 1 67 0.53972500000000001 0.014706 0.14302800000000002 0.0035640000000000003 0.00087799999999999998 0.0027190000000000001 0.010336 0.051227000000000002 0.094812999999999995 0 0.056894 0.000883 0.23158399999999998 0.00065399999999999996 0.003621000000000001 0.10592000000000001 0.026974000000000005 0 0 2 40 40 0.0030590000000000001 1 1 0 14 0
0 uniform 3 23 0.627247 528.13394552202078 1 67 0.44296600000000003 0.014260999999999999 0.14476700000000001 0.0034000000000000002 0.00079299999999999998 0.002464 0.0095130000000000006 0.051110000000000003 0.093909999999999993 0 0.055071000000000002 0.00086300000000000005 0.14002700000000004 0.000678 0.0035360000000000001 0.10702299999999995 0.027516999999999993 0 0 3 40 40 0.0030079999999999998 1 1 0 14 0
0 uniform 4 0 0.57996499999999995 2.6310460312299382 1 52 0.42130899999999999 0.011296 0.12856800000000004 0.0031580000000000002 0.00084500000000000005 0.0030079999999999998 0.017172 0.17979500000000001 0.075469999999999995 0 0.059186000000000002 0.00084099999999999995 0.00060299999999999991 0.0012570000000000001 0.0034269999999999999 0.097893000000000022 0.022852999999999998 0 0 0 0 0 0.0029650000000000002 1 0 0 10 0
0 uniform 4 7 0.44250600000000001 2.5259767679796097 1 52 0.271395 0.010907999999999999 0.14169700000000005 0.0027179999999999999 0.00070599999999999992 0.0029239999999999999 0.010931 0.051124999999999997 0.065386 0 0.059846000000000003 0.00082200000000000003 0.00060400000000000004 0.0012179999999999999 0.0031399999999999996 0.10939200000000003 0.024018000000000012 0 0 1 19 19 0.0028960000000000001 1 0 0 10 0
0 uniform 4 15 0.49911 2.4276525037044272 1 68 0.27540199999999998 0.01009 0.19022399999999992 0.0041009999999999996 0.00078399999999999997 0.0028300000000000001 0.0099690000000000004 0.051178000000000001 0.074816999999999995 0 0.057248 0.00076199999999999998 0.00058199999999999994 0.001039 0.0031009999999999996 0.14732099999999998 0.032078000000000023 0 0 2 27 23 0.002918 1 0 0 10 0
0 uniform 4 23 0.41868899999999998 2.3458220510894816 1 45 0.27361400000000002 0.010309 0.116649 0.0024890000000000003 0.00072600000000000008 0.002552 0.0094769999999999993 0.050852000000000001 0.074968999999999994 0 0.057028000000000002 0.00071699999999999997 0.00059200000000000008 0.001023 0.0030330000000000001 0.089867000000000002 0.019948000000000007 0 0 3 19 18 0.002892 1 0 0 10 0
