case	config	profile	d_bin	epoch	rep	lane	index	role_hint	matched_final_role	matched_physical_real	role_match_valid	dominant_sweep_count	step_first	step_median	step_last	step_max	step_min	newton_step_last	aberth_to_newton_ratio_median	p_abs_last	nearest_sep_last
64	64	linear	0	23	0	warm	2	2	2	-1	True	0	1.817176338343065969760582681285461403E-32	3.140373889299703663403564694E-34	3.140373889299703663403564694480526504E-34	1.817176338343065969760582681285461403E-32	2.557974581488608617203712963573968341E-34	3.140373889299703663403564694480526133E-34	1.000000000000000000000000000	+7.490975687064698693015687296546561680e-20	+2.430294688575465922147599473076012954e+00
64	64	linear	0	23	0	warm	3	1	1	1	True	0	2.144110012660519702302113879661333840E-20	6.67742727137936063499494942E-246	1.498170160769721213821688698696112796E-480	2.144110012660519702302113879661333840E-20	1.498170160769721213821688698696112796E-480	1.498170160769721213821688698696112796E-480	1	+4.414820931337916574690673194191179225e-498	+3.370589336512153752236330460993956082e-05
64	64	linear	0	23	0	warm	4	2	2	-1	True	6	4.395755729212002373605022431645325700E-14	4.530033508180353326436987492E-16	1.510543437915662299031765251640715975E-16	4.395755729212002373605022431645325700E-14	4.718145023988997889214749289371404498E-18	1.510543437906986975227059651002883506E-16	0.9999999999972349800819280495	+9.188032676654762216534051325174842773e-41	+5.246583998549571564895350091101423246e-05
64	64	linear	0	23	0	warm	5	2	2	-1	True	0	1.043019675320063780935110909519125781E-14	0E-36	0E-36	1.043019675320063780935110909519125781E-14	0E-36	0E-36	1.000000000003275169793660980	+0.000000000000000000000000000000000000e+00	+5.848569600103571438937341594215884429e-05
64	64	linear	0	23	0	warm	6	2	2	-1	True	2	3.323455635739035994948379604213478653E-14	2.342871536150301114328157670E-16	3.656945831220777394868269665729199082E-18	3.323455635739035994948379604213478653E-14	3.656945831220777394868269665729199082E-18	3.656945831220701174641534771039559356E-18	0.9999999999967560940930429415	+2.869859254937225361251798186577748237e-42	+5.848569600091039114832849178030747930e-05
64	64	linear	0	23	0	warm	7	2	1	1	True	1	6.160345925747842944809288907043776579E-14	4.701608720932966340834131623E-51	1.466051797882256273596224864973416441E-200	6.160345925747842944809288907043776579E-14	1.466051797882256273596224864973416441E-200	1.466051797882256273596224864973416441E-200	1	+2.994162464698291966466119439000096437e-225	+2.337392833288160308082297217100349537e-05
64	64	linear	0	23	0	warm	8	2	1	1	True	0	5.315096698819682895402452504724735700E-15	5.161747965365711882478981445E-101	2.733040706132085600734129463708654974E-249	5.315096698819682895402452504724735700E-15	2.733040706132085600734129463708654974E-249	2.733040706132085600734129463708654974E-249	1	+3.777769828780871239870907496765703973e-274	+5.246583998535142502330436917579921508e-05
64	64	linear	0	23	0	warm	9	2	2	-1	True	6	1.567113243525176824407830094895744249E-15	4.529910643040154415181840706E-16	6.039225630721546593277511778341933969E-16	1.567113243525176824407830094895744249E-15	1.509806407654697344657467239719869037E-16	6.039225630587957960006186707776633829E-16	0.999999999999893429606022645	+3.673419846319648462402301678819517743e-40	+5.246583998545717288579232589414884861e-05
64	64	linear	0	23	0	warm	10	2	1	1	True	1	3.570549166287515752728484943691807785E-13	5.679847881007852358861743925E-149	7.740376317719395002218649093148223286E-291	3.570549166287515752728484943691807785E-13	7.740376317719395002218649093148223286E-291	7.740376317719395002218649093148223286E-291	1	+1.871395031716662903803569229940470319e-316	+9.429368942840459821034325485101945955e-06
64	64	linear	0	23	0	warm	11	2	1	1	True	8	9.114077317681626575420812897116372627E-14	5.567656039847961070215922675E-61	1.305567009059958286564982626868580827E-203	9.114077317681626575420812897116372627E-14	1.305567009059958286564982626868580827E-203	1.305567009059958286564982626868580827E-203	1	+3.025693056073132241319109060411803831e-229	+9.429368942840459821034325485101945955e-06
64	64	linear	0	23	0	warm	12	2	2	-1	True	0	1.533067252102168683855281918047040856E-32	1.638087353759503461774259808E-34	1.638087353759503461774259808562160124E-34	1.533067252102168683855281918047040856E-32	1.638087353759503461774259808562160124E-34	1.638087353759503461774259808562159753E-34	1.000000000000000000000000000	+3.907455918580754616250882541642818934e-20	+2.430294688575465922147599473076013339e+00
64	64	linear	0	23	0	warm	13	1	1	1	True	0	9.361948581283107908046330871780705757E-27	5.54139837587721414420038793E-29	7.819690576679820020054046650882225769E-30	9.361948581283107908046330871780705757E-27	4.863439702354586000894858895616685719E-30	7.819690576679820020054046623419243792E-30	0.999999999999999999999999996	+1.003042093827843928011134266853332520e-11	+2.230013100772734283704433673915224961e-03
9	9	uniform	2	7	0	cold	0	1	1	1	True	0	1.097005113917066078271905669584031205E-31	1.259808346854917240526190211052938081E-33	1.662947017848490757494571079054060336E-33	1.097005113917066078271905669584031205E-31	7.018932218191681768645916889796696698E-35	1.662947017848490757494571079474299743E-33	1.000000000000000000000000000	+4.600052893394955949920892148554267839e-57	+7.063448319907995152040651068127748689e-06
9	9	uniform	2	7	0	cold	1	2	2	-1	True	0	5.412172386898941758739611007659481710E-33	1.340807381598003746013759450885163479E-34	1.340807381598003746013759450885163479E-34	5.412172386898941758739611007659481710E-33	1.330563621934128019409673425579399030E-34	1.340807381598003746013759450885163664E-34	1.000000000000000000000000000	+3.734017025572655285490141672954324588e-25	+2.193107159740240086561505493328634913e-01
9	9	uniform	2	7	0	cold	2	1	1	1	True	0	1.148931466792947412500588970018094403E-27	4.738966484501967424761967899990491832E-30	1.360727608738924294672060035289856045E-29	1.148931466792947412500588970018094403E-27	1.066225790966176462246098199397084094E-30	1.360727608738924294672059986188594040E-29	1.000000000000000000000000003	+1.107943807029424865203152614223647277e-21	+3.775783035345145513117596661589482873e-04
9	9	uniform	2	7	0	cold	3	1	1	1	True	0	3.430102668800221028707787273444667250E-29	2.510805209381512225722114526203733433E-30	1.708876539269029360990536061421022641E-30	3.430102668800221028707787273444667250E-29	1.409395001926953087505157599958453541E-31	1.708876539269029360990536069145271379E-30	1.000000000000000000000000002	+1.389631117346408641140416938275503611e-22	+3.775783035345145513117596525518680442e-04
9	9	uniform	2	7	0	cold	4	2	2	-1	True	0	1.998464592989433854657034106768029076E-32	1.340807381598003746013759450885163479E-34	1.340807381598003746013759450885163479E-34	1.998464592989433854657034106768029076E-32	1.330563621934128019409673425579399030E-34	1.340807381598003746013759450885163664E-34	1.000000000000000000000000000	+3.734017025572655285490141672954324588e-25	+2.193107159740240086561505493328634913e-01
9	9	uniform	2	7	0	cold	5	1	1	1	True	0	2.423557808942928844542588583789553771E-31	1.598378141103045608013042968727476488E-33	5.773535588469182923489537027372955216E-34	2.423557808942928844542588583789553771E-31	3.138633440711435012098338920857915956E-34	5.773535588469182923489537027809920472E-34	1.000000000000000000000000000	+1.483566842242096182983144870421181619e-57	+7.063448319907995152040651069790744057e-06
9	9	uniform	2	7	0	cold	6	2	1	1	True	2	3.461041350069091534682811231874194224E-16	6.887644459728697194168305969683483337E-18	3.099306643971650749493929089164952904E-46	3.461041350069091534682811231874194224E-16	3.099306643971650749493929089164952904E-46	3.099306643971650749493929089164952904E-46	1	+7.168605135984011084687407088891526341e-87	+2.746125568022200723127451171676665174e-07
9	9	uniform	2	7	0	cold	7	2	2	-1	True	1	3.335216142709892639993964125486776888E-20	2.305838649570692456239568628534665264E-22	4.610926965221107820076043035971893967E-22	3.335216142709892639993964125486776888E-20	4.802788361228348329861667966789869446E-24	4.610926965221105461972727656085411651E-22	0.9999999999999999195192844966	+2.389767509333614369635089801510275354e-58	+4.792410039256163305687150621003303159e-06
9	9	uniform	2	7	0	cold	8	2	1	1	True	0	4.389790692843893463429242091924200530E-17	3.181007747800696838939717490514686857E-19	2.128973692401259243256845360976031550E-61	4.389790692843893463429242091924200530E-17	2.128973692401259243256845360976031550E-61	2.128973692401259243256845360976031550E-61	1	+5.331094793322238833073284133190732106e-101	+6.728663263950869912195589802112090805e-07
9	9	uniform	2	7	0	cold	9	2	1	1	True	2	5.322770274446771616586744527513919508E-14	5.825268576310531924990211923123082643E-77	3.093489398102855834337481129734772602E-145	5.322770274446771616586744527513919508E-14	3.093489398102855834337481129734772602E-145	3.093489398102855834337481129734772602E-145	1	+6.943938958552955253585675227980903386e-188	+3.093564366807111945344169755959814276e-09
9	9	uniform	2	7	0	cold	10	2	1	1	True	0	2.641439581732751274057686486096754362E-20	2.124069023501886687379119028577051129E-128	5.875693925328431390487078582966676186E-238	2.641439581732751274057686486096754362E-20	5.875693925328431390487078582966676186E-238	5.875693925328431390487078582966676186E-238	1	+2.790678960425131086922080951458392840e-274	+3.820234904187690948494853823259484499e-06
9	9	uniform	2	7	0	cold	11	2	1	1	True	0	2.678717179791217588336451824659740231E-18	4.366931251532356151927479138115968493E-82	4.599353928275599197017970560720302848E-175	2.678717179791217588336451824659740231E-18	4.599353928275599197017970560720302848E-175	4.599353928275599197017970560720302848E-175	1	+7.658942894656121738632283227612235866e-214	+1.288137324541199576348643567972365875e-06
9	9	uniform	2	7	0	cold	12	2	2	-1	True	0	2.371283699026175345051078386522225401E-20	3.843431198522670703365109356938847018E-22	1.440836508368504051690111581018891004E-23	2.371283699026175345051078386522225401E-20	1.440836508368504051690111581018891004E-23	1.440836508368504044435407320172857509E-23	0.9999999999999999144842203378	+7.467618333433370048572876864536149089e-60	+4.792410039256163368453459486615575163e-06
9	9	uniform	2	7	0	cold	13	2	1	1	True	8	3.781580082558008918960827638361067966E-14	3.517793093437112195622761075654524787E-16	9.237229203522580970815059847080080323E-66	3.781580082558008918960827638361067966E-14	9.237229203522580970815059847080080323E-66	9.237229203522580970815059847080080323E-66	1	+2.091618930047721876082485706033794988e-108	+3.093564366807111945344169755959814276e-09
9	9	uniform	2	7	0	warm	0	1	1	1	True	0	1.729860838328584790355662107635782611E-31	1.568461391834371964455106813E-33	1.482974396869216865990829620095035436E-33	1.729860838328584790355662107635782611E-31	4.859260766440395070601019387631833464E-34	1.482974396869216865990829619760834775E-33	1.000000000000000000000000000	+4.102211671166064613349367024251857899e-57	+7.063448319907995152040651070502435357e-06
9	9	uniform	2	7	0	warm	1	2	2	-1	True	0	5.412172386898941758739611007659481710E-33	1.340807381598003746013759451E-34	1.340807381598003746013759450885163479E-34	5.412172386898941758739611007659481710E-33	1.330563621934128019409673425579399030E-34	1.340807381598003746013759450885163664E-34	1.000000000000000000000000000	+3.734017025572655285490141672954324588e-25	+2.193107159740240086561505493328634913e-01
9	9	uniform	2	7	0	warm	2	1	1	1	True	0	5.446791119044523380721991607429620715E-28	2.624035324138453524688472234E-30	4.408796818697345265841038275442797974E-30	5.446791119044523380721991607429620715E-28	1.234167861361027541158763348759272503E-32	4.408796818697345265841038326988258376E-30	1.000000000000000000000000000	+3.589769988024072993080615737171434887e-22	+3.775783035345145513117596466338705111e-04
9	9	uniform	2	7	0	warm	3	1	1	1	True	0	2.020979850571130913535569851182510831E-28	3.487110252935112474849418727E-30	3.434719857952290719961469795579625587E-30	2.020979850571130913535569851182510831E-28	4.050172893893835021409662113963536174E-31	3.434719857952290719961469826784145059E-30	0.999999999999999999999999999	+2.793059348816260361076540576219517931e-22	+3.775783035345145513117596510427093398e-04
9	9	uniform	2	7	0	warm	4	2	2	-1	True	0	5.412172386898941758739611007659481710E-33	1.340807381598003746013759451E-34	1.340807381598003746013759450885163479E-34	5.412172386898941758739611007659481710E-33	1.330563621934128019409673425579399030E-34	1.340807381598003746013759450885163664E-34	1.000000000000000000000000000	+3.734017025572655285490141672954324588e-25	+2.193107159740240086561505493328634913e-01
9	9	uniform	2	7	0	warm	5	1	1	1	True	0	3.522244194576165958021469215832409871E-32	9.328716059892320730403396235E-34	1.684593689320118977172534377156525659E-33	3.522244194576165958021469215832409871E-32	1.491819598362842567478840103866484014E-34	1.684593689320118977172534377528534110E-33	1.000000000000000000000000000	+4.328729427280210171489410955809454422e-57	+7.063448319907995152040651069019431684e-06
9	9	uniform	2	7	0	warm	6	2	1	1	True	0	3.419583329414219330410974288847045402E-17	8.60244066711823401122659453E-180	2.815035854033409792116478533861077813E-354	3.419583329414219330410974288847045402E-17	2.815035854033409792116478533861077813E-354	2.815035854033409792116478533861077813E-354	1	+7.049041065256467673352674636664801845e-394	+6.728663270475126926185307194006342342e-07
9	9	uniform	2	7	0	warm	7	2	2	-1	True	0	4.610785788752400599977968701756725513E-20	0E-36	0E-36	4.610785788752400599977968701756725513E-20	0E-36	0E-36	1.000000000000025854217207364	+0.000000000000000000000000000000000000e+00	+4.792410039255929948248725198284383184e-06
9	9	uniform	2	7	0	warm	8	1	1	1	True	0	1.769345243636839360488794437945980431E-20	2.515656744507300698081227345E-22	8.385522481690998934961797542989605805E-23	1.769345243636839360488794437945980431E-20	8.385522481690998934961797521914800397E-23	8.385522481690999773535727584125554767E-23	0.9999999999999998999974143685	+3.982729777831130692572200994419279514e-59	+3.820234904187906707596772231372001924e-06
9	9	uniform	2	7	0	warm	9	2	2	-1	True	0	1.049535858266401105220526341470644619E-20	3.074159746128180869950793189E-22	3.842530851530613568467524333236599728E-22	1.049535858266401105220526341470644619E-20	4.802788361228349216543669930408024218E-24	3.842530851530615217901762354358136778E-22	1.000000000000000084676602302	+1.991520458220823249569789592850868118e-58	+4.792410039255930307813656214806307992e-06
9	9	uniform	2	7	0	warm	10	2	1	1	True	9	5.854497788468962787472325475063619885E-17	5.165733344630798709554647715E-18	1.721911114632771232598891772236426216E-18	5.854497788468962787472325475063619885E-17	1.721911114632771232598891772236426216E-18	1.721911114610578980758472778546555620E-18	0.999999999987111848190944111	+3.982729777831130692572200994419279514e-59	+2.746125570276762749961229485863738414e-07
9	9	uniform	2	7	0	warm	11	2	1	1	True	0	1.889452296437436355968609687083821564E-18	7.43387841303254549924584273E-50	3.210990036734260934605355662918473513E-236	1.889452296437436355968609687083821564E-18	3.210990036734260934605355662918473513E-236	3.210990036734260934605355662918473513E-236	1	+5.347009538761879163203342057691691469e-275	+1.288137324533669187640485300519944380e-06
9	9	uniform	2	7	0	warm	12	2	1	1	True	3	4.045426019377631084479339560794293473E-14	4.020557737453495488973350377E-133	2.044352288371794645527969201880673284E-269	4.045426019377631084479339560794293473E-14	2.044352288371794645527969201880673284E-269	2.044352288371794645527969201880673284E-269	1	+4.588945913352892340488750003959933047e-312	+3.093563498950556214720729341515546734e-09
9	9	uniform	2	7	0	warm	13	2	1	1	True	12	1.319165783580742252135743890867395669E-14	3.517791561708659159881432742E-16	3.071668372491908740307737068534657260E-137	1.319165783580742252135743890867395669E-14	3.071668372491908740307737068534657260E-137	3.071668372491908740307737068534657260E-137	1	+6.955285880629896728974703411731016034e-180	+3.093563498950556214720729341515546734e-09
