case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
0 uniform 3 7 0.740313 500.90243914853698 1 67 0.491757 0.015082999999999999 0.20564300000000002 0.0036930000000000001 0.00096499999999999993 0.0041149999999999997 0.010987 0.052532000000000002 0.098400000000000001 0 0.026386 0.00086799999999999996 0.20330399999999998 0.00081899999999999996 0.003604 0.16939800000000002 0.026182999999999994 0 0 1
0 uniform 3 15 0.74965999999999999 513.6746959875577 1 67 0.50994300000000004 0.014735 0.19931599999999999 0.003516 0.00084599999999999996 0.0026770000000000001 0.010342 0.051220000000000002 0.097156999999999993 0 0.026193999999999999 0.00092199999999999997 0.23040800000000003 0.00066100000000000002 0.0034659999999999995 0.16228599999999999 0.026963999999999998 0 0 2
0 uniform 3 23 0.65633799999999998 528.13394552202078 1 67 0.417715 0.014378999999999999 0.198652 0.0034140000000000004 0.00081099999999999998 0.0025270000000000002 0.0094570000000000001 0.051042999999999998 0.099432999999999994 0 0.025048000000000001 0.00076900000000000004 0.140378 0.00075699999999999997 0.0034320000000000002 0.16075899999999999 0.027643999999999991 0 0 3
0 uniform 4 0 0.54475399999999996 2.6310460312299382 1 52 0.383517 0.011197 0.131356 0.0030889999999999997 0.00083200000000000006 0.0030439999999999998 0.011587 0.18004300000000001 0.076155 0 0.026957999999999999 0.00076999999999999996 0.00062700000000000006 0.0012639999999999999 0.0033079999999999993 0.10073499999999999 0.022833000000000003 0 0 0
0 uniform 4 7 0.44571899999999998 2.5259767679796097 1 52 0.23613200000000001 0.010696000000000001 0.18067500000000003 0.0025669999999999998 0.00073400000000000006 0.002745 0.010503 0.051073 0.065696000000000004 0 0.026252000000000001 0.00080599999999999997 0.00058599999999999993 0.0011900000000000001 0.0031179999999999997 0.148891 0.024014000000000001 0 0 1
0 uniform 4 15 0.52495899999999995 2.4276525037044272 1 68 0.24338599999999999 0.010031999999999999 0.24814900000000004 0.0040569999999999998 0.00080800000000000012 0.0026949999999999999 0.0098720000000000006 0.050992000000000003 0.075581999999999996 0 0.025294000000000001 0.00080400000000000003 0.00058799999999999998 0.0010330000000000001 0.0029730000000000004 0.20375999999999997 0.034089000000000022 0 0 2
0 uniform 4 23 0.43928200000000001 2.3458220510894816 1 45 0.24692900000000001 0.010488000000000001 0.163578 0.0025899999999999999 0.00074300000000000006 0.00264 0.0094000000000000004 0.050931999999999998 0.076494000000000006 0 0.026259000000000001 0.00073899999999999997 0.00059899999999999992 0.0011590000000000001 0.0031619999999999999 0.13676800000000003 0.020003999999999991 0 0 3
1 linear 0 0 0.51153000000000004 43.386473901256721 1 67 0.36219099999999999 0.011254 0.11426100000000004 0.0042249999999999996 0.001044 0.003192 0.011261999999999999 0.19195899999999999 0.033101999999999999 0 0.026091 0.00089300000000000002 0.0046020000000000002 0.001111 0.0033869999999999998 0.049432000000000011 0.028424999999999999 0.0071470000000000006 0 0
1 linear 0 7 0.459619 45.580868130123235 1 67 0.21660499999999999 0.010879 0.20884300000000008 0.0038430000000000005 0.00096200000000000007 0.002751 0.010036 0.055870999999999997 0.031310999999999999 0 0.025218000000000001 0.00075100000000000004 0.0044549999999999998 0.0010089999999999999 0.0034009999999999999 0.14781400000000006 0.028847000000000001 0.0071100000000000009 0 1
1 linear 0 15 0.45514700000000002 47.482169432048735 1 67 0.21444199999999999 0.010832 0.20708299999999996 0.0035010000000000002 0.00092199999999999997 0.0024789999999999999 0.0096769999999999998 0.056923000000000001 0.031264 0 0.025642999999999999 0.00074399999999999998 0.0042519999999999997 0.0010020000000000001 0.0033499999999999992 0.147206 0.027719999999999995 0.0071240000000000019 0 2
