case_id configuration_id profile target d_bin_index epoch_index method nbin ms mu reference relerr converged point_images estimated_evaluations
13 13 uniform 0.001 0 15 cartesian 13 0.063283000000000006 1.5317229061769793 1.5329653269015324 0.0008104689015141479 1 3 2704
13 13 uniform 0.001 0 23 cartesian 13 0.062324999999999998 1.5124987007851058 1.5119454959950047 0.00036588937337126917 1 3 2704
13 13 uniform 0.0001 0 0 cartesian 38 0.14757200000000001 1.5752428864511516 1.5751706585403364 4.5854022498179824e-05 1 3 23104
13 13 uniform 0.0001 0 7 cartesian 149 0.74485599999999996 1.5549600289992633 1.5549873319929848 1.7558338360513707e-05 1 3 355216
13 13 uniform 0.0001 0 15 cartesian 75 0.27468999999999999 1.5330730031964801 1.5329653269015324 7.0240528639559243e-05 1 3 90000
13 13 uniform 0.0001 0 23 cartesian 38 0.13067699999999999 1.5120814634885535 1.5119454959950047 8.9928832692046158e-05 1 3 23104
13 13 linear 0.001 0 0 cartesian 25 0.103078 1.5742049305670989 1.5745953960082619 0.00024797826930837046 1 3 10000
13 13 linear 0.001 0 7 cartesian 13 0.071804999999999994 1.5524080321160465 1.5543723732178849 0.0012637519398082191 1 3 2704
13 13 linear 0.001 0 15 cartesian 13 0.074401999999999996 1.5317602143787474 1.5322306909628578 0.00030705336140651241 1 3 2704
13 13 linear 0.001 0 23 cartesian 25 0.10254099999999999 1.5102256937660854 1.511014947054933 0.00052233321079047464 1 3 10000
13 13 linear 0.0001 0 0 cartesian 38 0.15904499999999999 1.5745917300810874 1.5745953960082619 2.3281708963352293e-06 1 3 23104
13 13 linear 0.0001 0 7 cartesian 75 0.32466 1.5544510013654049 1.5543723732178849 5.0585142192950886e-05 1 3 90000
13 13 linear 0.0001 0 15 cartesian 75 0.32168400000000003 1.5323465253376316 1.5322306909628578 7.5598521460899475e-05 1 3 90000
13 13 linear 0.0001 0 23 cartesian 75 0.31838899999999998 1.5110549004932712 1.511014947054933 2.6441458051789901e-05 1 3 90000
14 14 uniform 0.001 0 0 polar 27 1.0323420000000001 151.85550362976898 151.87322541618241 0.00011668802295380588 1 5 9288
14 14 uniform 0.001 0 7 polar 27 0.95317099999999999 145.02462335399304 145.03739917907504 8.8086418774154781e-05 1 5 9288
14 14 uniform 0.001 0 15 polar 27 0.90426200000000001 135.77489693115351 135.79818694937765 0.00017150463306868068 1 5 9288
14 14 uniform 0.001 0 23 polar 27 0.83473299999999995 125.14927033492822 125.17045046897857 0.0001692103365530611 1 3 9288
14 14 uniform 0.0001 0 0 cartesian 38 7.9800740000000001 151.8711599803035 151.87322541618241 1.35997367096441e-05 1 5 23104
14 14 uniform 0.0001 0 7 cartesian 38 7.6177099999999998 145.03555285486684 145.03739917907504 1.2729987014745446e-05 1 5 23104
14 14 uniform 0.0001 0 15 cartesian 38 7.2008390000000002 135.79478702513487 135.79818694937765 2.5036595253313341e-05 1 5 23104
14 14 uniform 0.0001 0 23 cartesian 38 6.8215649999999997 125.16819439895727 125.17045046897857 1.8023982600131232e-05 1 3 23104
14 14 linear 0.001 0 0 polar 27 1.1655390000000001 157.1747439276069 157.18402163009955 5.9024463151137189e-05 1 5 9288
14 14 linear 0.001 0 7 polar 27 1.0823739999999999 150.00036387185827 150.00952649298884 6.1080261665909011e-05 1 5 9288
14 14 linear 0.001 0 15 polar 27 1.015722 139.8305316491018 139.84819574494261 0.00012630907211009257 1 5 9288
14 14 linear 0.001 0 23 polar 27 0.93577200000000005 127.81875775257174 127.83142691018833 9.9108317280119726e-05 1 3 9288
14 14 linear 0.0001 0 0 cartesian 38 9.2783289999999994 157.18402863190306 157.18402163009955 4.4545262538183602e-08 1 5 23104
14 14 linear 0.0001 0 7 cartesian 38 8.8500870000000003 150.00793476847227 150.00952649298884 1.0610822884283998e-05 1 5 23104
14 14 linear 0.0001 0 15 cartesian 38 8.2844359999999995 139.8437615462521 139.84819574494261 3.1707228447946873e-05 1 5 23104
14 14 linear 0.0001 0 23 cartesian 38 7.7740739999999997 127.83043551234776 127.83142691018833 7.7555094590427737e-06 1 3 23104
15 15 uniform 0.001 0 0 cartesian 50 0.11061 1.0800765520368776 1.0806425735259457 0.00052378233371032097 1 3 40000
15 15 uniform 0.001 0 7 cartesian 50 0.10580100000000001 1.0816375255845629 1.0819727988570051 0.00030987218236575546 1 3 40000
15 15 uniform 0.001 0 15 cartesian 50 0.104646 1.0826182982372585 1.0828342057635889 0.00019939112117180533 1 3 40000
15 15 uniform 0.001 0 23 cartesian 25 0.084598999999999994 1.0840901541676158 1.0830344200800663 0.00097479273786274902 1 3 10000
15 15 uniform 0.0001 0 0 cartesian 187 0.68040100000000003 1.0806454975779112 1.0806425735259457 2.7058456117516642e-06 1 3 559504
15 15 uniform 0.0001 0 7 cartesian 149 0.47443600000000002 1.0818886717036325 1.0819727988570051 7.7753482769219945e-05 1 3 355216
15 15 uniform 0.0001 0 15 cartesian 149 0.46429399999999998 1.0828584945486339 1.0828342057635889 2.2430751555252677e-05 1 3 355216
15 15 uniform 0.0001 0 23 cartesian 75 0.173009 1.0830346130515924 1.0830344200800663 1.7817672505505553e-07 1 3 90000
15 15 linear 0.001 0 0 cartesian 25 0.088257000000000002 1.0847108230228835 1.0842392891029309 0.00043489838884432644 1 3 10000
15 15 linear 0.001 0 7 cartesian 25 0.079193 1.0869493360904283 1.0862580547229226 0.00063638779431841798 1 3 10000
15 15 linear 0.001 0 15 cartesian 13 0.045060000000000003 1.0874684002890611 1.0876003093102353 0.00012128446456389149 1 3 2704
15 15 linear 0.001 0 23 cartesian 25 0.093994999999999995 1.0885472641429144 1.0879382818316141 0.00055975814204734355 1 3 10000
15 15 linear 0.0001 0 0 cartesian 187 0.95812299999999995 1.0842398487914666 1.0842392891029309 5.1620388724575872e-07 1 3 559504
15 15 linear 0.0001 0 7 cartesian 75 0.209651 1.0862819983010001 1.0862580547229226 2.2042255957000888e-05 1 3 90000
15 15 linear 0.0001 0 15 cartesian 75 0.200513 1.0875253551176394 1.0876003093102353 6.8917038689968456e-05 1 3 90000
15 15 linear 0.0001 0 23 cartesian 75 0.20249200000000001 1.0879512086294778 1.0879382818316141 1.188192205345061e-05 1 3 90000
16 16 uniform 0.001 0 0 cartesian 13 0.82955800000000002 109.47813302278823 109.47806536388715 6.1801330566862424e-07 1 5 2704
16 16 uniform 0.001 0 7 cartesian 13 0.87536000000000003 114.57720184739145 114.56636930746724 9.4552528719289933e-05 1 5 2704
16 16 uniform 0.001 0 15 cartesian 13 1.037005 118.89170523888529 118.87592732458023 0.00013272589884394013 1 5 2704
16 16 uniform 0.001 0 23 cartesian 13 0.929925 121.32149114128836 121.30884479159383 0.00010424919729687473 1 5 2704
16 16 uniform 0.0001 0 0 cartesian 38 3.792027 109.47981214085051 109.47806536388715 1.5955497181580095e-05 1 5 23104
16 16 uniform 0.0001 0 7 cartesian 38 3.9928780000000001 114.56495582655322 114.56636930746724 1.2337660018107612e-05 1 5 23104
16 16 uniform 0.0001 0 15 cartesian 38 4.1096370000000002 118.87372799910251 118.87592732458023 1.8501016372419562e-05 1 5 23104
16 16 uniform 0.0001 0 23 cartesian 38 4.3251980000000003 121.30741248002496 121.30884479159383 1.1807148698211332e-05 1 5 23104
16 16 linear 0.001 0 0 cartesian 13 0.96002399999999999 113.3777090846051 113.38096243788077 2.8693999466178336e-05 1 5 2704
16 16 linear 0.001 0 7 cartesian 13 0.96333999999999997 118.55955667153275 118.54959169249375 8.4057472461362078e-05 1 5 2704
16 16 linear 0.001 0 15 cartesian 13 1.0884320000000001 122.39120615163282 122.38151006060347 7.9228398346604164e-05 1 5 2704
16 16 linear 0.001 0 23 cartesian 13 1.056308 123.71365624563705 123.70600189818265 6.1875311924681532e-05 1 5 2704
16 16 linear 0.0001 0 0 cartesian 38 4.7420479999999996 113.38187135925143 113.38096243788077 8.0165254476815209e-06 1 5 23104
16 16 linear 0.0001 0 7 cartesian 38 4.8267129999999998 118.54944030954454 118.54959169249375 1.2769588410329404e-06 1 5 23104
16 16 linear 0.0001 0 15 cartesian 38 5.1250330000000002 122.38056476587676 122.38151006060347 7.7241629577140757e-06 1 5 23104
16 16 linear 0.0001 0 23 cartesian 38 5.2085249999999998 123.7055054377005 123.70600189818265 4.0132287402062318e-06 1 5 23104
17 17 uniform 0.001 0 0 cartesian 50 0.111067 1.1502064713981117 1.1504573110792087 0.00021803475772747647 1 3 40000
17 17 uniform 0.001 0 7 cartesian 50 0.11330800000000001 1.1544233767867373 1.1546286866694906 0.00017781463870039429 1 3 40000
17 17 uniform 0.001 0 15 cartesian 13 0.051824000000000002 1.1587465834434849 1.1576579794751198 0.00094035024823017877 1 3 2704
17 17 uniform 0.001 0 23 cartesian 50 0.12969900000000001 1.1588524972095711 1.1590453118226154 0.00016635640649899992 1 3 40000
17 17 uniform 0.0001 0 0 cartesian 149 0.49784899999999999 1.1505319782626466 1.1504573110792087 6.4902176481382659e-05 1 3 355216
17 17 uniform 0.0001 0 7 cartesian 187 0.74383200000000005 1.1546853236435022 1.1546286866694906 4.9052110575011709e-05 1 3 559504
17 17 uniform 0.0001 0 15 cartesian 149 0.489533 1.1577638294171524 1.1576579794751198 9.1434554859239561e-05 1 3 355216
17 17 uniform 0.0001 0 23 cartesian 149 0.50692199999999998 1.1590227805604247 1.1590453118226154 1.943950073463448e-05 1 3 355216
17 17 linear 0.001 0 0 polar 53 0.116967 1.1558657295645425 1.1552833541839034 0.00050409743941172934 1 3 35616
17 17 linear 0.001 0 7 cartesian 50 0.125526 1.1615574641455642 1.1616690322017313 9.6041172721744578e-05 1 3 40000
17 17 linear 0.001 0 15 cartesian 13 0.054504999999999998 1.1671886253650421 1.1665864032226254 0.00051622592270325835 1 3 2704
17 17 linear 0.001 0 23 cartesian 25 0.112625 1.1698516916459529 1.1691026791845367 0.00064067294922177172 1 3 10000
17 17 linear 0.0001 0 0 cartesian 149 0.64768899999999996 1.1553226440994946 1.1552833541839034 3.4008899590669179e-05 1 3 355216
17 17 linear 0.0001 0 7 cartesian 75 0.21651300000000001 1.161592401166629 1.1616690322017313 6.5966323434755783e-05 1 3 90000
17 17 linear 0.0001 0 15 cartesian 75 0.21885399999999999 1.1665805346873108 1.1665864032226254 5.0305192126180606e-06 1 3 90000
17 17 linear 0.0001 0 23 cartesian 149 0.64315299999999997 1.1690902834959787 1.1691026791845367 1.0602737277694409e-05 1 3 355216
18 18 uniform 0.001 0 0 cartesian 13 0.126245 8.6515725680573787 8.6520895173070738 5.974848603461161e-05 1 5 2704
18 18 uniform 0.001 0 7 cartesian 13 0.112604 8.4741205311019989 8.4679594008637551 0.00072758145694644871 1 3 2704
18 18 uniform 0.001 0 15 cartesian 13 0.11672200000000001 8.1289076873161275 8.131485699462921 0.00031704072811243042 1 3 2704
18 18 uniform 0.001 0 23 cartesian 13 0.115643 7.6267506647634873 7.6297644217133076 0.00039500000042511871 1 3 2704
18 18 uniform 0.0001 0 0 cartesian 149 3.328789 8.6521198856137058 8.6520895173070738 3.5099390235513797e-06 1 5 355216
18 18 uniform 0.0001 0 7 cartesian 75 1.00267 8.4681096474087987 8.4679594008637551 1.7742945842213274e-05 1 3 90000
18 18 uniform 0.0001 0 15 cartesian 75 0.96678900000000001 8.1314241957842679 8.131485699462921 7.5636459223138946e-06 1 3 90000
18 18 uniform 0.0001 0 23 cartesian 38 0.36411300000000002 7.629819676514253 7.6297644217133076 7.2420061605207963e-06 1 3 23104
18 18 linear 0.001 0 0 cartesian 13 0.12981400000000001 8.9725284590860852 8.9727724181627266 2.718881804553609e-05 1 5 2704
18 18 linear 0.001 0 7 cartesian 13 0.117352 8.7125381645026305 8.7105068676036961 0.00023320076888858049 1 3 2704
18 18 linear 0.001 0 15 cartesian 13 0.115192 8.2441520893537756 8.2462080291012718 0.00024931941326736734 1 3 2704
18 18 linear 0.001 0 23 cartesian 13 0.119839 7.5862034193980161 7.5884192742272214 0.00029200479693195815 1 3 2704
18 18 linear 0.0001 0 0 cartesian 75 1.352247 8.9722217298841453 8.9727724181627266 6.1373258221348041e-05 1 5 90000
18 18 linear 0.0001 0 7 cartesian 75 1.3691549999999999 8.7106782634576128 8.7105068676036961 1.967690933740462e-05 1 3 90000
18 18 linear 0.0001 0 15 cartesian 75 1.228747 8.2462754494468626 8.2462080291012718 8.1759210236861277e-06 1 3 90000
18 18 linear 0.0001 0 23 cartesian 38 0.458783 7.5886158822249081 7.5884192742272214 2.5908952916514776e-05 1 3 23104
19 19 uniform 0.001 0 0 cartesian 25 0.087916999999999995 2.1594947348744662 2.1589257711565861 0.00026354019461042406 1 3 10000
19 19 uniform 0.001 0 7 cartesian 50 0.208288 2.2026886621576969 2.2026641794999882 1.111502059032476e-05 1 3 40000
19 19 uniform 0.001 0 15 cartesian 50 0.20791799999999999 2.246623346959804 2.2475993684239413 0.00043425063997131602 1 3 40000
19 19 uniform 0.001 0 23 cartesian 25 0.084082000000000004 2.2867513540924977 2.2865902438390631 7.0458733858754888e-05 1 3 10000
19 19 uniform 0.0001 0 0 cartesian 75 0.294153 2.1589137036416655 2.1589257711565861 5.5895923249836013e-06 1 3 90000
19 19 uniform 0.0001 0 7 cartesian 75 0.295539 2.2026393752179509 2.2026641794999882 1.1261036642838106e-05 1 3 90000
19 19 uniform 0.0001 0 15 cartesian 149 0.90384900000000001 2.2476765103526573 2.2475993684239413 3.4321921335157322e-05 1 3 355216
19 19 uniform 0.0001 0 23 cartesian 75 0.34383000000000002 2.2865965754144302 2.2865902438390631 2.7690030534211482e-06 1 3 90000
19 19 linear 0.001 0 0 cartesian 25 0.087306999999999996 2.2007444530397797 2.2003446261603572 0.00018171102593152975 1 3 10000
19 19 linear 0.001 0 7 cartesian 25 0.087826000000000001 2.2456737214473206 2.2437729676616049 0.00084712393504613208 1 3 10000
19 19 linear 0.001 0 15 cartesian 25 0.085759000000000002 2.2862567984899593 2.2848839765549456 0.00060082785344910236 1 3 10000
19 19 linear 0.001 0 23 cartesian 13 0.066372 2.3142533443148525 2.3160187581617153 0.00076226232652107308 1 3 2704
19 19 linear 0.0001 0 0 cartesian 75 0.36120799999999997 2.2003681725201227 2.2003446261603572 1.0701214475945496e-05 1 3 90000
19 19 linear 0.0001 0 7 cartesian 75 0.37685299999999999 2.2437687829323996 2.2437729676616049 1.8650412789945215e-06 1 3 90000
19 19 linear 0.0001 0 15 cartesian 149 1.209603 2.2849375535627061 2.2848839765549456 2.3448458788407506e-05 1 3 355216
19 19 linear 0.0001 0 23 cartesian 75 0.41873199999999999 2.3160317166679927 2.3160187581617153 5.5951646469591777e-06 1 3 90000
20 20 uniform 0.001 0 0 cartesian 13 0.067634 3.108827578697118 3.1088962408029266 2.2085685880223537e-05 1 5 2704
20 20 uniform 0.001 0 7 cartesian 25 0.137826 3.0575726818507514 3.058305972086913 0.0002397700697230317 1 3 10000
20 20 uniform 0.001 0 15 cartesian 13 0.067932999999999993 2.9990021962449909 2.9981250681955984 0.00029255885910067558 1 3 2704
20 20 uniform 0.001 0 23 cartesian 13 0.063529000000000002 2.9388034528045619 2.9360078982756272 0.00095216178763569861 1 3 2704
20 20 uniform 0.0001 0 0 cartesian 38 0.186803 3.1087981650947318 3.1088962408029266 3.1546793652214687e-05 1 5 23104
20 20 uniform 0.0001 0 7 cartesian 149 1.2441260000000001 3.0583333276623565 3.058305972086913 8.9446823480732599e-06 1 3 355216
20 20 uniform 0.0001 0 15 cartesian 75 0.421877 2.9980286047462035 2.9981250681955984 3.2174591519963728e-05 1 3 90000
20 20 uniform 0.0001 0 23 cartesian 38 0.173598 2.936246886447536 2.9360078982756272 8.1399022137872073e-05 1 3 23104
20 20 linear 0.001 0 0 cartesian 13 0.072508000000000003 3.1680847175435867 3.1677855233502639 9.4449005817280119e-05 1 5 2704
20 20 linear 0.001 0 7 cartesian 13 0.068467 3.1164185449172304 3.1187839707203802 0.00075844490203771063 1 3 2704
20 20 linear 0.001 0 15 cartesian 13 0.066658999999999996 3.0594779704831172 3.0590776991579061 0.00013084706064227429 1 3 2704
20 20 linear 0.001 0 23 cartesian 13 0.065242999999999995 2.9988107815421681 2.9961930087887705 0.00087369964008287822 1 3 2704
20 20 linear 0.0001 0 0 cartesian 38 0.19469400000000001 3.167861635055214 3.1677855233502639 2.4026786027372066e-05 1 5 23104
20 20 linear 0.0001 0 7 cartesian 38 0.19545499999999999 3.1190152194760774 3.1187839707203802 7.4147089977453663e-05 1 3 23104
20 20 linear 0.0001 0 15 cartesian 75 0.51675700000000002 3.0590177124586049 3.0590776991579061 1.9609406886819957e-05 1 3 90000
20 20 linear 0.0001 0 23 cartesian 38 0.187998 2.9963042042277128 2.9961930087887705 3.7112241640029309e-05 1 3 23104
21 21 uniform 0.001 0 0 polar 27 2.4632649999999998 282.94723571680657 282.86755512279984 0.00028168870046669093 1 3 9288
21 21 uniform 0.001 0 7 polar 27 2.492591 276.82976717772584 276.78010670349238 0.00017942212258290139 1 3 9288
21 21 uniform 0.001 0 15 polar 27 2.3096000000000001 262.62512673184926 262.63690939881155 4.4862951628775677e-05 1 3 9288
21 21 uniform 0.001 0 23 polar 27 2.2245240000000002 247.57787229467093 247.5701378894112 3.1241268941654009e-05 1 3 9288
21 21 uniform 0.0001 0 0 cartesian 38 11.766285 282.86814796634229 282.86755512279984 2.0958343638668799e-06 1 3 23104
21 21 uniform 0.0001 0 7 cartesian 38 11.784541000000001 276.788154137074 276.78010670349238 2.9075187799694085e-05 1 3 23104
21 21 uniform 0.0001 0 15 cartesian 38 11.251875999999999 262.62918437145271 262.63690939881155 2.9413334845158224e-05 1 3 23104
21 21 uniform 0.0001 0 23 cartesian 38 10.329404 247.57114607535024 247.5701378894112 4.0723245042294179e-06 1 3 23104
21 21 linear 0.001 0 0 polar 27 2.7035809999999998 290.22573449222705 290.18043845076369 0.00015609612317490869 1 3 9288
21 21 linear 0.001 0 7 polar 27 2.6592519999999999 283.07200257657502 283.03478799723217 0.00013148411757500414 1 3 9288
21 21 linear 0.001 0 15 polar 27 2.5257540000000001 267.9821051252992 267.99539685185226 4.9596846472744882e-05 1 3 9288
21 21 linear 0.001 0 23 polar 27 2.3725649999999998 250.95516965343216 250.95053491880611 1.8468717859283871e-05 1 3 9288
21 21 linear 0.0001 0 0 cartesian 38 13.995619 290.17876969322327 290.18043845076369 5.7507582155576304e-06 1 3 23104
21 21 linear 0.0001 0 7 cartesian 38 13.736269999999999 283.04159614957285 283.03478799723217 2.4054118537359267e-05 1 3 23104
21 21 linear 0.0001 0 15 cartesian 38 13.028903 267.99205163899506 267.99539685185226 1.2482351922810277e-05 1 3 23104
21 21 linear 0.0001 0 23 cartesian 38 12.274284 250.95298731227851 250.95053491880611 9.7724177921730979e-06 1 3 23104
22 22 uniform 0.001 0 0 cartesian 13 0.082878999999999994 3.6384134470002976 3.638861684532035 0.00012318070061380709 1 3 2704
22 22 uniform 0.001 0 7 cartesian 13 0.077639 3.5750674187730223 3.5758045099926141 0.00020613297442073817 1 3 2704
22 22 uniform 0.001 0 15 cartesian 13 0.083469000000000002 3.505972981845535 3.5039640404894867 0.00057333389636258754 1 3 2704
22 22 uniform 0.001 0 23 cartesian 13 0.072892999999999999 3.4304215195525871 3.4326023013910123 0.00063531444861569103 1 3 2704
22 22 uniform 0.0001 0 0 cartesian 75 0.54996500000000004 3.6389821600625654 3.638861684532035 3.3108026898224786e-05 1 3 90000
22 22 uniform 0.0001 0 7 cartesian 38 0.20703199999999999 3.5757863183897469 3.5758045099926141 5.0874153820111697e-06 1 3 23104
22 22 uniform 0.0001 0 15 cartesian 75 0.507158 3.5038941691556094 3.5039640404894867 1.994065380522816e-05 1 3 90000
22 22 uniform 0.0001 0 23 cartesian 38 0.18724299999999999 3.4330642111678822 3.4326023013910123 0.00013456548015559569 1 3 23104
22 22 linear 0.001 0 0 cartesian 13 0.087326000000000001 3.7010549763531531 3.7028196728110876 0.00047658179816108097 1 3 2704
22 22 linear 0.001 0 7 cartesian 13 0.084548999999999999 3.6315650354762297 3.6330336872675817 0.00040424942837692359 1 3 2704
22 22 linear 0.001 0 15 cartesian 13 0.09289 3.555952270388735 3.5538362583248242 0.00059541630792753317 1 3 2704
22 22 linear 0.001 0 23 cartesian 13 0.072805999999999996 3.4737297691034001 3.475520102073935 0.00051512663369909469 1 3 2704
22 22 linear 0.0001 0 0 cartesian 38 0.23420099999999999 3.7024564013211649 3.7028196728110876 9.810671920916683e-05 1 3 23104
