row	case	u	parameter	cell	kind	crossings	left_fold	right_fold	a	b	a_lo	b_lo	width	left_Rp	right_Rp	level	nodes	valid_nodes	complete	value_q	old_q	moving_q	old_detail	moving_detail	old_abs_q	moving_abs_q
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	6	63	63	1	3.6463979298396105	17.873762214138253	17.873762214097109	5.0032587428253331e-10	1.7918524423108459e-10	63.196462811519211	17.873762214097109
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	6	63	51	0	7.6977083051911877e-18	5.7559850951197752e-19	5.9339475007014576e-19	0	0	1.4230565286931563e-17	5.9339475007014576e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	6	63	63	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	7	127	127	1	6.2632829296036227e-05	-0.58810578722131501	-0.58810578497066734	1.1838238986407361e-08	4.7227186053466465e-09	0.58810578722131501	0.58810578500226751
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	7	127	127	1	2.646335415141154	18.462159478597332	18.462159942275765	0.18571580355636785	0.18617780629178002	46.317009346930405	35.08662819853064
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	7	127	127	1	3.6463979298396101	17.873762213882717	17.873762214207446	1.7039764743396535e-09	1.1977217372966631e-09	63.203522900980019	17.873762214207446
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	7	127	103	0	7.6978876269623159e-18	5.7688716964038313e-19	5.9340861990791093e-19	0	0	1.4278632076003519e-17	5.9340861990791093e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	7	127	127	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	8	255	255	1	6.2632829296039804e-05	-0.58810577864493618	-0.58810578406862291	9.9819255406765445e-08	1.1187102111366327e-08	0.58810577864493618	0.58810578578819539
100	rand035	0.5	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	8	255	255	1	2.6463353969871175	18.461869100154054	18.461869100734752	0.0082968216659106107	0.0083105343632312745	46.320729472893319	35.086662326231114
100	rand035	0.5	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	8	255	255	1	3.6463979298396092	17.873762214571723	17.873762213222868	1.6919056176663447e-08	1.7429677298776282e-08	63.199586543437675	17.873762215624048
100	rand035	0.5	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	8	255	207	0	7.6979723787762521e-18	5.7751331652790805e-19	5.9341518675190358e-19	0	0	1.4304034264704017e-17	5.9341518675190358e-19
100	rand035	0.5	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	8	255	255	1	0	0	0	0	0	0	0
