name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand008,0.5,0,1,1.0e-04,0,0,Converged,1.2029768707086914,4.1521428e-08,69,113,0,0,1.049043,0.250562,0.797172,0.000024,0.001036,0.417899,0.000676,6,0,0,6,1,113,21,21,0,0,0.342307,0.005124,0.000811,0.606563,1.2029768401977528,0,6.5078115e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-05,1,0,Converged,1.2029768707087205,4.1521518e-08,69,69,44,0,0.911294,0.252924,0.657253,0.000023,0.001016,0.430356,0.000676,6,0,0,6,1,69,21,21,0,0,0.200378,0.005154,0.000860,0.599763,1.2029768401977528,0,6.5458563e-17,2.5728212e-12,3.8128921e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-05,0,0,Converged,1.2029768707086914,4.1521428e-08,69,113,0,0,1.052126,0.251626,0.799180,0.000022,0.000935,0.418730,0.000611,6,0,0,6,1,113,21,21,0,0,0.343597,0.005147,0.000869,0.608233,1.2029768401977528,0,6.5078115e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-06,1,0,Converged,1.2029768707087205,4.1521518e-08,69,69,44,0,0.893817,0.253898,0.638859,0.000029,0.000995,0.416961,0.000616,6,0,0,6,1,69,21,21,0,0,0.196755,0.004614,0.000765,0.602528,1.2029768401977528,0,6.5458563e-17,2.5728212e-12,3.8128921e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-06,0,0,Converged,1.2029768707086914,4.1521428e-08,69,113,0,0,1.041555,0.250198,0.790054,0.000022,0.000990,0.419954,0.000617,6,0,0,6,1,113,21,21,0,0,0.333352,0.004746,0.000845,0.610539,1.2029768401977528,0,6.5078115e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-08,1,0,Converged,1.2029768707741375,1.6316518e-09,109,109,82,0,1.017798,0.259422,0.757061,0.000022,0.001062,0.411533,0.000656,6,0,0,6,1,109,21,21,0,0,0.307071,0.007976,0.001059,0.604016,1.2029768401977528,0,5.289389e-17,2.5678191e-12,1.2913552e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,0,1,1.0e-08,0,0,Converged,1.2029768707741217,1.6316452e-09,109,191,0,0,1.285456,0.255888,1.027664,0.000019,0.001022,0.420147,0.000625,6,0,0,6,1,191,21,21,0,0,0.545797,0.007834,0.001079,0.612675,1.2029768401977528,0,4.9495587e-17,2.5703706e-12,1.2913552e-15,5.3422905e-16,0,0,0,0,0,0,0,0,0,0
rand008,0.5,1,0,1.0e-03,1,0,EventLocationLimited,1.2029724528995207,0.00057051456,93,93,66,0,1.255804,0.589158,0.665999,0.000019,0.001332,0.374959,0.001343,6,0,0,6,1,53,0,0,8,8,0.224014,0.028096,0.003059,0.574786,1.2029724224820955,0,5.6515864e-17,2.5450363e-12,5.2407935e-15,5.3422709e-16,0.31208829094186658,0.21300615016611943,0.00018035960066788232,-0.051557337454500439,0.0001453975330943811,0.00039846095,0.00027329393,0.00051254637,4.8190375e-05,2.9295459e-06
rand008,0.5,1,0,1.0e-03,0,0,EventLocationLimited,1.2029724528995218,0.00057051456,93,159,0,0,1.376613,0.581412,0.793996,0.000019,0.001068,0.364454,0.000704,6,0,0,6,1,82,0,0,8,8,0.354179,0.021819,0.002413,0.566612,1.2029724224820955,0,5.924353e-17,2.5322817e-12,5.2407935e-15,5.3422709e-16,0.31208829084020762,0.21300615009626397,0.00018035903874678979,-0.051557337468571378,0.00014539753744874888,0.00039845982,0.00027329315,0.0005125445,4.8190308e-05,2.9295498e-06
rand008,0.5,1,0,1.0e-04,1,0,EventLocationLimited,1.2029724529929686,4.1521822e-08,93,93,66,0,1.225379,0.584087,0.639725,0.000019,0.001006,0.366807,0.000661,6,0,0,6,1,69,0,0,0,0,0.220628,0.022250,0.002470,0.574476,1.2029724224820955,0,5.7468006e-17,2.5433052e-12,3.8061124e-15,5.3422709e-16,0.31208829094186658,0.21300615016611943,0.00018035960066788232,-0.051557337454500439,0.0001453975330943811,0.00039846095,0.00027329393,0.00051254637,4.8190375e-05,2.9295459e-06
rand008,0.5,1,0,1.0e-04,0,0,EventLocationLimited,1.2029724529929688,4.1521801e-08,93,159,0,0,1.360486,0.590546,0.768761,0.000019,0.001027,0.349549,0.000626,6,0,0,6,1,113,0,0,0,0,0.352357,0.020274,0.002363,0.571062,1.2029724224820955,0,5.7940499e-17,2.5304052e-12,3.8061124e-15,5.3422709e-16,0.31208829084020762,0.21300615009626397,0.00018035903874678979,-0.051557337468571378,0.00014539753744874888,0.00039845982,0.00027329315,0.0005125445,4.8190308e-05,2.9295498e-06
rand008,0.5,1,0,1.0e-05,1,0,EventLocationLimited,1.2029724529929686,4.1521822e-08,93,93,66,0,1.217600,0.584011,0.631982,0.000019,0.001076,0.364022,0.000593,6,0,0,6,1,69,0,0,0,0,0.217943,0.020215,0.002355,0.570874,1.2029724224820955,0,5.7468006e-17,2.5433052e-12,3.8061124e-15,5.3422709e-16,0.31208829094186658,0.21300615016611943,0.00018035960066788232,-0.051557337454500439,0.0001453975330943811,0.00039846095,0.00027329393,0.00051254637,4.8190375e-05,2.9295459e-06
rand008,0.5,1,0,1.0e-05,0,0,EventLocationLimited,1.2029724529929688,4.1521801e-08,93,159,0,0,1.427030,0.599560,0.826288,0.000019,0.001035,0.380108,0.000645,6,0,0,6,1,113,0,0,0,0,0.376484,0.020445,0.003516,0.566247,1.2029724224820955,0,5.7940499e-17,2.5304052e-12,3.8061124e-15,5.3422709e-16,0.31208829084020762,0.21300615009626397,0.00018035903874678979,-0.051557337468571378,0.00014539753744874888,0.00039845982,0.00027329315,0.0005125445,4.8190308e-05,2.9295498e-06
rand008,0.5,1,0,1.0e-06,1,0,EventLocationLimited,1.2029724529929686,4.1521822e-08,93,93,66,0,1.222255,0.586547,0.634023,0.000019,0.001066,0.360047,0.000610,6,0,0,6,1,69,0,0,0,0,0.218893,0.024957,0.002575,0.572842,1.2029724224820955,0,5.7468006e-17,2.5433052e-12,3.8061124e-15,5.3422709e-16,0.31208829094186658,0.21300615016611943,0.00018035960066788232,-0.051557337454500439,0.0001453975330943811,0.00039846095,0.00027329393,0.00051254637,4.8190375e-05,2.9295459e-06
rand008,0.5,1,0,1.0e-06,0,0,EventLocationLimited,1.2029724529929688,4.1521801e-08,93,159,0,0,1.371453,0.582782,0.787530,0.000018,0.001007,0.370337,0.000663,6,0,0,6,1,113,0,0,0,0,0.351340,0.019438,0.002319,0.568800,1.2029724224820955,0,5.7940499e-17,2.5304052e-12,3.8061124e-15,5.3422709e-16,0.31208829084020762,0.21300615009626397,0.00018035903874678979,-0.051557337468571378,0.00014539753744874888,0.00039845982,0.00027329315,0.0005125445,4.8190308e-05,2.9295498e-06
rand008,0.5,1,0,1.0e-08,1,0,EventLocationLimited,1.2029724530584081,1.4580297e-08,77,77,51,0,1.156566,0.581964,0.572960,0.000019,0.001011,0.367306,0.000622,6,0,0,6,1,0,0,0,0,0,0.161519,0.019409,0.002061,0.577001,1.2029724224820955,0,5.7493706e-17,2.5433054e-12,3.8051218e-15,5.3422709e-16,0.31208829094191393,0.21300615016612839,0.00018035960100185505,-0.05155733749510516,0.0001453976804676276,0.00039865363,0.00027336638,0.00051343156,0.00023062011,0.00073750354
rand008,0.5,1,0,1.0e-08,0,0,EventLocationLimited,1.2029724530584083,1.4580276e-08,77,128,0,0,1.268259,0.587112,0.680059,0.000019,0.001082,0.370088,0.000627,6,0,0,6,1,0,0,0,0,0,0.250831,0.020456,0.002251,0.569717,1.2029724224820955,0,5.7966443e-17,2.5304053e-12,3.8051218e-15,5.3422709e-16,0.31208829084025275,0.21300615009627363,0.00018035903907912806,-0.051557337507070221,0.00014539767643186608,0.0003986525,0.0002733656,0.00051342969,0.00023062005,0.00073750354
rand008,0.5,1,1,1.0e-03,1,0,EventLocationLimited,1.2029768706152597,0.00057052699,93,93,66,0,1.668156,0.367526,1.177638,0.000130,0.002989,0.627865,0.003054,6,0,0,6,1,53,0,0,8,8,0.462541,0.034836,0.004298,1.052478,1.2029768401977528,0,6.1584257e-17,2.5743005e-12,5.2057298e-15,5.3422905e-16,0.3120951576240506,0.2130137428868514,0.00018033705246899454,-0.051557757070602457,0.0001454222729720552,0.00039964461,0.00027410573,0.00051399294,4.790096e-05,2.9613904e-06
rand008,0.5,1,1,1.0e-03,0,0,EventLocationLimited,1.2029768706152326,0.00057052699,93,159,0,0,1.842037,0.362862,1.476481,0.000037,0.001439,0.615882,0.001052,6,0,0,6,1,82,0,0,8,8,0.770973,0.026007,0.003231,0.937116,1.2029768401977528,0,6.2272991e-17,2.577445e-12,5.2057298e-15,5.3422905e-16,0.31209515708565461,0.21301374251591512,0.00018033771967442168,-0.051557757068661197,0.00014542227368931446,0.00039964434,0.00027410555,0.00051399264,4.7900906e-05,2.961388e-06
rand008,0.5,1,1,1.0e-04,1,0,EventLocationLimited,1.2029768707087205,4.1521518e-08,93,93,66,0,1.247738,0.309554,0.936774,0.000029,0.001182,0.499717,0.000787,6,0,0,6,1,69,0,0,0,0,0.378978,0.023007,0.002822,0.849644,1.2029768401977528,0,6.1388989e-17,2.5728212e-12,3.8128921e-15,5.3422905e-16,0.3120951576240506,0.2130137428868514,0.00018033705246899454,-0.051557757070602457,0.0001454222729720552,0.00039964461,0.00027410573,0.00051399294,4.790096e-05,2.9613904e-06
rand008,0.5,1,1,1.0e-04,0,0,EventLocationLimited,1.2029768707086914,4.1521428e-08,93,159,0,0,1.573375,0.283077,1.288143,0.000031,0.001176,0.567857,0.000916,6,0,0,6,1,113,0,0,0,0,0.643500,0.022351,0.002541,0.746730,1.2029768401977528,0,6.2558992e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0.31209515708565461,0.21301374251591512,0.00018033771967442168,-0.051557757068661197,0.00014542227368931446,0.00039964434,0.00027410555,0.00051399264,4.7900906e-05,2.961388e-06
rand008,0.5,1,1,1.0e-05,1,0,EventLocationLimited,1.2029768707087205,4.1521518e-08,93,93,66,0,1.203637,0.302690,0.899355,0.000027,0.001177,0.463949,0.000746,6,0,0,6,1,69,0,0,0,0,0.379713,0.021771,0.002669,0.744785,1.2029768401977528,0,6.1388989e-17,2.5728212e-12,3.8128921e-15,5.3422905e-16,0.3120951576240506,0.2130137428868514,0.00018033705246899454,-0.051557757070602457,0.0001454222729720552,0.00039964461,0.00027410573,0.00051399294,4.790096e-05,2.9613904e-06
rand008,0.5,1,1,1.0e-05,0,0,EventLocationLimited,1.2029768707086914,4.1521428e-08,93,159,0,0,1.360328,0.303007,1.055592,0.000026,0.000969,0.415063,0.000677,6,0,0,6,1,113,0,0,0,0,0.568911,0.023637,0.002576,0.715485,1.2029768401977528,0,6.2558992e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0.31209515708565461,0.21301374251591512,0.00018033771967442168,-0.051557757068661197,0.00014542227368931446,0.00039964434,0.00027410555,0.00051399264,4.7900906e-05,2.961388e-06
rand008,0.5,1,1,1.0e-06,1,0,EventLocationLimited,1.2029768707087205,4.1521518e-08,93,93,66,0,1.062545,0.258125,0.803117,0.000020,0.001083,0.432832,0.000667,6,0,0,6,1,69,0,0,0,0,0.318625,0.021625,0.002360,0.689941,1.2029768401977528,0,6.1388989e-17,2.5728212e-12,3.8128921e-15,5.3422905e-16,0.3120951576240506,0.2130137428868514,0.00018033705246899454,-0.051557757070602457,0.0001454222729720552,0.00039964461,0.00027410573,0.00051399294,4.790096e-05,2.9613904e-06
rand008,0.5,1,1,1.0e-06,0,0,EventLocationLimited,1.2029768707086914,4.1521428e-08,93,159,0,0,1.300442,0.253896,1.044885,0.000024,0.001008,0.425423,0.000585,6,0,0,6,1,113,0,0,0,0,0.547283,0.025126,0.002602,0.682344,1.2029768401977528,0,6.2558992e-17,2.5766634e-12,3.8128921e-15,5.3422905e-16,0.31209515708565461,0.21301374251591512,0.00018033771967442168,-0.051557757068661197,0.00014542227368931446,0.00039964434,0.00027410555,0.00051399264,4.7900906e-05,2.961388e-06
rand008,0.5,1,1,1.0e-08,1,0,EventLocationLimited,1.202976870774159,1.4580368e-08,77,77,51,0,0.993370,0.254976,0.737246,0.000022,0.001037,0.427706,0.000675,6,0,0,6,1,0,0,0,0,0,0.270151,0.015465,0.001925,0.671947,1.2029768401977528,0,6.1365521e-17,2.5728213e-12,3.8118685e-15,5.3422905e-16,0.31209515762371975,0.2130137428869249,0.00018033705265801456,-0.051557756765567744,0.00014542107601759309,0.00039983728,0.00027417818,0.00051487812,0.0002303285,0.00073752908
rand008,0.5,1,1,1.0e-08,0,0,EventLocationLimited,1.20297687077413,1.4580279e-08,77,128,0,0,1.174685,0.254372,0.918864,0.000025,0.000954,0.418074,0.000635,6,0,0,6,1,0,0,0,0,0,0.446863,0.016641,0.001920,0.678566,1.2029768401977528,0,6.2535532e-17,2.5766635e-12,3.8118685e-15,5.3422905e-16,0.31209515708532454,0.21301374251598856,0.00018033771986451747,-0.051557756764337569,0.00014542107945205547,0.00039983702,0.00027417799,0.00051487782,0.00023032845,0.00073752908
rand009,0.0,0,0,1.0e-03,1,0,Converged,12.892230113278236,0.0067994715,53,53,29,0,1.099675,0.662934,0.435553,0.000021,0.001836,0.345492,0.001969,6,1,1,5,1,53,21,21,0,0,0.063871,0.004141,0.000784,0.776288,12.892230113278476,0,0,6.3815615e-12,1.4671681e-13,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-03,0,0,Converged,12.892230113278266,0.0067994715,53,82,0,0,1.108088,0.654221,0.452924,0.000022,0.001085,0.338627,0.000790,6,1,1,5,1,82,21,21,0,0,0.084411,0.004078,0.000721,0.772501,12.892230113278476,0,0,6.3669242e-12,1.4671681e-13,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-04,1,0,Converged,12.892230113272376,2.2028101e-08,69,69,44,0,1.080499,0.645586,0.433825,0.000020,0.001037,0.331961,0.000695,6,1,1,5,1,69,21,21,0,0,0.076290,0.004364,0.000777,0.777946,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-04,0,0,Converged,12.892230113272381,2.2028113e-08,69,113,0,0,1.160411,0.668150,0.491203,0.000025,0.001054,0.337673,0.000668,6,1,1,5,1,113,21,21,0,0,0.112802,0.004147,0.000820,0.764466,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-05,1,0,Converged,12.892230113272376,2.2028101e-08,69,69,44,0,1.080345,0.643705,0.435358,0.000023,0.001057,0.333982,0.000700,6,1,1,5,1,69,21,21,0,0,0.076033,0.004449,0.000880,0.762969,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-05,0,0,Converged,12.892230113272381,2.2028113e-08,69,113,0,0,1.139375,0.649587,0.488725,0.000021,0.001015,0.336689,0.000652,6,1,1,5,1,113,21,21,0,0,0.116091,0.003852,0.000775,0.760056,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-06,1,0,Converged,12.892230113272376,2.2028101e-08,69,69,44,0,1.085304,0.649919,0.434142,0.000022,0.001118,0.332754,0.000645,6,1,1,5,1,69,21,21,0,0,0.076347,0.004580,0.000758,0.766464,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-06,0,0,Converged,12.892230113272381,2.2028113e-08,69,113,0,0,1.127362,0.654093,0.472249,0.000023,0.001036,0.324140,0.000627,6,1,1,5,1,113,21,21,0,0,0.113240,0.004076,0.000732,0.763373,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-08,1,0,Converged,12.892230113272376,2.2028101e-08,69,69,44,0,1.074778,0.648743,0.424780,0.000018,0.000935,0.323628,0.000633,6,1,1,5,1,69,21,21,0,0,0.076375,0.004433,0.000765,0.768354,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,0,1.0e-08,0,0,Converged,12.892230113272381,2.2028113e-08,69,113,0,0,1.137191,0.650546,0.485481,0.000019,0.001162,0.322462,0.000604,6,1,1,5,1,113,21,21,0,0,0.125772,0.004091,0.000775,0.774506,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-03,1,0,Converged,12.890028387166474,0.0067981728,53,53,29,0,1.031817,0.537447,0.493118,0.000019,0.001170,0.394302,0.000750,6,0,0,6,1,53,21,21,0,0,0.077702,0.003522,0.000751,0.669446,12.890028387166566,0,0,6.4284223e-12,1.4184651e-13,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-03,0,0,Converged,12.890028387166549,0.0067981728,53,82,0,0,1.059127,0.527671,0.530325,0.000018,0.000982,0.398590,0.000643,6,0,0,6,1,82,21,21,0,0,0.104496,0.003700,0.000722,0.671532,12.890028387166566,0,0,6.4370674e-12,1.4184651e-13,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-04,1,0,Converged,12.890028387160749,2.20234e-08,69,69,44,0,1.038475,0.529316,0.508161,0.000022,0.001130,0.383803,0.000676,6,0,0,6,1,69,21,21,0,0,0.097936,0.005000,0.000793,0.677579,12.890028387166566,0,0,6.4014744e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-04,0,0,Converged,12.890028387160761,2.2023421e-08,69,113,0,0,1.108927,0.528169,0.579360,0.000023,0.001063,0.395134,0.000667,6,0,0,6,1,113,21,21,0,0,0.148499,0.003879,0.000836,0.667810,12.890028387166566,0,0,6.4239541e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-05,1,0,Converged,12.890028387160749,2.20234e-08,69,69,44,0,1.046343,0.539048,0.506292,0.000019,0.001053,0.384613,0.000764,6,0,0,6,1,69,21,21,0,0,0.097166,0.004258,0.000761,0.673316,12.890028387166566,0,0,6.4014744e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-05,0,0,Converged,12.890028387160761,2.2023421e-08,69,113,0,0,1.094665,0.534786,0.558554,0.000018,0.001088,0.379114,0.000667,6,0,0,6,1,113,21,21,0,0,0.143346,0.004409,0.000801,0.665224,12.890028387166566,0,0,6.4239541e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-06,1,0,Converged,12.890028387160749,2.20234e-08,69,69,44,0,1.032479,0.525853,0.505632,0.000022,0.000971,0.384837,0.000634,6,0,0,6,1,69,21,21,0,0,0.096823,0.004005,0.000821,0.667255,12.890028387166566,0,0,6.4014744e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-06,0,0,Converged,12.890028387160761,2.2023421e-08,69,113,0,0,1.083582,0.529527,0.552803,0.000023,0.000943,0.377837,0.000668,6,0,0,6,1,113,21,21,0,0,0.139854,0.004273,0.000802,0.668442,12.890028387166566,0,0,6.4239541e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-08,1,0,Converged,12.890028387160749,2.20234e-08,69,69,44,0,1.028054,0.523459,0.503649,0.000022,0.000978,0.382070,0.000616,6,0,0,6,1,69,21,21,0,0,0.096625,0.004398,0.000832,0.672987,12.890028387166566,0,0,6.4014744e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,0,1,1.0e-08,0,0,Converged,12.890028387160761,2.2023421e-08,69,113,0,0,1.094782,0.533263,0.560240,0.000018,0.001070,0.383798,0.000606,6,0,0,6,1,113,21,21,0,0,0.141458,0.003850,0.000755,0.671268,12.890028387166566,0,0,6.4239541e-12,7.7603328e-14,5.7243225e-15,0,0,0,0,0,0,0,0,0,0
rand009,0.0,1,0,1.0e-03,1,0,EventLocationLimited,12.892230113278236,0.0067994715,77,77,51,0,1.142753,0.653296,0.488855,0.000023,0.001483,0.342385,0.001363,6,1,1,5,1,53,0,0,27,27,0.093407,0.021168,0.002659,0.918306,12.892230113278476,0,0,6.3815615e-12,1.4671681e-13,5.7253003e-15,-155.85657951901044,54.337667111003292,0.80131665338811486,66.427142700339431,-0.10513063473138164,0.0085856363,0.0028678341,0.0090686594,0.0071657099,4.8935366e-05
rand009,0.0,1,0,1.0e-03,0,0,EventLocationLimited,12.892230113278266,0.0067994715,77,128,0,0,1.191247,0.651475,0.538708,0.000028,0.001109,0.338149,0.000744,6,1,1,5,1,82,0,0,27,27,0.137275,0.016619,0.002215,0.908694,12.892230113278476,0,0,6.3669242e-12,1.4671681e-13,5.7253003e-15,-155.85657951977603,54.337667111256579,0.80131666533403645,66.427142699539715,-0.10513063473143056,0.0085856771,0.0028678472,0.00906866,0.0071657345,4.8935366e-05
rand009,0.0,1,0,1.0e-04,1,0,EventLocationLimited,12.892230113272376,2.2028101e-08,77,77,51,0,1.116174,0.648319,0.466424,0.000023,0.001010,0.331409,0.000670,6,1,1,5,1,69,0,0,3,3,0.090531,0.019216,0.002156,0.946585,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,-155.85657951901044,54.337667111003292,0.80131665338811486,66.427142700339431,-0.10513063473138164,0.0085856363,0.0028678341,0.0090686594,0.0071657099,4.8935366e-05
rand009,0.0,1,0,1.0e-04,0,0,EventLocationLimited,12.892230113272381,2.2028113e-08,77,128,0,0,1.184789,0.663262,0.520408,0.000025,0.001192,0.330937,0.000711,6,1,1,5,1,113,0,0,3,3,0.134848,0.016306,0.002038,0.915185,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,-155.85657951977603,54.337667111256579,0.80131666533403645,66.427142699539715,-0.10513063473143056,0.0085856771,0.0028678472,0.00906866,0.0071657345,4.8935366e-05
rand009,0.0,1,0,1.0e-05,1,0,EventLocationLimited,12.892230113272376,2.2028101e-08,77,77,51,0,1.121720,0.650332,0.470014,0.000023,0.001047,0.335130,0.000692,6,1,1,5,1,69,0,0,0,0,0.094333,0.015604,0.001978,0.908386,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,-155.85657951901044,54.337667111003292,0.80131665338811486,66.427142700339431,-0.10513063473138164,0.0085856363,0.0028678341,0.0090686594,0.0071657099,4.8935366e-05
rand009,0.0,1,0,1.0e-05,0,0,EventLocationLimited,12.892230113272381,2.2028113e-08,77,128,0,0,1.182788,0.646916,0.534782,0.000022,0.001058,0.336230,0.000680,6,1,1,5,1,113,0,0,0,0,0.137271,0.018316,0.007133,0.921395,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,-155.85657951977603,54.337667111256579,0.80131666533403645,66.427142699539715,-0.10513063473143056,0.0085856771,0.0028678472,0.00906866,0.0071657345,4.8935366e-05
rand009,0.0,1,0,1.0e-06,1,0,EventLocationLimited,12.892230113272376,2.2028101e-08,77,77,51,0,1.118565,0.650838,0.466304,0.000024,0.000981,0.336527,0.000671,6,1,1,5,1,69,0,0,0,0,0.089814,0.015673,0.001957,0.917298,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,-155.85657951901044,54.337667111003292,0.80131665338811486,66.427142700339431,-0.10513063473138164,0.0085856363,0.0028678341,0.0090686594,0.0071657099,4.8935366e-05
rand009,0.0,1,0,1.0e-06,0,0,EventLocationLimited,12.892230113272381,2.2028113e-08,77,128,0,0,1.182820,0.648701,0.533004,0.000022,0.001026,0.336813,0.000587,6,1,1,5,1,113,0,0,0,0,0.136681,0.021413,0.002194,0.907703,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,-155.85657951977603,54.337667111256579,0.80131666533403645,66.427142699539715,-0.10513063473143056,0.0085856771,0.0028678472,0.00906866,0.0071657345,4.8935366e-05
rand009,0.0,1,0,1.0e-08,1,0,EventLocationLimited,12.892230113272376,2.2028101e-08,77,77,51,0,1.104026,0.643767,0.458886,0.000026,0.001033,0.327366,0.000611,6,1,1,5,1,69,0,0,0,0,0.089777,0.017039,0.001986,0.910500,12.892230113278476,0,0,6.3772141e-12,7.8342942e-14,5.7253003e-15,-155.85657951901044,54.337667111003292,0.80131665338811486,66.427142700339431,-0.10513063473138164,0.0085856363,0.0028678341,0.0090686594,0.0071657099,4.8935366e-05
rand009,0.0,1,0,1.0e-08,0,0,EventLocationLimited,12.892230113272381,2.2028113e-08,77,128,0,0,1.173630,0.643200,0.529440,0.000022,0.000966,0.339463,0.000685,6,1,1,5,1,113,0,0,0,0,0.136566,0.016480,0.001906,0.910814,12.892230113278476,0,0,6.3827236e-12,7.8342942e-14,5.7253003e-15,-155.85657951977603,54.337667111256579,0.80131666533403645,66.427142699539715,-0.10513063473143056,0.0085856771,0.0028678472,0.00906866,0.0071657345,4.8935366e-05
rand009,0.0,1,1,1.0e-03,1,0,EventLocationLimited,12.890028387166474,0.0067981728,77,77,51,0,1.238748,0.533048,0.593613,0.000140,0.002201,0.421770,0.002922,6,0,0,6,1,53,0,0,27,27,0.114269,0.022211,0.002732,0.896478,12.890028387166566,0,0,6.4284223e-12,1.4184651e-13,5.7243225e-15,-155.80604798371834,54.310232464722027,0.80090397830455218,66.473370083164596,-0.1050642902379027,0.0085449186,0.0028532284,0.0090250826,0.007135106,1.5824269e-05
rand009,0.0,1,1,1.0e-03,0,0,EventLocationLimited,12.890028387166549,0.0067981728,77,128,0,0,1.137559,0.527708,0.607701,0.000023,0.001079,0.390508,0.000714,6,0,0,6,1,82,0,0,27,27,0.163380,0.015991,0.002244,0.821971,12.890028387166566,0,0,6.4370674e-12,1.4184651e-13,5.7243225e-15,-155.80604797175988,54.310232460670498,0.80090395406520387,66.473370087393278,-0.10506429023747818,0.0085449852,0.0028532509,0.0090251048,0.0071351376,1.5824271e-05
rand009,0.0,1,1,1.0e-04,1,0,EventLocationLimited,12.890028387160749,2.20234e-08,77,77,51,0,1.114886,0.551978,0.561679,0.000023,0.001128,0.398804,0.000682,6,0,0,6,1,69,0,0,3,3,0.117594,0.019802,0.002176,0.818148,12.890028387166566,0,0,6.4014744e-12,7.7603328e-14,5.7243225e-15,-155.80604798371834,54.310232464722027,0.80090397830455218,66.473370083164596,-0.1050642902379027,0.0085449186,0.0028532284,0.0090250826,0.007135106,1.5824269e-05
