case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
0 uniform 2 23 53.607036000000001 2.5425757937801223 1 45 53.421857000000003 0.011528 0.145899 0.0032469999999999999 0.00086399999999999997 0.0033939999999999999 0.012371999999999999 0.197163 0.26641500000000001 52.728969999999997 0.089279999999999998 2.0000000000000002e-05 0.0098910000000000005 0.0014430000000000001 0.053766999999999988 0.11183 0.023497000000000007 0 0
0 uniform 3 0 0.78648200000000001 490.78838121191183 1 67 0.60522100000000001 0.020323999999999998 0.12427399999999998 0.0040820000000000006 0.0011719999999999999 0.0033890000000000001 0.012149 0.19669600000000001 0.117052 0 0.026234 0.00098999999999999999 0.113257 0.00074100000000000001 0.03895500000000001 0.083530999999999994 0.029244999999999993 0 0
0 uniform 3 7 0.83757099999999995 500.90243914853698 1 67 0.67623100000000003 0.016442999999999999 0.11091400000000004 0.0039350000000000001 0.00096999999999999994 0.0030500000000000002 0.012329 0.19511700000000001 0.106956 0 0.026290000000000001 0.00092800000000000001 0.20303500000000002 0.00068599999999999998 0.040341999999999996 0.074582999999999983 0.026179999999999995 0 0
0 uniform 3 15 0.84432099999999999 513.6746959875577 1 67 0.68687699999999996 0.016125 0.108071 0.0037330000000000002 0.00090600000000000001 0.002653 0.010387 0.19500899999999999 0.10668999999999999 0 0.025958999999999999 0.00085499999999999997 0.22986100000000001 0.00069099999999999999 0.028523 0.071139000000000008 0.026863000000000005 0 0
0 uniform 3 23 0.750556 528.13394552202078 1 67 0.59211400000000003 0.015368 0.11035700000000002 0.0034879999999999998 0.00085400000000000005 0.0027160000000000001 0.0095259999999999997 0.19803999999999999 0.095366000000000006 0 0.025451999999999999 0.00081400000000000005 0.13993900000000001 0.00060400000000000004 0.0361 0.072788999999999979 0.027469000000000004 0 0
0 uniform 4 0 0.600549 2.6310460312299382 1 52 0.43625599999999998 0.012196 0.12788400000000003 0.002967 0.00087200000000000005 0.003058 0.01175 0.19581000000000001 0.075934000000000001 0 0.02665 0.00084199999999999998 0.00059599999999999996 0.0012160000000000001 0.038497999999999998 0.097066999999999987 0.022918999999999988 0 0
0 uniform 4 7 0.59377999999999997 2.5259767679810499 1 52 0.44024000000000002 0.011787000000000001 0.11821600000000003 0.002604 0.00076800000000000002 0.0029740000000000001 0.010597000000000001 0.19569400000000001 0.086415000000000006 0 0.025898999999999998 0.00085700000000000001 0.00056300000000000002 0.0011689999999999999 0.042552 0.086757000000000015 0.023652999999999987 0 0
0 uniform 4 15 0.62801499999999999 2.4276525037042571 1 68 0.439888 0.011044 0.146374 0.0042349999999999992 0.00079699999999999997 0.0027910000000000001 0.010009000000000001 0.19791700000000001 0.086229 0 0.025954000000000001 0.00079000000000000001 0.00059099999999999995 0.001085 0.041897999999999991 0.10360600000000003 0.032600000000000018 0 0
0 uniform 4 23 0.55604500000000001 2.3458220510894816 1 45 0.423288 0.011207999999999999 0.099219999999999975 0.0026150000000000001 0.00083799999999999999 0.002709 0.010057 0.19586500000000001 0.074422000000000002 0 0.026294999999999999 0.00082899999999999998 0.000562 0.00099200000000000004 0.038919000000000009 0.071648000000000003 0.020735999999999994 0 0
1 linear 0 0 0.57315899999999997 43.386473901256721 1 67 0.41786299999999998 0.01231 0.11140099999999997 0.0039910000000000006 0.001114 0.0031689999999999999 0.011537 0.208539 0.033071000000000003 0 0.025999000000000001 0.00089099999999999997 0.0046610000000000002 0.0010740000000000001 0.044658999999999997 0.047464999999999986 0.028541 0.0095540000000000035 0
