sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
117 1 0.012904000000000001 0.0065339999999999999 0.020697 0.91153099999999998 1 1 1
117 2 0.012904000000000001 0.013115999999999999 0.020736000000000001 0.93060600000000004 1 1 1
118 0 0.015239000000000001 0 0.012062 0 1 0 0
118 1 0.015239000000000001 0.0078180000000000003 0.020636999999999999 0.91557500000000003 1 1 1
118 2 0.015239000000000001 0.014303 0.020038 0.90892200000000001 1 1 1
119 0 0.012995 0 0.011920999999999999 0 1 0 0
119 1 0.012995 0.0064939999999999998 0.020230999999999999 0.91301500000000002 1 1 1
119 2 0.012995 0.012955999999999999 0.020261999999999999 0.91058600000000001 1 1 1
121 0 0.015821000000000002 0 0.0090170000000000007 0 1 0 0
121 1 0.015821000000000002 0.0076569999999999997 0.011965 0 1 0 0
121 2 0.015821000000000002 0.015269 0.013571 0 1 0 0
122 0 0.012723999999999999 0 0.0081560000000000001 0 1 0 0
122 1 0.012723999999999999 0.0076639999999999998 0.011185 0 1 0 0
122 2 0.012723999999999999 0.015302 0.013098 0 1 0 0
123 0 0.010904 0 0.0079760000000000005 0 1 0 0
123 1 0.010904 0.0076819999999999996 0.010887000000000001 0 1 0 0
123 2 0.010904 0.015307999999999999 0.013388000000000001 0 1 0 0
125 0 0.010632000000000001 0 0.0089350000000000002 0 1 0 0
125 1 0.010632000000000001 0.0077429999999999999 0.0090419999999999997 0 1 0 0
125 2 0.010632000000000001 0.015377 0.0092779999999999998 0 1 0 0
126 0 0.010093 0 0.0089149999999999993 0 1 0 0
126 1 0.010093 0.0076790000000000001 0.0089200000000000008 0 1 0 0
126 2 0.010093 0.015302 0.0088419999999999992 0 1 0 0
127 0 0.010111 0 0.0085970000000000005 0 1 0 0
127 1 0.010111 0.0076790000000000001 0.0089619999999999995 0 1 0 0
127 2 0.010111 0.015318999999999999 0.0089180000000000006 0 1 0 0
129 0 0.010019999999999999 0 0.0045840000000000004 0 1 0 0
129 1 0.010019999999999999 0.0076790000000000001 0.0047549999999999997 0 1 0 0
129 2 0.010019999999999999 0.015309 0.0046940000000000003 0 1 0 0
130 0 0.0095659999999999999 0 0.0046779999999999999 0 1 0 0
130 1 0.0095659999999999999 0.0076550000000000003 0.0047569999999999999 0 1 0 0
130 2 0.0095659999999999999 0.015314000000000001 0.0047660000000000003 0 1 0 0
131 0 0.0097560000000000008 0 0.004627 0 1 0 0
131 1 0.0097560000000000008 0.0076680000000000003 0.004908 0 1 0 0
131 2 0.0097560000000000008 0.015332999999999999 0.0048310000000000002 0 1 0 0
133 0 0.0097529999999999995 0 0.0047410000000000004 0 1 0 0
133 1 0.0097529999999999995 0.0076730000000000001 0.0048989999999999997 0 1 0 0
133 2 0.0097529999999999995 0.015311 0.0048120000000000003 0 1 0 0
134 0 0.0097380000000000001 0 0.004594 0 1 0 0
134 1 0.0097380000000000001 0.0076649999999999999 0.0049410000000000001 0 1 0 0
134 2 0.0097380000000000001 0.015286000000000001 0.0048209999999999998 0 1 0 0
135 0 0.0097800000000000005 0 0.0045999999999999999 0 1 0 0
135 1 0.0097800000000000005 0.007672 0.0049020000000000001 0 1 0 0
135 2 0.0097800000000000005 0.015307000000000001 0.0047860000000000003 0 1 0 0
137 0 0.010111 0 0.011528999999999999 0 1 0 0
137 1 0.010111 0.007672 0.011982 0 1 0 0
137 2 0.010111 0.015302 0.012626999999999999 0 1 0 0
138 0 0.0098279999999999999 0 0.010336 0 1 0 0
138 1 0.0098279999999999999 0.007672 0.011639999999999999 0 1 0 0
138 2 0.0098279999999999999 0.015328 0.017503999999999999 0 1 0 0
139 0 0.010068000000000001 0 0.010240000000000001 0 1 0 0
139 1 0.010068000000000001 0.0077939999999999997 0.011511 0 1 0 0
139 2 0.010068000000000001 0.015505999999999999 0.011877 0 1 0 0
141 0 0.0098569999999999994 0 0.0081700000000000002 0 1 0 0
141 1 0.0098569999999999994 0.0077320000000000002 0.011188999999999999 0 1 0 0
141 2 0.0098569999999999994 0.015464 0.013015000000000001 0 1 0 0
142 0 0.0095409999999999991 0 0.0079559999999999995 0 1 0 0
142 1 0.0095409999999999991 0.0077730000000000004 0.011046 0 1 0 0
142 2 0.0095409999999999991 0.015471 0.012886999999999999 0 1 0 0
143 0 0.0096270000000000001 0 0.0079109999999999996 0 1 0 0
143 1 0.0096270000000000001 0.0076990000000000001 0.010995 0 1 0 0
143 2 0.0096270000000000001 0.015401 0.013261999999999999 0 1 0 0
145 0 0.00975 0 0.0088780000000000005 0 1 0 0
145 1 0.00975 0.0077159999999999998 0.0089800000000000001 0 1 0 0
145 2 0.00975 0.015397000000000001 0.0092239999999999996 0 1 0 0
146 0 0.0095429999999999994 0 0.0088159999999999992 0 1 0 0
146 1 0.0095429999999999994 0.0077720000000000003 0.0088819999999999993 0 1 0 0
146 2 0.0095429999999999994 0.015467999999999999 0.0088789999999999997 0 1 0 0
147 0 0.0097120000000000001 0 0.0086960000000000006 0 1 0 0
147 1 0.0097120000000000001 0.0064729999999999996 0.0089510000000000006 0 1 0 0
147 2 0.0097120000000000001 0.012909 0.0087690000000000008 0 1 0 0
149 0 0.0084100000000000008 0 0.0045580000000000004 0 1 0 0
149 1 0.0084100000000000008 0.0064679999999999998 0.0047229999999999998 0 1 0 0
149 2 0.0084100000000000008 0.012945999999999999 0.0047270000000000003 0 1 0 0
150 0 0.0081650000000000004 0 0.0046080000000000001 0 1 0 0
