case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 2 7 0.001 d14-value 52.510821 52.171495 0 0 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 Converged OK 0 0 0 0 77 3 0
0 linear 2 7 0.001 seed-cold-value 2.0892400000000002 1.7700720000000001 1.4587680000000001 0.27497700000000003 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 7 0.001 seed-warm-value 0.68973099999999998 0.43286200000000002 0.121125 0.27384700000000001 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 7 0.001 d14-jac 54.384526999999999 53.081738999999999 0 0 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 0 0 0 0 317 3 0
0 linear 2 7 0.001 seed-cold-jac 3.2079770000000001 1.5955349999999999 1.2835319999999999 0.27676699999999999 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 Converged OK 1 3 6 59 317 3 0
0 linear 2 7 0.001 seed-warm-jac 1.7242740000000001 0.33031899999999997 0.00019599999999999999 0.294657 2.4102109463500576 2.4102124914501046 6.4106382839643383e-07 1 Converged OK 1 3 6 59 317 3 0
0 linear 2 15 0.001 d14-value 53.428618 53.080669999999998 0 0 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 0 0 0 0 77 3 0
0 linear 2 15 0.001 seed-cold-value 2.1922570000000001 1.9151549999999999 1.565788 0.30953399999999998 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 15 0.001 seed-warm-value 0.688361 0.41793000000000002 0.076999999999999999 0.29540899999999998 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 15 0.001 d14-jac 53.525115999999997 52.057301000000002 0 0 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 0 0 0 0 317 3 0
0 linear 2 15 0.001 seed-cold-jac 3.0904430000000001 1.57576 1.2366029999999999 0.293265 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 1 3 6 59 317 3 0
0 linear 2 15 0.001 seed-warm-jac 1.6755960000000001 0.32311400000000001 0.00034699999999999998 0.28687400000000002 2.4659804234077263 2.4659820375089936 6.54547049718767e-07 1 Converged OK 1 3 6 59 317 3 0
0 linear 2 23 0.001 d14-value 54.550122999999999 54.261436000000003 0 0 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 Converged OK 0 0 0 0 77 3 0
0 linear 2 23 0.001 seed-cold-value 1.8747119999999999 1.594311 1.3032539999999999 0.25899299999999997 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 23 0.001 seed-warm-value 0.59118999999999999 0.34499200000000002 0.064756999999999995 0.25011100000000003 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 Converged OK 1 3 6 59 77 3 0
0 linear 2 23 0.001 d14-jac 54.984521999999998 53.752727999999998 0 0 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 0 0 0 0 317 3 0
0 linear 2 23 0.001 seed-cold-jac 2.740383 1.516894 1.226003 0.25681799999999999 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 59 317 3 0
0 linear 2 23 0.001 seed-warm-jac 1.420288 0.28178599999999998 0.00014300000000000001 0.251 2.5300557261586096 2.5300573667300794 6.4843251831308457e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 59 317 3 0
0 linear 2 0 0.0001 d14-value 37.946956999999998 37.560177000000003 0 0 2.366729160658418 2.3667306603356812 6.3364931565499111e-07 1 Converged OK 0 0 0 0 93 3 0
0 linear 2 0 0.0001 seed-cold-value 2.1515749999999998 1.823968 1.516383 0.26701999999999998 2.366729160658418 2.3667306603356812 6.3364931565499111e-07 1 Converged OK 1 3 6 59 93 3 0
0 linear 2 0 0.0001 seed-warm-value 1.797126 1.501234 1.212059 0.25733899999999998 2.366729160658418 2.3667306603356812 6.3364931565499111e-07 1 Converged OK 1 3 6 59 93 3 0
