rounds panel cell depth level slot R jac weight grad cold fd fdhalf value coldvalue reliable a b
1 3 7 0 7 92 0.86798527636883493 0.026522794966438716 0.018850478107144134 -17.150106498615788 -17.150106498615809 -17.150106495679619 -17.150106691673646 15.863673170955218 15.863673170955245 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 93 0.86748432841729262 0.026827548046481946 0.018706752959204469 -17.733430704655373 -17.733430704655397 -17.733431034255446 -17.733430736886383 16.26800259612903 16.268002596129058 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 94 0.86698833120100638 0.027125916303803801 0.01806362601572804 -18.437271226223459 -18.437271226223494 -18.437271215680859 -18.437271038358929 16.677458996945049 16.677458996945074 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 95 0.86649794055133034 0.027417720012522781 0.017897747152288205 -19.274980214056331 -19.274980214056363 -19.274980102515372 -19.27498037525584 17.092595681693346 17.092595681693375 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 96 0.86601381065324212 0.027702783400995995 0.017232963490578592 -20.261310377998935 -20.261310377998967 -20.261310084814848 -20.261310084814848 17.514028726658225 17.514028726658253 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 97 0.86553659278692585 0.027980934757697435 0.017045917622000386 -21.41259655376934 -21.412596553769379 -21.412596375029707 -21.412597114627083 17.942435449664544 17.942435449664572 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 98 0.86506693406901558 0.028252006534650577 0.0163604917986684 -22.746972897579468 -22.746972897579511 -22.746972902034432 -22.746973038539387 18.378551861857709 18.378551861857737 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 99 0.86460547619634875 0.028515835448353011 0.01615331635098595 -24.284635361224034 -24.284635361224087 -24.284635443144783 -24.284635605238542 18.823169019192701 18.82316901919274 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 100 0.86415285419507026 0.028772262578132316 0.015448312975458876 -26.048162023081694 -26.048162023081737 -26.048161788040474 -26.048162376825434 19.277128210389808 19.27712821038984 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 101 0.86370969517792473 0.029021133461873946 0.015222093488328045 -28.062907715552935 -28.062907715552985 -28.062907704466753 -28.062908240606397 19.74131493786976 19.741314937869799 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 102 0.86327661711255754 0.029262298189063406 0.014498624782808119 -30.357494543499765 -30.357494543499818 -30.35749481098323 -30.357494045833459 20.216651672313855 20.21665167231389 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 103 0.86285422760362407 0.02949561149108678 0.014254492142066311 -32.964426831049167 -32.964426831049217 -32.964426752694351 -32.964426660479631 20.704089389617131 20.704089389617167 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 104 0.8624431226914766 0.029720932828735076 0.013513715449402355 -35.920868496805696 -35.92086849680576 -35.920868411376716 -35.920868808394985 21.204597930429745 21.204597930429781 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 105 0.86204388567016765 0.02993812647685979 0.013252842930475113 -39.26963392546773 -39.269633925467808 -39.269634099565245 -39.269634201672375 21.719155256230952 21.719155256230991 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 106 0.86165708592746038 0.030147061606128688 0.012495958216242064 -43.06046171167344 -43.060461711673504 -43.060461585201644 -43.060460942578381 22.248735710675223 22.248735710675259 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 107 0.86128327780949698 0.030347612361832497 0.012219558291607008 -47.351666699130021 -47.351666699130107 -47.3516669547015 -47.351666540686615 22.794297429288473 22.794297429288509 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 108 0.86092299951271478 0.030539657939695049 0.011447805719373127 -52.212303409348195 -52.212303409348308 -52.212303620838235 -52.212303369121344 23.356769072847264 23.356769072847303 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 109 0.86057677200554428 0.030723082658641286 0.011157126537807923 -57.725029393468006 -57.725029393468105 -57.725029441327912 -57.725028253772471 23.93703608826377 23.937036088263813 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 110 0.86024509798235405 0.030897776030479211 0.010371784262233541 -63.989940156457862 -63.989940156457948 -63.989939554383881 -63.989940072502776 24.535926723968075 24.535926723968117 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 111 0.85992846085203822 0.03106363282645383 0.010068105612769943 -71.129774422247607 -71.129774422247749 -71.129774939997191 -71.129774110088533 25.154198043270618 25.154198043270657 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 112 0.85962732376356099 0.031220553140633031 0.0092704880758127835 -79.297087186695734 -79.297087186695876 -79.297086898581796 -79.297087280138641 25.792522188026627 25.79252218802667 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 113 0.85934212867069315 0.031368442450087186 0.008955116438236729 -88.684306002574345 -88.684306002574488 -88.684305874213763 -88.684307282854476 26.451473145559621 26.451473145559664 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 114 0.85907329543808364 0.03150721167182622 0.0081465737784954962 -99.538108534008813 -99.538108534008998 -99.538109040448845 -99.538108727027748 27.131514264137778 27.131514264137827 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 115 0.85882122099071723 0.031636777216459862 0.0078208355524961807 -112.18044402690091 -112.1804440269011 -112.18044361503705 -112.18044585397357 27.832986746839524 27.832986746839566 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 116 0.85858627850871039 0.031757061038548806 0.0070027555597195236 -127.04006966589684 -127.04006966589708 -127.04007027117156 -127.0400693685816 28.556099331203217 28.556099331203267 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 117 0.85836881666929443 0.031867990683616315 0.006667986202158368 -144.70128820159792 -144.7012882015982 -144.70128843895395 -144.70128896428477 29.300919333929542 29.300919333929595 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 118 0.85816915893772705 0.031969499331792134 0.0058418025837726319 -165.98192279364974 -165.98192279365003 -165.98192291154254 -165.98192480148839 30.067365207584913 30.067365207584963 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 119 0.85798760290876097 0.032061525838062252 0.0054993252319372249 -192.06326438749534 -192.06326438749565 -192.06326491420953 -192.06326483219763 30.855200721317477 30.855200721317487 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 120 0.8578244197001843 0.032144014769100393 0.0046665436698780094 -224.7174633043459 -224.7174633043463 -224.71746348819599 -224.71746335115782 31.664030841656277 31.664030841656334 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 121 0.85767985339982744 0.032216916436658943 0.0043176157507207047 -266.72980566555276 -266.72980566555322 -266.72980540970622 -266.72980453982939 32.493299353925948 32.493299353926005 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 122 0.8575541205673064 0.032280186927499351 0.0034799005945907713 -322.74323763945847 -322.74323763945904 -322.74323839229618 -322.74323998867328 33.342288230937662 33.342288230937719 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 123 0.85744740979165124 0.032333788129843756 0.0031255364625803477 -401.11628300326373 -401.11628300326436 -401.11628410114162 -401.11628332919713 34.210118724255516 34.210118724255572 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 124 0.85735988130583574 0.032377687756332145 0.0022850755152360458 -518.56779237485034 -518.56779237485114 -518.56779073680957 -518.56778974640008 35.095754125207158 35.095754125207215 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 125 0.85729166665909706 0.032411859363471053 0.0019251590304890042 -714.11113342200872 -714.11113342200986 -714.11113105358493 -714.11113306620064 35.998004118186508 35.998004118186564 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 126 0.85724286844779785 0.032436282367562082 0.0010872228552173666 -1104.7908707924603 -1104.7908707924623 -1104.7908805100349 -1104.7908572991414 36.915530627891982 36.915530627892039 1 0.85720378575239498 0.88965961535403337
1 3 7 0 7 127 0.85721356010545169 0.0324509420571008 0.00071014991736407195 -2275.839377154226 -2275.8393771542296 -2275.8392781933826 -2275.8397688671334 37.846855044707532 37.846855044707603 1 0.85720378575239498 0.88965961535403337
1 4 12 0 4 1 1.4148000941185801 0.00028462226656037918 0.045211840092107561 22.088105752998853 22.088105752998835 22.088105538832174 22.088102728796891 0.00020398479695989626 0.00020398479695989607 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 2 1.4147599585289483 0.001125037165816239 0.067639194288249882 21.937165776026806 21.937165776026681 21.937166802685894 21.937166041692663 0.0031872399971543657 0.0031872399971543475 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 3 1.4145936635940097 0.0024677121285769377 0.1167486898367929 21.311807589706188 21.311807589706095 21.311808472905724 21.311807831413393 0.015337584550127795 0.015337584550127728 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 4 1.4141784972682141 0.0041877365198554296 0.13111333111333112 19.750809488069734 19.750809488069645 19.750809566949112 19.750809546027163 0.044192049860479733 0.044192049860479518 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 5 1.4133981828718782 0.0060622863897288699 0.17101580153660526 16.817834578168757 16.817834578168668 16.817834581777475 16.817834596961461 0.092697623443365323 0.092697623443364865 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 6 1.4121943567171888 0.007778197687234905 0.17363064698159136 12.29540252037809 12.29540252037803 12.295402518077358 12.295402479251996 0.15282361861948032 0.15282361861947955 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 7 1.4106098786472976 0.0089921018513045743 0.20035700186782759 6.3472766843406871 6.3472766843406561 6.3472766886706866 6.3472766887505525 0.20464467884167226 0.2046446788416712 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 8 1.4087985478031841 0.0094315025265286657 0.18856698856698861 -0.44670254352205369 -0.44670254352205135 -0.44670252620444956 -0.44670257319861739 0.22564029810703537 0.22564029810703423 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 9 1.4069872169590707 0.0089921018513045761 0.20035700186782765 -7.2348528253061675 -7.2348528253061284 -7.2348528316097198 -7.2348527868848116 0.20557268084071423 0.20557268084071317 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 10 1.4054027388891797 0.0077781976872349041 0.17363064698159128 -13.168329811755761 -13.168329811755688 -13.168329805412618 -13.168329805412618 0.15412552885609243 0.15412552885609163 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 11 1.40419891273449 0.0060622863897288734 0.17101580153660531 -17.673689440628333 -17.673689440628245 -17.673689444036444 -17.673689459058895 0.093768984364480057 0.093768984364479585 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 12 1.4034185983381542 0.0041877365198554296 0.13111333111333109 -20.592865200126475 -20.592865200126372 -20.592865298741287 -20.592865215685805 0.044790082263419274 0.044790082263419045 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 13 1.4030034320123586 0.0024677121285769342 0.1167486898367929 -22.145647627398532 -22.145647627398407 -22.145648572417471 -22.145647856629662 0.015561285437544444 0.015561285437544361 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 14 1.4028371370774202 0.0011250371658162396 0.067639194288249882 -22.76754506443957 -22.767545064439449 -22.767546148095025 -22.767545211368741 0.0032350712227414702 0.0032350712227414533 1 1.4027942668116613 1.4148028287947072
1 4 12 0 4 15 1.4027970014877884 0.00028462226656037799 0.045211840092107672 -22.917635231002436 -22.917635231002318 -22.917637700964029 -22.917634708387272 0.00020706679680259271 0.00020706679680259163 1 1.4027942668116613 1.4148028287947072
2 0 1 0 3 1 0.56263150333905654 0.00077304666068831243 0.1779646809620499 6.3367537412035535 6.336753741203613 6.3367538380633635 6.3367538380604493 0.0010421979625776269 0.0010421979625776367 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 2 0.56223196392863728 0.0028775189219353405 0.2476190476190476 5.7268161823533204 5.7268161823533799 5.7268162063542389 5.7268161977733083 0.014425135667482981 0.014425135667483132 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 3 0.56086860165589525 0.0053446320983787246 0.39346389046652147 3.6528946926268673 3.6528946926269046 3.6528946965060833 3.6528946964823485 0.049587097894440775 0.049587097894441282 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 4 0.55853523986032982 0.006480667265882362 0.36190476190476195 0.12987639063646469 0.12987639063646597 0.12987638780795061 0.12987639419709818 0.072465247120756929 0.07246524712075765 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 5 0.5562018780647644 0.0053446320983787238 0.39346389046652136 -3.3598849789578522 -3.3598849789578855 -3.3598849763710517 -3.3598849711256311 0.048988780187232121 0.0489887801872326 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 6 0.55483851579202248 0.0028775189219353405 0.24761904761904757 -5.3835877163550698 -5.3835877163551231 -5.3835877302775907 -5.3835877190003432 0.014150348394376327 0.014150348394376469 1 0.55440951894073376 0.56266096077992589
2 0 1 0 3 7 0.55443897638160311 0.00077304666068831298 0.17796468096204993 -5.9745054882616468 -5.9745054882617064 -5.974505593888189 -5.9745054859065849 0.0010202217164439092 0.0010202217164439194 1 0.55440951894073376 0.56266096077992589
2 1 5 0 4 1 0.84960890996532568 0.0061314674088350229 0.045211840092107561 14.105207286682894 14.105207286682894 14.105207248749425 14.105207284249344 5.4922865545717681 5.4922865545717681 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 2 0.8492599942267508 0.0061314674088350229 0.067639194288249882 14.18925781145702 14.18925781145702 14.189257785932478 14.189257857381861 5.3981077996210907 5.3981077996210907 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 3 0.8486933858127379 0.0061314674088350229 0.1167486898367929 14.331394945789384 14.331394945789384 14.331394921938546 14.331394841775825 5.2432652735625851 5.2432652735625851 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 4 0.8479308591668796 0.0061314674088350229 0.13111333111333112 14.538573796121588 14.538573796121588 14.538573810463935 14.538573777353246 5.0310127230153654 5.0310127230153654 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 5 0.84700171776054667 0.0061314674088350229 0.17101580153660526 14.82784956353807 14.82784956353807 14.827849558377098 14.827849516553069 4.7659302550121803 4.7659302550121803 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 6 0.84594166797691572 0.0061314674088350229 0.17363064698159136 15.232528250307144 15.232528250307144 15.232528268901897 15.232528254960554 4.4537367735434277 4.4537367735434277 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 7 0.84479144693468911 0.0061314674088350229 0.20035700186782759 15.808788032943042 15.808788032943042 15.808788071113746 15.808787978752351 4.1008885362484282 4.1008885362484282 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 8 0.84359525698346816 0.0061314674088350229 0.18856698856698861 16.643867231129811 16.643867231129811 16.643867226073851 16.643867274868551 3.7140352112470278 3.7140352112470278 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 9 0.8423990670322471 0.0061314674088350229 0.20035700186782765 17.870641983111327 17.870641983111327 17.87064193550108 17.870641977325107 3.2994911934923912 3.2994911934923912 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 10 0.84124884599002048 0.0061314674088350229 0.17363064698159128 19.700074584911043 19.700074584911043 19.700074613260945 19.70007463243029 2.8628719032623389 2.8628719032623389 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 11 0.84018879620638953 0.0061314674088350229 0.17101580153660531 22.498351590904022 22.498351590904022 22.498351603482469 22.498351601739799 2.4089536437757202 2.4089536437757202 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 12 0.8392596548000566 0.0061314674088350229 0.13111333111333109 26.9850177406916 26.9850177406916 26.985017644721463 26.985017999354369 1.941717982882792 1.941717982882792 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 13 0.8384971281541983 0.0061314674088350229 0.1167486898367929 34.829891049413568 34.829891049413568 34.829890932156381 34.82989098792175 1.4644971214569853 1.4644971214569853 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 14 0.8379305197401854 0.0061314674088350229 0.067639194288249882 51.039478912135742 51.039478912135742 51.039478736001605 51.039479362055033 0.98014609429753807 0.98014609429753807 1 0.83746378957463308 0.84972672439230312
2 1 5 0 4 15 0.83758160400161052 0.0061314674088350229 0.045211840092107672 100.65550351771846 100.65550351771846 100.65550294810095 100.65550392619772 0.49119959199928687 0.49119959199928687 1 0.83746378957463308 0.84972672439230312
2 2 6 0 3 1 0.85691920704930902 0.0037385306800459261 0.1779646809620499 7.4775871794230238 7.4775871794230238 7.4775871865997923 7.4775872121010956 4.4308767750230968 4.4308767750230968 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 2 0.85610879546788343 0.0037385306800459261 0.2476190476190476 7.6211002379084212 7.6211002379084212 7.6211002345871046 7.6211002197113435 4.3225709548017983 4.3225709548017983 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 3 0.85489592882499121 0.0037385306800459261 0.39346389046652147 7.8256970623868449 7.8256970623868449 7.8256970571985009 7.8256970444478489 4.154902628958733 4.154902628958733 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 4 0.85346525507234905 0.0037385306800459261 0.36190476190476195 8.0505414563875206 8.0505414563875206 8.0505414645393003 8.0505414539137572 3.9486751367725508 3.9486751367725508 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 5 0.85203458131970689 0.0037385306800459261 0.39346389046652136 8.2594251169477388 8.2594251169477388 8.2594251083921009 8.2594251030793284 3.7335278407254133 3.7335278407254133 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 6 0.85082171467681467 0.0037385306800459261 0.24761904761904757 8.429057909822701 8.429057909822701 8.4290578987186482 8.429057929532723 3.5442940274372519 3.5442940274372519 1 0.84972672439230312 0.85720378575239498
2 2 6 0 3 7 0.85001130309538908 0.0037385306800459261 0.17796468096204993 8.5426521350182689 8.5426521350182565 8.542652145501398 8.5426521274379752 3.414366633648243 3.4143666336482501 1 0.84972672439230312 0.85720378575239498
2 3 7 0 8 1 0.88965961530802873 1.2219321390195831e-06 0.00017754855062555744 -26.987240329748055 -26.98722994984572 nan nan 3.4914816424884809e-08 3.4914829856620547e-08 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 2 0.88965961461801479 4.8875445375988772e-06 0.00027189679486841939 -26.98721753487122 -26.987217947556829 nan nan 5.5859545838618972e-07 5.5859544985030582e-07 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 3 0.88965961162840712 1.0996285167987434e-05 0.00048159541602263721 -26.987215123343425 -26.987215063401404 -26.989439679727727 -26.985449204193625 2.8275346025138508e-06 2.8275346087805758e-06 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 4 0.8896596035812836 1.9547234076317653e-05 0.00057199462918248382 -26.987208830376591 -26.987208830171618 -26.987637026809811 -26.987107301564929 8.9348353502387186e-06 8.9348353503370642e-06 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 5 0.88965958661846078 3.0539103521141651e-05 0.00078279982898546787 -26.987194984022203 -26.987194976748597 -26.987308966430518 -26.987278810799086 2.1808634532757082e-05 2.1808634538644144e-05 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 6 0.8896595557844007 4.3970238167344002e-05 0.00087242169729406154 -26.987170048159278 -26.987170059849081 -26.98741017998853 -26.987191164494416 4.5209895379451165e-05 4.5209895359889868e-05 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 7 0.88965950502994273 5.9838615335459072e-05 0.0010832859088459317 -26.987128959055628 -26.987128967260773 -26.987008796381467 -26.987482096492151 8.3729571967095103e-05 8.3729571941662146e-05 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 8 0.88965942721686153 7.814184530624538e-05 0.0011724284233503653 -26.987065935754316 -26.987065931588582 -26.987043435382343 -26.987030670455962 0.00014278514453103068 0.00014278514455300689 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 9 0.88965931412324673 9.887717168059965e-05 0.0013830724755860332 -26.986974345416527 -26.986974348948944 -26.986962117560566 -26.986841657005805 0.00022861652770989491 0.0002286165276800786 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 10 0.88965915644970028 0.00012204147179464142 0.0014717483726278515 -26.986846659174255 -26.986846657886247 -26.986824362379828 -26.986821791309669 0.00034828135321747456 0.00034828135323416092 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 11 0.88965894382634891 0.0001476312571899788 0.0016820208933591818 -26.986674465016335 -26.986674464164086 -26.986688959249268 -26.98667924801228 0.00050964962840751779 0.0005096496284238165 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 12 0.88965866482066669 0.00017564267413904748 0.0017701786900614716 -26.986448509724969 -26.986448509695698 -26.986436236693223 -26.98645421740942 0.00072139777184511628 0.00072139777184624212 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 13 0.88965830694610248 0.00020607150422550122 0.0019799641156988596 -26.986158683983231 -26.986158684136157 -26.986156947280524 -26.986136248943403 0.00099300202901839835 0.0009930020290130463 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 14 0.88965785667150687 0.00023891316497945574 0.0020675316510266948 -26.985794027872089 -26.985794027950401 -26.985791901971865 -26.985776782371488 0.0013347312700259014 0.0013347312700222331 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 15 0.88965729943135352 0.00027416271056758941 0.0022767277641594923 -26.9853427458672 -26.985342745767625 -26.985338557853932 -26.98535325020508 0.0017576391714334474 0.0017576391714396453 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 16 0.88965661963674669 0.0003118148325380076 0.0023636247602459191 -26.98479221198426 -26.984792212253861 -26.984795324326942 -26.984785375890119 0.0022735557857139761 0.00227355578569104 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 17 0.88965580068720984 0.00035186386061963193 0.0025721353968700157 -26.984128983857314 -26.984128983699044 -26.984127491949994 -26.984129405971782 0.0028950785004966148 0.0028950785005136706 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 18 0.88965482498324699 0.00039430376357614424 0.0026582780302340332 -26.983338807024666 -26.983338806874965 -26.983335881004077 -26.98333741443416 0.0036355623921779123 0.0036355623921976469 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 19 0.88965367393966832 0.00043912815011426493 0.0028660102479222574 -26.982406630893802 -26.982406630912866 -26.982407835569958 -26.982403194074582 0.0045091099757875444 0.0045091099757841695 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 20 0.88965232799967287 0.0004863302698462611 0.0029513131071102813 -26.981316617270647 -26.981316617293015 -26.981316358406779 -26.981314475283099 0.0055305603565752957 0.0055305603565703144 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 21 0.88965076664967824 0.00053590301430652646 0.0031581759467288867 -26.980052153060203 -26.98005215299959 -26.980052410646593 -26.98005613306664 0.0067154777864395672 0.0067154777864554156 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 22 0.88964896843488861 0.0005878389180220808 0.0032425529837030111 -26.978595862532519 -26.978595862554005 -26.978595259798979 -26.978597377661131 0.0080801396301061965 0.0080801396301006419 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 23 0.88964691097559112 0.00064213015963686794 0.0034484568849424803 -26.976929621897909 -26.976929621950571 -26.976929804630601 -26.976930627053761 0.0096415237451322917 0.0096415237451135307 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 24 0.8896445709841696 0.00069876856308959405 0.0035318219296816651 -26.975034571067027 -26.975034571036186 -26.975034443953977 -26.975036444413043 0.011417295282222755 0.011417295282236175 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 25 0.88964192428282618 0.00075774559884503366 0.0037366784442860348 -26.972891129282601 -26.972891129318072 -26.972891010462316 -26.9728906637426 0.013425792909433376 0.013425792909416399 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 26 0.88963894582199854 0.00081905238517853383 0.0038189455113915179 -26.97047901019905 -26.970479010195891 -26.970479121015195 -26.970479267356101 0.015686014466955854 0.015686014466958973 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 27 0.88963560969946087 0.00088267968951358147 0.0040226671634041779 -26.967777236248459 -26.967777236232259 -26.967777255382579 -26.967777668441165 0.018217602059139183 0.01821760205915017 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 28 0.88963188918009761 0.00094861792981218082 0.004103750652027385 -26.964764155736386 -26.964764155716161 -26.964764308638287 -26.964764841217747 0.021040826588305833 0.021040826588321716 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 29 0.88962775671633676 0.0010168571760178786 0.0043062508755019801 -26.961417458837889 -26.961417458817426 -26.961417114930008 -26.961418740613905 0.024176571739059276 0.024176571739078299 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 30 0.88962318396922901 0.001087387151551211 0.0043860657110932856 -26.957714194770702 -26.957714194776045 -26.957714310284302 -26.95771413431132 0.027646317419024437 0.027646317419018719 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 31 0.8896181418301613 0.0011601972348572796 0.0045872588308167447 -26.953630789451498 -26.953630789459819 -26.953630838503763 -26.953631280320039 0.031472122663848488 0.03147212266383901 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 32 0.88961260044318857 0.0012352764610053665 0.0046657205734360148 -26.949143063495153 -26.949143063487611 -26.949143195191308 -26.949142763426305 0.035676608014510759 0.035676608014522077 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 33 0.88960652922797201 0.0013126135233401666 0.0048655218105653833 -26.944226250895273 -26.944226250904784 -26.944226293966974 -26.944226537033533 0.040282937374860758 0.040282937374847158 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 34 0.88959989690330743 0.0013921967751845692 0.0049425467430628612 -26.938855018174351 -26.938855018168507 -26.938855050491277 -26.938855244877463 0.045314799358212275 0.045314799358221754 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 35 0.88959267151122889 0.0014740142315935716 0.0051408722356836014 -26.93300348363671 -26.933003483633936 -26.933003624859825 -26.933003301160547 0.050796388132735321 0.050796388132740039 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 36 0.88958482044167408 0.0015580535711591857 0.0052163774392375061 -26.926645237772398 -26.926645237774874 -26.926645238288611 -26.926645464304812 0.056752383773441925 0.056752383773436083 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 37 0.88957631045769336 0.0016443021378660003 0.0054131442720844105 -26.919753363428711 -26.919753363426302 -26.919753348731142 -26.919753370329563 0.063207932132923458 0.063207932132929245 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 38 0.88956710772118841 0.0017327469429971115 0.0054870476934696811 -26.912300456918334 -26.912300456924651 -26.912300521115711 -26.912300322411262 0.070188624239169425 0.070188624239151079 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 39 0.88955717781916233 0.0018233746670901884 0.0056821739333638658 -26.904258649198781 -26.904258649200504 -26.904258645084123 -26.904258720779815 0.077720475232877187 0.077720475232869776 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 40 0.88954648579046647 0.0019161716619433484 0.0057543944465925003 -26.895599627784481 -26.895599627786513 -26.895599617870399 -26.895599870787329 0.085829902854103191 0.085829902854095586 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 41 0.88953499615302545 0.0020111239526704921 0.0059477991814610668 -26.886294658856084 -26.886294658855675 -26.886294680610067 -26.886294713634594 0.094543705491018801 0.094543705491020924 1 0.85720378575239498 0.88965961535403337
2 3 7 0 8 42 0.88952267293152343 0.0021082172398058973 0.0060182566454323582 -26.876314609817726 -26.876314609821083 -26.876314642534691 -26.876314612343748 0.10388903980248206 0.10388903980246998 1 0.85720378575239498 0.88965961535403337
