sample	physical_oracle	physical0	physical2	physical4
6435	10	0	2	2
6436	6	0	0	0
6437	6	0	0	0
6438	6	0	0	0
6439	6	0	0	0
6440	10	0	2	2
6441	10	0	2	2
6442	10	0	2	2
6443	10	0	2	2
6444	6	0	0	0
6445	6	0	0	0
6446	6	0	0	0
6447	6	0	0	0
6448	10	0	0	0
6449	10	0	0	0
6450	10	0	0	0
6451	10	0	0	0
6452	6	0	0	0
6453	6	0	0	0
6454	6	0	0	0
6455	6	0	0	0
6456	10	0	0	0
6457	10	0	0	0
6458	10	0	0	0
6459	10	0	0	0
6460	6	0	0	0
6461	6	0	0	0
6462	6	0	0	0
6463	6	0	0	0
6464	6	0	0	0
6465	6	0	0	0
6466	6	0	0	0
6467	6	0	0	0
6468	6	0	0	0
6469	6	0	0	0
6470	6	0	0	0
6471	6	0	0	0
6472	6	0	0	0
6473	6	0	0	0
6474	6	0	0	0
6475	6	0	0	0
6476	6	0	0	0
6477	6	0	0	0
6478	6	0	0	0
6479	6	0	0	0
6480	6	0	0	0
6481	6	0	0	0
6482	6	0	0	0
6483	6	0	0	0
6484	6	0	0	0
6485	6	0	0	0
6486	6	0	0	0
6487	6	0	0	0
6488	6	0	0	0
6489	6	0	0	0
6490	6	0	0	0
6491	6	0	0	0
6492	6	0	0	0
6493	6	0	0	0
6494	6	0	0	0
6495	6	0	0	0
6496	10	0	0	0
6497	10	0	0	0
6498	10	0	0	0
6499	10	0	0	0
6500	10	0	0	0
6501	10	0	0	0
6502	10	0	0	0
6503	10	0	0	0
6504	10	0	0	0
6505	10	0	0	0
6506	10	0	0	0
6507	10	0	0	0
6508	10	0	0	0
6509	10	0	0	0
6510	10	0	0	0
6511	10	0	0	0
6512	6	0	1	1
6513	6	0	1	1
6514	6	0	1	1
6515	6	0	1	1
6516	6	0	0	0
6517	6	0	0	0
6518	6	0	0	0
6519	6	0	0	0
6520	6	0	1	1
6521	6	0	1	1
6522	6	0	1	1
6523	6	0	1	1
6524	6	0	0	0
6525	6	0	0	0
6526	6	0	0	0
6527	6	0	0	0
6528	10	0	0	0
6529	10	0	0	0
6530	10	0	0	0
6531	10	0	0	0
6532	6	0	0	0
6533	6	0	0	0
6534	6	0	0	0
6535	6	0	0	0
6536	10	0	0	0
6537	10	0	0	0
6538	10	0	0	0
6539	10	0	0	0
6540	6	0	0	0
6541	6	0	0	0
6542	6	0	0	0
6543	6	0	0	0
6544	6	0	0	0
6545	6	0	0	0
6546	6	0	0	0
6547	6	0	0	0
6548	6	0	0	0
6549	6	0	0	0
6550	6	0	0	0
6551	6	0	0	0
6552	6	0	0	0
6553	6	0	0	0
6554	6	0	0	0
6555	6	0	0	0
6556	6	0	0	0
6557	6	0	0	0
6558	6	0	0	0
6559	6	0	0	0
6560	10	0	0	0
6561	10	0	0	0
6562	10	0	0	0
6563	10	0	0	0
6564	6	0	0	0
6565	6	0	0	0
6566	6	0	0	0
6567	6	0	0	0
6568	10	0	0	0
6569	10	0	0	0
6570	10	0	0	0
6571	10	0	0	0
6572	6	0	0	0
6573	6	0	0	0
6574	6	0	0	0
6575	6	0	0	0
6576	10	0	0	1
6577	10	0	0	1
6578	10	0	0	1
6579	10	0	0	1
6580	6	0	0	0
6581	6	0	0	0
6582	6	0	0	0
6583	6	0	0	0
6584	10	0	0	1
6585	10	0	0	1
6586	10	0	0	1
6587	10	0	0	1
6588	6	0	0	0
6589	6	0	0	0
6590	6	0	0	0
6591	6	0	0	0
6592	6	0	0	1
6593	6	0	0	1
6594	6	0	0	1
6595	6	0	0	1
6596	6	0	0	0
6597	6	0	0	0
6598	6	0	0	0
6599	6	0	0	0
6600	6	0	0	1
6601	6	0	0	1
6602	6	0	0	1
6603	6	0	0	1
6604	6	0	0	0
6605	6	0	0	0
6606	6	0	0	0
6607	6	0	0	0
6608	6	0	0	0
6609	6	0	0	0
6610	6	0	0	0
6611	6	0	0	0
6612	10	0	0	0
6613	10	0	0	0
6614	10	0	0	0
6615	10	0	0	0
6616	6	0	0	0
6617	6	0	0	0
6618	6	0	0	0
6619	6	0	0	0
6620	10	0	0	0
6621	10	0	0	0
6622	10	0	0	0
6623	10	0	0	0
6624	6	0	0	0
6625	6	0	0	0
6626	6	0	0	0
6627	6	0	0	0
6628	6	0	0	0
6629	6	0	0	0
6630	6	0	0	0
6631	6	0	0	0
6632	6	0	0	0
6633	6	0	0	0
6634	6	0	0	0
6635	6	0	0	0
6636	6	0	0	0
6637	6	0	0	0
6638	6	0	0	0
6639	6	0	0	0
6640	10	0	0	1
6641	10	0	0	1
6642	10	0	0	1
6643	10	0	0	1
6644	10	0	0	1
6645	10	0	0	1
6646	10	0	0	1
6647	10	0	0	1
6648	10	0	0	1
6649	10	0	0	1
6650	10	0	0	1
6651	10	0	0	1
6652	10	0	0	1
6653	10	0	0	1
6654	10	0	0	1
6655	10	0	0	1
6656	6	1	1	1
6657	6	1	1	1
6658	6	1	1	1
6659	6	1	1	1
6660	10	0	0	0
6661	10	0	0	0
6662	10	0	0	0
6663	10	0	0	0
6664	6	1	1	1
6665	6	1	1	1
6666	6	1	1	1
6667	6	1	1	1
6668	10	0	0	0
6669	10	0	0	0
6670	10	0	0	0
6671	10	0	0	0
6672	10	0	0	1
6673	10	0	0	1
6674	10	0	0	1
6675	10	0	0	1
6676	10	0	0	0
6677	10	0	0	0
6678	10	0	0	0
6679	10	0	0	0
6680	10	0	0	1
6681	10	0	0	1
6682	10	0	0	1
6683	10	0	0	1
6684	10	0	0	0
6685	10	0	0	0
6686	10	0	0	0
6687	10	0	0	0
6688	6	0	0	0
6689	6	0	0	0
6690	6	0	0	0
6691	6	0	0	0
6692	10	0	2	2
6693	10	0	2	3
6694	10	0	2	3
6695	10	0	2	3
6696	6	0	0	0
6697	6	0	0	0
6698	6	0	0	0
6699	6	0	0	0
6700	10	0	2	2
6701	10	0	2	3
6702	10	0	2	3
6703	10	0	2	3
6704	10	0	0	0
6705	10	0	0	0
6706	10	0	0	0
6707	10	0	0	0
6708	10	0	0	0
6709	10	0	0	0
6710	10	0	0	0
6711	10	0	0	0
6712	10	0	0	0
6713	10	0	0	0
6714	10	0	0	0
6715	10	0	0	0
6716	10	0	0	0
6717	10	0	0	0
6718	10	0	0	0
6719	10	0	0	0
6720	6	0	0	0
6721	6	0	0	0
6722	6	0	0	0
6723	6	0	0	0
6724	6	0	0	0
6725	6	0	0	0
6726	6	0	0	0
6727	6	0	0	0
6728	6	0	0	0
6729	6	0	0	0
6730	6	0	0	0
6731	6	0	0	0
6732	6	0	0	0
6733	6	0	0	0
6734	6	0	0	0
6735	6	0	0	0
6736	6	0	0	0
6737	6	0	0	0
6738	6	0	0	0
6739	6	0	0	0
6740	12	6	7	9
6741	12	6	7	9
6742	12	8	9	9
6743	12	8	9	9
6744	6	0	0	0
6745	6	0	0	0
6746	6	0	0	0
6747	6	0	0	0
6748	12	6	7	9
6749	12	6	7	9
6750	12	8	9	9
6751	12	8	9	9
6752	6	0	2	2
6753	6	0	2	2
6754	6	0	2	2
6755	6	0	2	2
6756	6	2	3	3
6757	6	2	3	3
6758	6	2	3	3
6759	6	2	3	3
6760	6	0	2	2
6761	6	0	2	2
6762	6	0	2	2
6763	6	0	2	2
6764	6	2	3	3
6765	6	2	3	3
6766	6	2	3	3
6767	6	2	3	3
6768	6	0	0	0
6769	6	0	0	0
6770	6	0	0	0
6771	6	0	0	0
6772	6	0	0	2
6773	6	0	0	2
6774	6	0	0	2
6775	6	0	0	2
6776	6	0	0	0
6777	6	0	0	0
6778	6	0	0	0
6779	6	0	0	0
6780	6	0	0	2
6781	6	0	0	2
6782	6	0	0	2
6783	6	0	0	2
6784	6	0	0	0
6785	6	0	0	0
6786	6	0	0	0
6787	6	0	0	0
6788	10	0	0	0
6789	10	0	0	1
6790	10	0	0	0
6791	10	0	0	1
6792	6	0	0	0
6793	6	0	0	0
6794	6	0	0	0
6795	6	0	0	0
6796	10	0	0	0
6797	10	0	0	1
6798	10	0	0	0
6799	10	0	0	1
6800	6	0	1	2
6801	6	0	1	2
6802	6	0	1	2
6803	6	0	1	2
6804	6	0	0	0
6805	6	0	0	0
6806	6	0	0	0
6807	6	0	0	0
6808	6	0	1	2
6809	6	0	1	2
6810	6	0	1	2
6811	6	0	1	2
6812	6	0	0	0
6813	6	0	0	0
6814	6	0	0	0
6815	6	0	0	0
6816	6	0	0	0
6817	6	0	0	0
6818	6	0	0	0
6819	6	0	0	0
6820	6	0	0	0
6821	6	0	0	0
6822	6	0	0	0
6823	6	0	0	0
6824	6	0	0	0
6825	6	0	0	0
6826	6	0	0	0
6827	6	0	0	0
6828	6	0	0	0
6829	6	0	0	0
6830	6	0	0	0
6831	6	0	0	0
6832	10	1	1	1
6833	10	1	1	1
6834	10	1	1	1
6835	10	1	1	1
6836	6	2	2	2
6837	6	2	2	2
6838	6	2	2	2
6839	6	2	2	2
6840	10	1	1	1
6841	10	1	1	1
6842	10	1	1	1
6843	10	1	1	1
6844	6	2	2	2
6845	6	2	2	2
6846	6	2	2	2
6847	6	2	2	2
6848	10	0	2	2
6849	10	0	2	2
6850	10	0	2	2
6851	10	0	2	2
6852	6	0	0	0
6853	6	0	0	0
6854	6	0	0	0
6855	6	0	0	0
6856	10	0	2	2
6857	10	0	2	2
6858	10	0	2	2
6859	10	0	2	2
6860	6	0	0	0
6861	6	0	0	0
6862	6	0	0	0
6863	6	0	0	0
6864	10	0	0	0
6865	10	0	0	0
6866	10	0	0	0
6867	10	0	0	0
6868	10	0	0	3
6869	10	0	0	3
6870	10	0	0	3
6871	10	0	0	3
6872	10	0	0	0
6873	10	0	0	0
6874	10	0	0	0
6875	10	0	0	0
6876	10	0	0	3
6877	10	0	0	3
6878	10	0	0	3
6879	10	0	0	3
6880	10	0	0	0
6881	10	0	0	0
6882	10	0	0	0
6883	10	0	0	0
6884	10	0	0	3
6885	10	0	0	3
6886	10	0	0	3
6887	10	0	0	3
6888	10	0	0	0
6889	10	0	0	0
6890	10	0	0	0
6891	10	0	0	0
6892	10	0	0	3
6893	10	0	0	3
6894	10	0	0	3
6895	10	0	0	3
6896	6	0	0	1
6897	6	0	0	1
6898	6	0	0	1
6899	6	0	0	1
6900	6	0	0	1
6901	6	0	0	1
6902	6	0	0	2
6903	6	0	0	2
6904	6	0	0	1
6905	6	0	0	1
6906	6	0	0	1
6907	6	0	0	1
6908	6	0	0	1
6909	6	0	0	1
6910	6	0	0	2
6911	6	0	0	2
6912	6	0	0	1
6913	6	0	0	1
6914	6	0	0	2
6915	6	0	0	1
6916	6	0	0	1
6917	6	0	0	1
6918	6	0	0	1
6919	6	0	0	1
6920	6	0	0	1
6921	6	0	0	1
6922	6	0	0	2
6923	6	0	0	1
6924	6	0	0	1
6925	6	0	0	1
6926	6	0	0	1
6927	6	0	0	1
6928	6	0	0	0
6929	6	0	0	0
6930	6	0	0	0
6931	6	0	0	0
6932	6	0	0	0
6933	6	0	0	0
6934	6	0	0	0
6935	6	0	0	0
6936	6	0	0	0
6937	6	0	0	0
6938	6	0	0	0
6939	6	0	0	0
6940	6	0	0	0
6941	6	0	0	0
6942	6	0	0	0
6943	6	0	0	0
6944	10	0	0	0
6945	10	0	0	0
6946	10	0	0	0
6947	10	0	0	0
6948	10	0	0	0
6949	10	0	0	0
6950	10	0	0	0
6951	10	0	0	0
6952	10	0	0	0
6953	10	0	0	0
6954	10	0	0	0
6955	10	0	0	0
6956	10	0	0	0
6957	10	0	0	0
6958	10	0	0	0
6959	10	0	0	0
6960	10	2	1	1
6961	12	2	2	4
6962	12	2	2	3
6963	12	2	3	3
6964	6	0	0	0
6965	6	0	0	0
6966	6	0	0	0
6967	6	0	0	0
6968	10	2	1	1
6969	12	2	2	4
6970	12	2	2	3
6971	12	2	3	3
6972	6	0	0	0
6973	6	0	0	0
6974	6	0	0	0
6975	6	0	0	0
6976	6	2	2	4
6977	6	2	2	4
6978	6	1	2	4
6979	6	1	2	4
6980	6	0	0	0
6981	6	0	0	0
6982	6	0	0	0
6983	6	0	0	0
6984	6	2	2	4
6985	6	2	2	4
6986	6	1	2	4
6987	6	1	2	4
6988	6	0	0	0
6989	6	0	0	0
6990	6	0	0	0
6991	6	0	0	0
6992	6	0	1	2
6993	6	0	1	2
6994	6	0	1	2
6995	6	0	1	2
6996	10	0	0	0
6997	10	0	0	0
6998	10	0	0	0
6999	10	0	0	0
7000	6	0	1	2
7001	6	0	1	2
7002	6	0	1	2
7003	6	0	1	2
7004	10	0	0	0
7005	10	0	0	0
7006	10	0	0	0
7007	10	0	0	0
7008	6	0	1	2
7009	6	0	1	2
7010	6	0	1	2
7011	6	0	1	2
7012	6	0	1	2
7013	6	0	1	2
7014	6	0	1	2
7015	6	0	1	2
7016	6	0	1	2
7017	6	0	1	2
7018	6	0	1	2
7019	6	0	1	2
7020	6	0	1	2
7021	6	0	1	2
7022	6	0	1	2
7023	6	0	1	2
7024	6	0	1	4
7025	6	0	1	4
7026	6	0	0	4
7027	6	0	0	4
7028	6	0	0	0
7029	6	0	0	0
7030	6	0	0	0
7031	6	0	0	0
7032	6	0	1	4
7033	6	0	1	4
7034	6	0	0	4
7035	6	0	0	4
7036	6	0	0	0
7037	6	0	0	0
7038	6	0	0	0
7039	6	0	0	0
7040	6	0	0	1
7041	6	0	0	1
7042	6	0	0	1
7043	6	0	0	1
7044	6	0	0	1
7045	6	0	0	0
7046	6	0	0	0
7047	6	0	0	0
7048	6	0	0	1
7049	6	0	0	1
7050	6	0	0	1
7051	6	0	0	1
7052	6	0	0	1
7053	6	0	0	0
7054	6	0	0	0
7055	6	0	0	0
7056	6	0	1	2
7057	6	0	1	2
7058	6	0	1	2
7059	6	0	1	2
7060	6	0	1	2
7061	6	0	1	2
7062	6	0	1	2
7063	6	0	1	2
7064	6	0	1	2
7065	6	0	1	2
7066	6	0	1	2
7067	6	0	1	2
7068	6	0	1	2
7069	6	0	1	2
7070	6	0	1	2
7071	6	0	1	2
7072	6	0	2	2
7073	6	0	2	2
7074	6	0	2	2
7075	6	0	2	2
7076	6	0	1	1
7077	6	0	1	1
7078	6	0	1	1
7079	6	0	1	1
7080	6	0	2	2
7081	6	0	2	2
7082	6	0	2	2
7083	6	0	2	2
7084	6	0	1	1
7085	6	0	1	1
7086	6	0	1	1
7087	6	0	1	1
7088	6	0	2	2
7089	6	0	2	2
7090	6	0	2	2
7091	6	0	2	2
7092	6	0	2	2
7093	6	0	2	2
7094	6	0	2	2
7095	6	0	2	2
7096	6	0	2	2
7097	6	0	2	2
7098	6	0	2	2
7099	6	0	2	2
7100	6	0	2	2
7101	6	0	2	2
7102	6	0	2	2
7103	6	0	2	2
7104	6	0	2	2
7105	6	0	2	2
7106	6	0	2	2
7107	6	0	1	2
7108	6	0	3	4
7109	6	0	4	5
7110	6	0	3	4
7111	6	0	3	4
7112	6	0	2	2
7113	6	0	2	2
7114	6	0	2	2
7115	6	0	1	2
7116	6	0	3	4
7117	6	0	4	5
7118	6	0	3	4
7119	6	0	3	4
7120	6	0	1	2
7121	6	0	1	2
7122	6	0	1	2
7123	6	0	1	4
7124	6	0	2	2
7125	6	0	2	2
7126	6	0	2	2
7127	6	0	2	2
7128	6	0	1	2
7129	6	0	1	2
7130	6	0	1	2
7131	6	0	1	4
7132	6	0	2	2
7133	6	0	2	2
7134	6	0	2	2
7135	6	0	2	2
7136	6	0	2	2
7137	6	0	2	2
7138	6	0	1	2
7139	6	0	1	1
7140	6	0	0	1
7141	6	0	0	1
7142	6	0	0	2
7143	6	0	0	2
7144	6	0	2	2
7145	6	0	2	2
7146	6	0	1	2
7147	6	0	1	1
7148	6	0	0	1
7149	6	0	0	1
7150	6	0	0	2
7151	6	0	0	2
7152	6	0	0	1
7153	6	0	1	2
7154	6	0	1	1
7155	6	0	0	1
7156	6	0	0	0
7157	6	0	0	0
7158	6	0	0	0
7159	6	0	0	0
7160	6	0	0	1
7161	6	0	1	2
7162	6	0	1	1
7163	6	0	0	1
7164	6	0	0	0
7165	6	0	0	0
7166	6	0	0	0
7167	6	0	0	0
7168	6	0	2	2
7169	6	0	2	3
7170	6	0	2	3
7171	6	0	2	3
7172	6	0	2	3
7173	6	0	2	3
7174	6	0	2	2
7175	6	0	2	2
7176	6	0	2	2
7177	6	0	2	3
7178	6	0	2	3
7179	6	0	2	3
7180	6	0	2	3
7181	6	0	2	3
7182	6	0	2	2
7183	6	0	2	2
7184	6	0	2	5
7185	6	0	2	4
7186	6	0	2	6
7187	6	0	2	5
7188	6	0	2	2
7189	6	0	2	2
7190	6	0	2	2
7191	6	0	2	2
7192	6	0	2	5
7193	6	0	2	4
7194	6	0	2	6
7195	6	0	2	5
7196	6	0	2	2
7197	6	0	2	2
7198	6	0	2	2
7199	6	0	2	2
7200	6	0	0	2
7201	6	0	1	3
7202	6	0	0	1
7203	6	0	0	2
7204	6	0	0	2
7205	6	0	0	4
7206	6	0	1	3
7207	6	0	2	3
7208	6	0	0	2
7209	6	0	1	3
7210	6	0	0	1
7211	6	0	0	2
7212	6	0	0	2
7213	6	0	0	4
7214	6	0	1	3
7215	6	0	2	3
