name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
cusp-approach,0,0.0001,Converged,1.5003323150038625,2.76529293e-05,1.5003323149921406,1.5003323149921419,1.33226763e-15,1.17206245e-11,1,0
cusp-approach,0,1e-05,Converged,1.5003323149979884,1.06405659e-05,1.5003323149921406,1.5003323149921419,1.33226763e-15,5.84643445e-12,1,0
cusp-approach,0,1e-06,Converged,1.5003323149921397,4.87362973e-09,1.5003323149921406,1.5003323149921419,1.33226763e-15,2.22044605e-15,1,0
cusp-approach,0,1e-08,Converged,1.5003323149921397,4.87362973e-09,1.5003323149921406,1.5003323149921419,1.33226763e-15,2.22044605e-15,1,0
cusp-approach,0.5,0.001,Converged,1.5002754656949193,6.54495109e-05,1.5002754657153887,1.5002754657153901,1.33226763e-15,2.04707362e-11,1,0
cusp-approach,0.5,0.0001,Converged,1.5002754656949193,6.54495109e-05,1.5002754657153887,1.5002754657153901,1.33226763e-15,2.04707362e-11,1,0
cusp-approach,0.5,1e-05,Converged,1.5002754657135116,9.82415844e-06,1.5002754657153887,1.5002754657153901,1.33226763e-15,1.87849736e-12,1,0
cusp-approach,0.5,1e-06,Converged,1.5002754657153872,1.68228743e-08,1.5002754657153887,1.5002754657153901,1.33226763e-15,2.88657986e-15,1,0
cusp-approach,0.5,1e-08,Converged,1.5002754657153898,5.26870713e-11,1.5002754657153887,1.5002754657153901,1.33226763e-15,2.22044605e-16,1,0
on-axis-off,0,0.001,Converged,3.8273323324231878,0.00374316598,3.8270937122831161,3.8270935670174171,1.45265699e-07,0.000238765406,1,0
on-axis-off,0,0.0001,Converged,3.827097349049116,0.000199956594,3.8270937122831161,3.8270935670174171,1.45265699e-07,3.7820317e-06,1,0
on-axis-off,0,1e-05,Converged,3.8270940099525252,1.83278543e-05,3.8270937122831161,3.8270935670174171,1.45265699e-07,4.42935108e-07,1,0
on-axis-off,0,1e-06,Converged,3.827093604103232,1.05893779e-06,3.8270937122831161,3.8270935670174171,1.45265699e-07,3.70858149e-08,1,0
on-axis-off,0,1e-08,Converged,3.8270935470329701,3.32993121e-08,3.8270937122831161,3.8270935670174171,1.45265699e-07,1.9984447e-08,0,-1
on-axis-off,0.5,0.001,Converged,3.8256414081828587,0.00309901813,3.825498240244662,3.8254981530852414,8.71594206e-08,0.000143255098,1,0
on-axis-off,0.5,0.0001,Converged,3.8255004223246356,0.000282273061,3.825498240244662,3.8254981530852414,8.71594206e-08,2.26923939e-06,1,0
on-axis-off,0.5,1e-05,Converged,3.8254984188479209,3.37840918e-05,3.825498240244662,3.8254981530852414,8.71594206e-08,2.65762679e-07,1,0
on-axis-off,0.5,1e-06,Converged,3.8254981753367314,6.36861444e-07,3.825498240244662,3.8254981530852414,8.71594206e-08,2.225149e-08,1,0
on-axis-off,0.5,1e-08,Converged,3.8254981420883265,3.69045302e-08,3.825498240244662,3.8254981530852414,8.71594206e-08,1.09969149e-08,0,-1
R=sqrt(m0),0,0.001,Converged,1.3878241247462872,0.00108000443,1.3878220323012338,1.3878220323012318,1.99840144e-15,2.09244506e-06,1,0
R=sqrt(m0),0,0.0001,Converged,1.3878220326641877,0.00012356242,1.3878220323012338,1.3878220323012318,1.99840144e-15,3.62955888e-10,1,0
