row profile bin epoch event_index X Y rho q a radius topology old_decision old_p4_steps old_probe_ms fast_screen fast_screen_ms p4_interval_lo p4_interval_hi p3_interval_lo p3_interval_hi p3_qf_gate_hi d14_gap overlap_budget fast_reject_old_accept
4 uniform 2 15 8 0.35769519313912135 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11088685641659786 OK no_coincident_d14_event 3 0.016435000000000002 no_d14_overlap 0.0083420000000000005 0.11088685641659587 0.11088685641659984 nan nan nan 6.1846415878308303e-06 4.744931691718102e-14 0
4 uniform 2 23 5 0.35778065533959558 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11059583489744709 OK no_coincident_d14_event 3 0.012727 no_d14_overlap 0.0052220000000000001 0.11059583489744511 0.11059583489744908 nan nan nan 2.327652223028942e-05 4.7440559807660494e-14 0
4 uniform 2 23 7 0.35778065533959558 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11084419878445037 OK no_coincident_d14_event 3 0.011265000000000001 no_d14_overlap 0.0048539999999999998 0.11084419878444839 0.11084419878445236 nan nan nan 1.025390314833563e-05 4.7447988858985489e-14 0
5 linear 0 0 1 0.093361659743972161 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.094151925479623783 OK no_coincident_d14_event 2 0.014721 no_d14_overlap 0.006182 0.094151925479621826 0.094151925479625739 nan nan nan 0.0016394893582804271 4.6798409836068976e-14 0
5 linear 0 0 8 0.093361659743972161 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.73331269858314263 OK no_coincident_d14_event 3 0.015833 no_d14_overlap 0.0053460000000000001 0.73331269858313941 0.73331269858314585 nan nan nan 0.033058221626440454 7.5960455211815842e-14 0
5 linear 0 7 2 0.16134851713018605 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.084447188060539483 OK no_coincident_d14_event 2 0.012142999999999999 no_d14_overlap 0.0055019999999999999 0.08444718806053754 0.084447188060541425 nan nan nan 0.0027654685932421985 4.6443564561223628e-14 0
5 linear 0 7 8 0.16134851713018605 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.67374278164013601 OK no_coincident_d14_event 3 0.013542999999999999 no_d14_overlap 0.0046940000000000003 0.6737427816401329 0.67374278164013912 nan nan nan 0.063320689570496635 7.4239308992521156e-14 0
5 linear 0 15 2 0.23904778271443083 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.075299780838111674 OK no_coincident_d14_event 2 0.012222999999999999 no_d14_overlap 0.0055779999999999996 0.075299780838109745 0.075299780838113603 nan nan nan 0.0063074820670102338 4.5814688541301495e-14 0
5 linear 0 15 8 0.23904778271443083 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.60690528457392234 OK no_coincident_d14_event 3 0.013667 no_d14_overlap 0.0049350000000000002 0.60690528457391935 0.60690528457392534 nan nan nan 0.0059792267803480126 6.9821752258413704e-14 0
5 linear 0 23 1 0.31674704829867562 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.067773049258097906 OK no_coincident_d14_event 2 0.011745 no_d14_overlap 0.0054910000000000002 0.067773049258095991 0.067773049258099821 nan nan nan 0.0019941291181866799 4.5612336525093419e-14 0
5 linear 0 23 7 0.31674704829867562 -0.061438655056329353 0.55846347138675911 20.157312268152243 3.8660132873016897 0.54172596029783815 OK no_coincident_d14_event 3 0.013778 no_d14_overlap 0.0050670000000000003 0.54172596029783526 0.54172596029784104 nan nan nan 0.006244902269440078 6.6733635379375622e-14 0
