name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
close-binary,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,InnerAccuracyLimited,1,8.0369825278556988,0.0030296107,0.991745,0.578543,0.012207,0.000018,0.001524,0.009072,0.001490,128,128,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
close-binary,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,InnerAccuracyLimited,1,8.0369871411537464,0.00059108031,0.996122,0.564458,0.011832,0.000026,0.001421,0.008914,0.001361,136,136,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
wide-planet,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.1591934436470934,9.2917863e-05,0.532744,0.434282,0.011027,0.000019,0.001467,0.007301,0.002114,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.1591934436470934,9.2917863e-05,0.516901,0.425809,0.008757,0.000025,0.001076,0.006827,0.000717,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.15911069692811,9.2869681e-05,0.402218,0.296119,0.008512,0.000021,0.000978,0.006732,0.000674,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.15911069692811,9.2869681e-05,0.394226,0.292787,0.008442,0.000024,0.000961,0.006747,0.000601,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591934436470934,9.2917863e-05,0.590170,0.419097,0.009207,0.000019,0.001231,0.006687,0.001157,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591934436470934,9.2917863e-05,0.584983,0.415872,0.008503,0.000019,0.000993,0.006754,0.000618,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.15911069692811,9.2869681e-05,0.467930,0.290673,0.008199,0.000026,0.000920,0.006615,0.000529,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.15911069692811,9.2869681e-05,0.463511,0.287926,0.008257,0.000018,0.000922,0.006659,0.000555,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.1591934436470934,9.2917863e-05,0.570112,0.409932,0.009167,0.000018,0.001173,0.006611,0.001146,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.1591934436470934,9.2917863e-05,0.569255,0.413959,0.008477,0.000024,0.000968,0.006772,0.000607,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.15911069692811,9.2869681e-05,0.462588,0.289996,0.008430,0.000019,0.000976,0.006765,0.000564,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.15911069692811,9.2869681e-05,0.463311,0.288770,0.009325,0.000025,0.000919,0.007798,0.000476,77,77,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited
wide-planet,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.1591902257554043,0.00044447822,0.535181,0.415974,0.010191,0.000026,0.001268,0.007757,0.001025,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.1591902258251667,1.4117769e-06,0.580684,0.419338,0.008306,0.000026,0.000922,0.006728,0.000530,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.1591074816517033,0.0004442461,0.410688,0.288956,0.008186,0.000018,0.000892,0.006632,0.000545,53,53,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.1591074817214297,1.4141152e-06,0.456922,0.289591,0.008185,0.000018,0.000916,0.006618,0.000527,69,69,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
wide-planet,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591902257554043,0.00044447822,0.710987,0.410415,0.008939,0.000018,0.001166,0.006575,0.001069,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
wide-planet,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591902258251667,1.4117769e-06,0.706138,0.415130,0.008349,0.000019,0.000929,0.006705,0.000584,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
wide-planet,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591074816517033,0.0004442461,0.597513,0.290883,0.008329,0.000020,0.000930,0.006622,0.000638,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
wide-planet,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.1591074817214297,1.4141152e-06,0.596842,0.288827,0.008315,0.000018,0.000890,0.006708,0.000594,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
wide-planet,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.1591902257554043,0.00044447822,0.704614,0.414278,0.009291,0.000018,0.001274,0.006721,0.001164,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
wide-planet,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.1591902258251667,1.4117769e-06,0.697782,0.414583,0.008422,0.000025,0.000994,0.006671,0.000622,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
wide-planet,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.1591074816517033,0.0004442461,0.594029,0.288195,0.008308,0.000018,0.000903,0.006683,0.000592,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
wide-planet,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.1591074817214297,1.4141152e-06,0.595760,0.285839,0.008142,0.000025,0.000898,0.006596,0.000525,93,93,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.5003323150038625,9.2434261e-05,0.668052,0.556011,0.010582,0.000019,0.001296,0.007160,0.002008,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.5003323150038625,9.2434261e-05,0.650071,0.547598,0.008902,0.000018,0.000903,0.006970,0.000912,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.4998202014623159,9.2983709e-05,0.470273,0.298579,0.009639,0.000019,0.001970,0.006759,0.000787,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.4998202014623159,9.2983709e-05,0.429497,0.289203,0.008324,0.000027,0.000832,0.006691,0.000670,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.5003323150038625,9.2434261e-05,0.753094,0.535802,0.009283,0.000021,0.001085,0.006796,0.001276,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.5003323150038625,9.2434261e-05,0.741144,0.546957,0.008648,0.000019,0.000907,0.006861,0.000751,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.4998202014623159,9.2983709e-05,0.585123,0.289148,0.008409,0.000019,0.000829,0.006743,0.000717,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.4998202014623159,9.2983709e-05,0.572544,0.296078,0.009033,0.000019,0.001465,0.006777,0.000675,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.5003323150038625,9.2434261e-05,0.744724,0.542945,0.009332,0.000020,0.001124,0.006809,0.001271,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.5003323150038625,9.2434261e-05,0.738743,0.542682,0.008512,0.000020,0.000868,0.006812,0.000710,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.4998202014623159,9.2983709e-05,0.577853,0.291287,0.008438,0.000018,0.000887,0.006722,0.000710,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.4998202014623159,9.2983709e-05,0.566134,0.293375,0.008469,0.000019,0.000861,0.006792,0.000698,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.5002754656949193,0.00026001469,0.671178,0.540447,0.009094,0.000026,0.001102,0.006683,0.001185,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.5002754657092836,9.7025925e-05,0.680954,0.540308,0.008424,0.000025,0.000855,0.006720,0.000711,92,92,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.4997634600093368,0.00026234994,0.443634,0.284348,0.008345,0.000026,0.000807,0.006686,0.000723,76,76,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.4997634600250056,9.4840003e-05,0.474481,0.290691,0.008529,0.000023,0.000888,0.006843,0.000675,92,92,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
cusp-approach,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.5002754656949193,0.00026001469,0.942112,0.546620,0.009232,0.000026,0.001072,0.006868,0.001156,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.5002754657092836,9.7025925e-05,0.918260,0.551843,0.008623,0.000019,0.000892,0.006786,0.000811,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.4997634600093368,0.00026234994,0.766289,0.290880,0.008505,0.000025,0.000851,0.006780,0.000752,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.4997634600250056,9.4840003e-05,0.761271,0.295097,0.008526,0.000027,0.000865,0.006801,0.000725,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
cusp-approach,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.5002754656949193,0.00026001469,0.853082,0.549471,0.009274,0.000019,0.001131,0.006737,0.001262,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.5002754657092836,9.7025925e-05,0.914289,0.547979,0.008605,0.000018,0.000902,0.006796,0.000783,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.4997634600093368,0.00026234994,0.681877,0.290785,0.008400,0.000019,0.000839,0.006741,0.000705,124,124,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
cusp-approach,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.4997634600250056,9.4840003e-05,0.764086,0.297129,0.008309,0.000028,0.000844,0.006687,0.000649,156,156,0,6,6,0,0,6,6,0,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
on-axis-off,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,3.8271233587613964,0.0032575044,1.007477,0.843841,0.010100,0.000025,0.001736,0.005954,0.002266,99,99,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
on-axis-off,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,3.8270940099596129,0.00025155334,1.289082,0.827745,0.008229,0.000026,0.001173,0.005701,0.001210,243,243,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
on-axis-off,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,3.8277152338090108,0.0033693513,0.897912,0.732105,0.007877,0.000029,0.001057,0.005673,0.001017,99,99,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
on-axis-off,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,3.8276891191809126,0.00036619568,0.982463,0.671976,0.007549,0.000018,0.001069,0.005608,0.000761,179,179,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
on-axis-off,0.0,Strict,0,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,3.8271233587613964,0.0032575044,83.193202,0.816538,0.008727,0.000027,0.001374,0.005587,0.001636,6645,6645,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
on-axis-off,0.0,Strict,0,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,3.8270940099596129,0.00025155334,33.820421,0.905741,0.015800,0.000046,0.002929,0.009527,0.002934,6669,6669,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
on-axis-off,0.0,Strict,1,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,3.8277152338090108,0.0033693513,33.242490,0.803969,0.014842,0.000111,0.002151,0.009180,0.003113,6645,6645,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
on-axis-off,0.0,Strict,1,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,3.8276891191809126,0.00036619568,33.211441,0.716532,0.009725,0.000040,0.001421,0.006583,0.001513,6661,6661,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
on-axis-off,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,3.8271233587613964,0.0032575044,1.853049,0.858345,0.012984,0.000048,0.002309,0.007642,0.002822,323,323,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
on-axis-off,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,3.8270940099596129,0.00025155334,1.939441,0.838554,0.008459,0.000019,0.001218,0.005884,0.001201,385,385,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
