name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
wide-planet,0.5,1,0,1.0e-03,0,0,EventLocationLimited,1.1591902257554041,0.00044447822,93,159,0,0,1.190179,0.391705,0.797335,0.000025,0.001055,0.315954,0.000790,6,2,2,4,1,82,0,0,140724603453467,27,3112167666,0.022305,0.002605,0.722949,1.159190,0,1410778243,5.6079576e-14,9.0024938e-16,5.1478387e-16,3.3596464e-322,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-04,1,0,EventLocationLimited,1.1591902258251667,1.4117769e-06,93,93,66,0,1.015794,0.391802,0.622532,0.000031,0.001081,0.321748,0.000733,6,2,2,4,1,69,0,0,140724603453451,11,2043992120,0.022206,0.002557,0.722696,1.159190,0,405988453,5.6052059e-14,8.4033266e-16,5.1478387e-16,3.3596464e-322,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-04,0,0,EventLocationLimited,1.1591902258251665,1.4117769e-06,93,159,0,0,1.183667,0.392148,0.790359,0.000028,0.001076,0.316806,0.000769,6,2,2,4,1,113,0,0,140724603453451,11,2141573772,0.020292,0.002321,0.717294,1.159190,0,-1177461798,5.6070631e-14,8.4033266e-16,5.1478387e-16,3.3596464e-322,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-05,1,0,EventLocationLimited,1.1591902258251667,1.4117769e-06,93,93,66,0,0.999259,0.387885,0.609983,0.000018,0.001011,0.313144,0.000735,6,2,2,4,1,69,0,0,140724603453450,10,2572582330,0.021024,0.002441,0.709752,1.159190,0,405988453,5.6052059e-14,8.4033266e-16,5.1478387e-16,3.3596464e-322,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-05,0,0,EventLocationLimited,1.1591902258251665,1.4117769e-06,93,159,0,0,1.194850,0.390303,0.803437,0.000022,0.000996,0.313360,0.000735,6,2,2,4,1,113,0,0,140724603453450,10,1027768494,0.024319,0.002399,0.730612,1.159190,0,-1177461798,5.6070631e-14,8.4033266e-16,5.1478387e-16,3.3596464e-322,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-06,1,0,EventLocationLimited,1.1591902291417386,3.6265951e-08,93,93,66,0,1.013752,0.389255,0.623066,0.000020,0.001009,0.320214,0.000726,6,2,2,4,1,77,0,0,140724603453442,2,2753177116,0.021700,0.002290,0.727955,1.159190,0,188136259,5.6044398e-14,3.2394168e-16,5.1478387e-16,3.3596464e-322,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-06,0,0,EventLocationLimited,1.1591902291417384,3.6265952e-08,93,159,0,0,1.179232,0.392200,0.785961,0.000019,0.000990,0.309365,0.000694,6,2,2,4,1,128,0,0,140724603453442,2,1880989521,0.024029,0.002341,0.721750,1.159190,0,-1395313992,5.606297e-14,3.2394168e-16,5.1478387e-16,3.3596464e-322,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-08,1,0,EventLocationLimited,1.1591902291417391,1.3823856e-08,93,93,66,0,1.002506,0.391801,0.609299,0.000023,0.001042,0.312014,0.000753,6,2,2,4,1,0,0,0,140724603453442,2,779278865,0.023987,0.002468,0.749709,1.159190,0,-2018519794,5.6039591e-14,2.0319571e-16,5.1478387e-16,3.3596464e-322,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-08,0,0,EventLocationLimited,1.1591902291417389,1.3823856e-08,93,159,0,0,1.189861,0.389973,0.798804,0.000019,0.001059,0.321959,0.000735,6,2,2,4,1,0,0,0,140724603453442,2,1647893050,0.023871,0.002327,0.717627,1.159190,0,692997250,5.6058163e-14,2.0319571e-16,5.1478387e-16,3.3596464e-322,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,1,1.0e-03,1,0,EventLocationLimited,1.1591074816517033,0.0004442461,93,93,66,0,1.070971,0.273876,0.725440,0.000134,0.002146,0.391718,0.002761,6,1,1,5,1,53,0,0,140724603453467,27,2451361174,0.025355,0.003332,0.653949,1.159107,0,778911100,5.5516311e-14,5.767429e-16,5.1474713e-16,3.3596464e-322,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-03,0,0,EventLocationLimited,1.1591074816517033,0.0004442461,93,159,0,0,1.156784,0.267969,0.887098,0.000018,0.001042,0.370886,0.000794,6,1,1,5,1,82,0,0,140724603453467,27,3954393571,0.022285,0.002545,0.609916,1.159107,0,-917267344,5.5197583e-14,5.767429e-16,5.1474713e-16,3.3596464e-322,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-04,1,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,93,66,0,0.951633,0.268774,0.681781,0.000019,0.001019,0.368329,0.000686,6,1,1,5,1,69,0,0,140724603453451,11,235295488,0.019547,0.002284,0.604365,1.159107,0,503785329,5.5885033e-14,5.1349798e-16,5.1474713e-16,3.3596464e-322,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-04,0,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,159,0,0,1.155023,0.267173,0.886536,0.000019,0.001002,0.367227,0.000723,6,1,1,5,1,113,0,0,140724603453451,11,741895471,0.019909,0.002295,0.628238,1.159107,0,-1192393115,5.5535152e-14,5.1349798e-16,5.1474713e-16,3.3596464e-322,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-05,1,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,93,66,0,0.942016,0.264997,0.675997,0.000026,0.001078,0.362571,0.000737,6,1,1,5,1,69,0,0,140724603453450,10,2853232674,0.018877,0.002121,0.605598,1.159107,0,503785329,5.5885033e-14,5.1349798e-16,5.1474713e-16,3.3596464e-322,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-05,0,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,159,0,0,1.151644,0.269514,0.880817,0.000021,0.001099,0.366134,0.000738,6,1,1,5,1,113,0,0,140724603453450,10,1837283932,0.021327,0.002125,0.615434,1.159107,0,-1192393115,5.5535152e-14,5.1349798e-16,5.1474713e-16,3.3596464e-322,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-06,1,0,EventLocationLimited,1.1591074850435368,3.6300434e-08,93,93,66,0,0.945437,0.265267,0.679114,0.000022,0.001129,0.363195,0.000762,6,1,1,5,1,77,0,0,140724603453442,2,463993908,0.021211,0.002166,0.610078,1.159107,0,-648867820,5.5884742e-14,2.5329346e-16,5.1474713e-16,3.3596464e-322,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-06,0,0,EventLocationLimited,1.1591074850435368,3.6300434e-08,93,159,0,0,1.164685,0.266693,0.896643,0.000019,0.001020,0.367526,0.000745,6,1,1,5,1,128,0,0,140724603453442,2,4177594432,0.024848,0.002512,0.622461,1.159107,0,1949921032,5.553486e-14,2.5329346e-16,5.1474713e-16,3.3596464e-322,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-08,1,0,EventLocationLimited,1.159107485043537,1.3820576e-08,93,93,66,0,0.950399,0.264269,0.684993,0.000020,0.001050,0.361467,0.000804,6,1,1,5,1,0,0,0,140724603453442,2,2469228237,0.020505,0.002051,0.602966,1.159107,0,554256423,5.5893825e-14,1.9225801e-16,5.1474713e-16,3.3596464e-322,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-08,0,0,EventLocationLimited,1.159107485043537,1.3820576e-08,93,159,0,0,1.158203,0.270281,0.886581,0.000021,0.001018,0.372702,0.000725,6,1,1,5,1,0,0,0,140724603453442,2,25838524,0.023808,0.002456,0.609914,1.159107,0,-1141922021,5.5543944e-14,1.9225801e-16,5.1474713e-16,3.3596464e-322,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
cusp-approach,0.0,0,0,1.0e-03,1,0,Converged,1.5003323150038625,9.2434261e-05,76,76,43,0,1.119316,0.526128,0.592467,0.000017,0.002193,0.474984,0.002449,6,0,0,6,1,76,28,28,0,0,732274746,0.005903,0.001282,0.438209,1.500347,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-03,0,0,Converged,1.5003323150038625,9.2434261e-05,76,119,0,0,1.136210,0.519192,0.615919,0.000018,0.001034,0.464283,0.000984,6,0,0,6,1,119,28,28,0,0,4220200509,0.004886,0.001091,0.430628,1.500347,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-04,1,0,Converged,1.5003323150038625,9.2434261e-05,76,76,43,0,1.090836,0.518140,0.571335,0.000019,0.000916,0.468542,0.000906,6,0,0,6,1,76,28,28,0,0,3304032442,0.004957,0.001039,0.435020,1.500347,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-04,0,0,Converged,1.5003323150038625,9.2434261e-05,76,119,0,0,1.111454,0.513580,0.596819,0.000022,0.000882,0.453754,0.000888,6,0,0,6,1,119,28,28,0,0,833154937,0.004956,0.000997,0.430527,1.500347,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-05,1,0,Converged,1.5003323149952019,1.2449305e-05,108,108,73,0,1.110690,0.519445,0.590018,0.000022,0.000889,0.454800,0.000833,6,0,0,6,1,108,28,28,0,0,3081106456,0.007016,0.001244,0.431868,1.500347,0,0,7.5267597e-14,9.4498371e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-05,0,0,Converged,1.5003323149952019,1.2449305e-05,108,181,0,0,1.207218,0.512843,0.693122,0.000019,0.000893,0.468126,0.000907,6,0,0,6,1,181,28,28,0,0,1740526907,0.008445,0.001534,0.423902,1.500347,0,0,7.5195562e-14,9.4498371e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-06,1,0,Converged,1.5003323149921395,3.8981846e-08,124,124,88,0,1.130944,0.512907,0.616210,0.000022,0.000883,0.457654,0.000830,6,0,0,6,1,124,28,28,0,0,3057466960,0.007889,0.001514,0.433738,1.500347,0,0,7.52743e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-06,0,0,Converged,1.5003323149921395,3.8981846e-08,124,212,0,0,1.233372,0.513178,0.718839,0.000020,0.000947,0.472117,0.000841,6,0,0,6,1,212,28,28,0,0,1553884802,0.007295,0.001418,0.429069,1.500347,0,0,7.5202514e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-08,1,0,Converged,1.5003323149921415,6.9020588e-10,156,156,119,0,1.166670,0.511977,0.652745,0.000019,0.000887,0.460362,0.000816,6,0,0,6,1,156,28,28,0,0,3415083117,0.011157,0.001439,0.423410,1.500347,0,0,7.4080727e-14,9.2923898e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-08,0,0,Converged,1.5003323149921415,6.9020588e-10,156,275,0,0,2.484368,0.515656,1.966992,0.000019,0.000977,0.464412,0.000835,6,0,0,6,1,275,28,28,0,0,3819153643,0.011992,0.001589,0.440336,1.500347,0,0,7.407798e-14,9.2923898e-15,6.6628139e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-03,1,0,Converged,1.4998202014623159,9.2983709e-05,76,76,43,0,0.868639,0.260411,0.606793,0.000018,0.001143,0.462027,0.001536,6,0,0,6,1,76,28,28,140724603453440,0,2621785474,0.004853,0.001048,0.485427,1.499835,0,0,7.4608854e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-03,0,0,Converged,1.4998202014623165,9.2983709e-05,76,119,0,0,0.921340,0.263014,0.656989,0.000021,0.000926,0.450464,0.000899,6,0,0,6,1,119,28,28,140724603453440,0,3289189036,0.004826,0.000992,0.481533,1.499835,0,0,7.4606827e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-04,1,0,Converged,1.4998202014623159,9.2983709e-05,76,76,43,0,0.874831,0.268458,0.605351,0.000021,0.000918,0.459329,0.000843,6,0,0,6,1,76,28,28,140724603453440,0,279275951,0.005168,0.001022,0.477000,1.499835,0,0,7.4608854e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-04,0,0,Converged,1.4998202014623165,9.2983709e-05,76,119,0,0,0.920301,0.265156,0.653901,0.000024,0.000940,0.447997,0.000832,6,0,0,6,1,119,28,28,140724603453440,0,2196274479,0.004668,0.000977,0.484366,1.499835,0,0,7.4606827e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-05,1,0,Converged,1.4998202014550901,1.2522923e-05,108,108,73,0,0.905224,0.263960,0.640031,0.000019,0.000838,0.464591,0.000783,6,0,0,6,1,108,28,28,140724603453440,0,225949642,0.006609,0.001216,0.483034,1.499835,0,0,7.4665106e-14,9.7952009e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-05,0,0,Converged,1.4998202014550908,1.2522923e-05,108,181,0,0,0.985891,0.259946,0.724198,0.000021,0.000897,0.456961,0.000962,6,0,0,6,1,181,28,28,140724603453440,0,2887042661,0.006405,0.001156,0.480023,1.499835,0,0,7.4690798e-14,9.7952009e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-06,1,0,Converged,1.4998202014520152,3.8862463e-08,124,124,88,0,0.962242,0.260031,0.700786,0.000021,0.000885,0.455817,0.000817,6,0,0,6,1,124,28,28,140724603453440,0,62397287,0.008336,0.001357,0.474604,1.499835,0,0,7.4658909e-14,9.7846262e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-06,0,0,Converged,1.4998202014520161,3.8862464e-08,124,212,0,0,1.117731,0.264584,0.851142,0.000022,0.000859,0.457574,0.000836,6,0,0,6,1,212,28,28,140724603453440,0,4265280482,0.008415,0.001316,0.486504,1.499835,0,0,7.4686142e-14,9.7846262e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-08,1,0,Converged,1.4998202014520148,7.6773175e-10,156,156,119,0,1.022421,0.263815,0.757006,0.000019,0.000841,0.456678,0.000742,6,0,0,6,1,156,28,28,140724603453440,0,443378065,0.012153,0.001534,0.490290,1.499835,0,0,7.4806241e-14,9.6473427e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-08,0,0,Converged,1.4998202014520152,7.6773255e-10,156,275,0,0,1.217018,0.266630,0.947881,0.000021,0.000902,0.460179,0.000856,6,0,0,6,1,275,28,28,140724603453440,0,3356259242,0.011353,0.001458,0.481365,1.499835,0,0,7.486947e-14,9.6473427e-15,6.6605397e-16,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,1,0,1.0e-03,1,0,EventLocationLimited,1.5003323150038625,9.2434261e-05,3039,3039,2804,10,14.883272,0.520992,14.361401,0.000022,0.001274,0.457317,0.001533,6,0,0,6,1,76,0,0,140724603453471,0,3616293743,2.770100,0.052111,0.619031,1.500347,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,-1.0247139194573427,0.66953631874242991,0.028441622597879322,0.41542210131769852,0.24082101062545458,8.5760289e-06,1.7494032e-06,9.1151145e-06,2.1107754e-06,1.2183035e-06
cusp-approach,0.0,1,0,1.0e-03,0,0,EventLocationLimited,1.5003323150038625,9.2434261e-05,3039,5843,0,10,22.942307,0.519118,22.401376,0.000067,0.002080,0.475427,0.002244,6,0,0,6,1,119,0,0,140724603453471,0,559926317,2.814302,0.051543,0.614326,1.500347,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,-1.0247139194876929,0.66953631874919461,0.028441622535334016,0.4154221013117646,0.24082101062210268,8.5762252e-06,1.7494445e-06,9.1153172e-06,2.1108119e-06,1.2183229e-06
cusp-approach,0.0,1,0,1.0e-04,1,0,EventLocationLimited,1.5003323150038625,9.2434261e-05,124,124,88,0,1.308822,0.520549,0.687319,0.000238,0.002188,0.472726,0.002234,6,0,0,6,1,76,0,0,140724603453467,27,239968413,0.037849,0.004516,0.586215,1.500347,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,-1.0247141771991848,0.66953636628882696,0.028441884662016408,0.41542205327150161,0.24082098840380756,5.2515034e-06,1.2317938e-06,6.5527629e-06,1.8957229e-06,1.4425033e-06
cusp-approach,0.0,1,0,1.0e-04,0,0,EventLocationLimited,1.5003323150038625,9.2434261e-05,124,212,0,0,1.283848,0.519625,0.762679,0.000022,0.000878,0.462094,0.000910,6,0,0,6,1,119,0,0,140724603453467,27,1995063848,0.037203,0.003782,0.586820,1.500347,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,3.3596464e-322,-1.0247141772016746,0.66953636628934476,0.028441884660238999,0.41542205327100867,0.24082098840356295,5.2515007e-06,1.2317932e-06,6.5527611e-06,1.8957217e-06,1.442503e-06
cusp-approach,0.0,1,0,1.0e-05,1,0,EventLocationLimited,1.5003323149952019,1.2449305e-05,124,124,88,0,1.208135,0.517973,0.688191,0.000019,0.000919,0.465370,0.000929,6,0,0,6,1,108,0,0,140724603453467,27,4102552761,0.042219,0.003864,0.610921,1.500347,0,0,7.5267597e-14,9.4498371e-15,6.6628139e-16,3.3596464e-322,-1.0247141771991848,0.66953636628882696,0.028441884662016408,0.41542205327150161,0.24082098840380756,5.2515034e-06,1.2317938e-06,6.5527629e-06,1.8957229e-06,1.4425033e-06
cusp-approach,0.0,1,0,1.0e-05,0,0,EventLocationLimited,1.5003323149952019,1.2449305e-05,124,212,0,0,1.276078,0.519970,0.754789,0.000018,0.000932,0.457117,0.000862,6,0,0,6,1,181,0,0,140724603453467,27,3147352033,0.037136,0.003737,0.586394,1.500347,0,0,7.5195562e-14,9.4498371e-15,6.6628139e-16,3.3596464e-322,-1.0247141772016746,0.66953636628934476,0.028441884660238999,0.41542205327100867,0.24082098840356295,5.2515007e-06,1.2317932e-06,6.5527611e-06,1.8957217e-06,1.442503e-06
cusp-approach,0.0,1,0,1.0e-06,1,0,EventLocationLimited,1.5003323149921395,3.8981846e-08,124,124,88,0,1.181371,0.514710,0.664809,0.000021,0.000873,0.463641,0.000921,6,0,0,6,1,124,0,0,140724603453440,0,3912612130,0.035654,0.003493,0.584022,1.500347,0,0,7.52743e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,-1.0247141771991848,0.66953636628882696,0.028441884662016408,0.41542205327150161,0.24082098840380756,5.2515034e-06,1.2317938e-06,6.5527629e-06,1.8957229e-06,1.4425033e-06
cusp-approach,0.0,1,0,1.0e-06,0,0,EventLocationLimited,1.5003323149921395,3.8981846e-08,124,212,0,0,1.286721,0.516921,0.768429,0.000022,0.000888,0.467210,0.000914,6,0,0,6,1,212,0,0,140724603453440,0,1338930286,0.036298,0.003367,0.583094,1.500347,0,0,7.5202514e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,-1.0247141772016746,0.66953636628934476,0.028441884660238999,0.41542205327100867,0.24082098840356295,5.2515007e-06,1.2317932e-06,6.5527611e-06,1.8957217e-06,1.442503e-06
cusp-approach,0.0,1,0,1.0e-08,1,0,EventLocationLimited,1.5003323149921395,3.8981846e-08,124,124,88,0,1.194302,0.517903,0.674391,0.000019,0.000882,0.468716,0.000930,6,0,0,6,1,0,0,0,140724603453440,0,3917010172,0.037539,0.003673,0.583047,1.500347,0,0,7.52743e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,-1.0247141771991848,0.66953636628882696,0.028441884662016408,0.41542205327150161,0.24082098840380756,5.2515034e-06,1.2317938e-06,6.5527629e-06,1.8957229e-06,1.4425033e-06
cusp-approach,0.0,1,0,1.0e-08,0,0,EventLocationLimited,1.5003323149921395,3.8981846e-08,124,212,0,0,1.272689,0.521861,0.749494,0.000020,0.000901,0.455498,0.000920,6,0,0,6,1,0,0,0,140724603453440,0,2210843000,0.035023,0.003260,0.586216,1.500347,0,0,7.5202514e-14,9.4397669e-15,6.6628139e-16,3.3596464e-322,-1.0247141772016746,0.66953636628934476,0.028441884660238999,0.41542205327100867,0.24082098840356295,5.2515007e-06,1.2317932e-06,6.5527611e-06,1.8957217e-06,1.442503e-06
cusp-approach,0.0,1,1,1.0e-03,1,0,EventLocationLimited,1.4998202014623159,9.2983709e-05,2912,2912,2677,10,13.798523,0.278140,13.432154,0.000130,0.002450,0.481917,0.003134,6,0,0,6,1,76,0,0,140724603453471,0,1679229142,2.739471,0.041595,0.733525,1.499835,0,0,7.4608854e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,-1.0237401542466837,0.66817568732901156,0.028387740874566164,0.41500458412483243,0.2408476632730468,6.8539578e-06,1.4861133e-06,7.3582165e-06,1.8029859e-06,1.1106709e-06
cusp-approach,0.0,1,1,1.0e-03,0,0,EventLocationLimited,1.4998202014623165,9.2983709e-05,2912,5589,0,10,23.039890,0.277532,22.722582,0.000053,0.001326,0.469434,0.001682,6,0,0,6,1,119,0,0,140724603453471,0,4017340619,2.736686,0.037361,0.692694,1.499835,0,0,7.4606827e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,-1.0237401541979636,0.66817568731971333,0.028387740850868468,0.41500458413403285,0.24084766327731311,6.8541421e-06,1.486127e-06,7.3583731e-06,1.8030117e-06,1.1106761e-06
cusp-approach,0.0,1,1,1.0e-04,1,0,EventLocationLimited,1.4998202014623159,9.2983709e-05,124,124,88,0,1.015781,0.267256,0.746844,0.000022,0.000906,0.455843,0.000930,6,0,0,6,1,76,0,0,140724603453467,27,4278199743,0.038805,0.003804,0.640322,1.499835,0,0,7.4608854e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,-1.0237400028208301,0.66817565555726088,0.028387895611616365,0.41500461321528526,0.24084767878529265,5.1082368e-06,1.2043488e-06,6.4037223e-06,1.8712927e-06,1.4393474e-06
cusp-approach,0.0,1,1,1.0e-04,0,0,EventLocationLimited,1.4998202014623165,9.2983709e-05,124,212,0,0,1.185857,0.267267,0.916677,0.000018,0.000899,0.460023,0.000880,6,0,0,6,1,119,0,0,140724603453467,27,1052507506,0.037636,0.003777,0.654249,1.499835,0,0,7.4606827e-14,9.8647099e-15,6.6605397e-16,3.3596464e-322,-1.0237400028197252,0.66817565555703873,0.028387895612956557,0.41500461321554138,0.24084767878526223,5.1082369e-06,1.2043488e-06,6.4037223e-06,1.8712927e-06,1.4393475e-06
cusp-approach,0.0,1,1,1.0e-05,1,0,EventLocationLimited,1.4998202014550901,1.2522923e-05,124,124,88,0,1.004765,0.263076,0.740292,0.000022,0.000876,0.452604,0.001018,6,0,0,6,1,108,0,0,140724603453467,27,3778746585,0.036877,0.003410,0.663451,1.499835,0,0,7.4665106e-14,9.7952009e-15,6.6605397e-16,3.3596464e-322,-1.0237400028208301,0.66817565555726088,0.028387895611616365,0.41500461321528526,0.24084767878529265,5.1082368e-06,1.2043488e-06,6.4037223e-06,1.8712927e-06,1.4393474e-06
