name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0.5,0,0,1,adaptive_affine,8.0834180829420816,0,Converged,344,1.804837,0.606977
close-binary,0.5,0,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.898429,0.603565
close-binary,0.5,0,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.906904,0.600490
close-binary,0.5,0,0,2,adaptive_affine,8.0834180829420816,0,Converged,344,1.810886,0.605073
close-binary,0.5,0,0,2,adaptive_fold,8.0833997168360217,0,Converged,136,1.433360,0.603377
close-binary,0.5,0,1,0,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.494369,0.428761
close-binary,0.5,0,1,0,adaptive_affine,8.0370055566273546,0,Converged,344,1.667831,0.428239
close-binary,0.5,0,1,0,adaptive_fold,8.0369871411537464,0,Converged,136,1.287781,0.427335
close-binary,0.5,0,1,1,adaptive_fold,8.0369871411537464,0,Converged,136,1.296715,0.427896
close-binary,0.5,0,1,1,adaptive_affine,8.0370055566273546,0,Converged,344,1.663287,0.433194
close-binary,0.5,0,1,1,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.486705,0.430794
close-binary,0.5,0,1,2,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.489806,0.429203
close-binary,0.5,0,1,2,adaptive_affine,8.0370055566273546,0,Converged,344,1.677677,0.434367
close-binary,0.5,0,1,2,adaptive_fold,8.0369871411537464,0,Converged,136,1.298155,0.427115
close-binary,0.5,1,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.210205,0.598050
close-binary,0.5,1,0,0,adaptive_affine,8.0834180829420816,0,BudgetExceeded,16916,232.291694,0.602123
close-binary,0.5,1,0,0,adaptive_fold,8.0833997168360217,0,InnerAccuracyLimited,136,1.697262,0.666935
close-binary,0.5,1,0,1,adaptive_fold,8.0833997168360217,0,InnerAccuracyLimited,136,1.559014,0.605296
close-binary,0.5,1,0,1,adaptive_affine,8.0834180829420816,0,BudgetExceeded,16916,223.330781,0.601649
close-binary,0.5,1,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.326817,0.674012
close-binary,0.5,1,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.281104,0.599947
close-binary,0.5,1,0,2,adaptive_affine,8.0834180829420816,0,BudgetExceeded,16916,223.467649,0.608945
close-binary,0.5,1,0,2,adaptive_fold,8.0833997168360217,0,InnerAccuracyLimited,136,1.631432,0.641779
close-binary,0.5,1,1,0,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.834055,0.428214
close-binary,0.5,1,1,0,adaptive_affine,8.0370055566273546,0,BudgetExceeded,16916,233.671760,0.431578
close-binary,0.5,1,1,0,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.498342,0.437674
close-binary,0.5,1,1,1,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.420122,0.428366
close-binary,0.5,1,1,1,adaptive_affine,8.0370055566273546,0,BudgetExceeded,16916,235.462935,0.427689
close-binary,0.5,1,1,1,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.901693,0.431642
close-binary,0.5,1,1,2,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.805147,0.434264
