name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0,1,1,0,adaptive_affine,8.0874907262517599,8,BudgetExceeded,16876,192.878005,0.434021
close-binary,0,1,1,0,adaptive_fold,8.0874907146432822,0,Converged,184,1.395281,0.438781
close-binary,0,1,1,1,adaptive_fold,8.0874907146432822,0,Converged,184,1.341326,0.427250
close-binary,0,1,1,1,adaptive_affine,8.0874907262517599,8,BudgetExceeded,16876,198.496043,0.427708
close-binary,0,1,1,1,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.398054,0.429951
close-binary,0,1,1,2,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,2.333366,0.428263
close-binary,0,1,1,2,adaptive_affine,8.0874907262517599,8,BudgetExceeded,16876,226.234908,0.426106
close-binary,0,1,1,2,adaptive_fold,8.0874907146432822,0,Converged,184,1.564539,0.478305
close-binary,0.5,0,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.283810,0.758249
close-binary,0.5,0,0,0,adaptive_affine,8.0834180829420816,0,Converged,344,1.785122,0.600945
close-binary,0.5,0,0,0,adaptive_fold,8.0833997168360252,0,Converged,136,1.406619,0.598070
close-binary,0.5,0,0,1,adaptive_fold,8.0833997168360252,0,Converged,136,1.393503,0.600704
close-binary,0.5,0,0,1,adaptive_affine,8.0834180829420816,0,Converged,344,1.754157,0.600745
close-binary,0.5,0,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.001298,0.603425
close-binary,0.5,0,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.049817,0.622584
close-binary,0.5,0,0,2,adaptive_affine,8.0834180829420816,0,Converged,344,1.803772,0.613020
close-binary,0.5,0,0,2,adaptive_fold,8.0833997168360252,0,Converged,136,1.401144,0.605237
close-binary,0.5,0,1,0,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.527514,0.426719
close-binary,0.5,0,1,0,adaptive_affine,8.0370055566273546,0,Converged,344,1.621866,0.435485
close-binary,0.5,0,1,0,adaptive_fold,8.0369871411537464,0,Converged,136,1.266338,0.431123
close-binary,0.5,0,1,1,adaptive_fold,8.0369871411537464,0,Converged,136,1.251986,0.431154
close-binary,0.5,0,1,1,adaptive_affine,8.0370055566273546,0,Converged,344,1.665639,0.426732
close-binary,0.5,0,1,1,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.517213,0.434295
close-binary,0.5,0,1,2,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.517451,0.422757
close-binary,0.5,0,1,2,adaptive_affine,8.0370055566273546,0,Converged,344,2.398715,0.652749
close-binary,0.5,0,1,2,adaptive_fold,8.0369871411537464,0,Converged,136,1.923221,0.651078
close-binary,0.5,1,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,4.815043,0.892876
close-binary,0.5,1,0,0,adaptive_affine,8.0833998599136603,8,BudgetExceeded,16892,216.166298,0.891429
close-binary,0.5,1,0,0,adaptive_fold,8.083399716929458,8,InnerAccuracyLimited,128,1.670628,0.670278
close-binary,0.5,1,0,1,adaptive_fold,8.083399716929458,8,InnerAccuracyLimited,128,1.496206,0.602091
close-binary,0.5,1,0,1,adaptive_affine,8.0833998599136603,8,BudgetExceeded,16892,204.160082,0.602636
close-binary,0.5,1,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.370752,0.671074
close-binary,0.5,1,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,3.255324,0.601618
close-binary,0.5,1,0,2,adaptive_affine,8.0833998599136603,8,BudgetExceeded,16892,204.935140,0.609964
close-binary,0.5,1,0,2,adaptive_fold,8.083399716929458,8,InnerAccuracyLimited,128,1.625891,0.672279
close-binary,0.5,1,1,0,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.829702,0.435028
close-binary,0.5,1,1,0,adaptive_affine,8.0369872845216204,8,BudgetExceeded,16892,210.713770,0.427906
close-binary,0.5,1,1,0,adaptive_fold,8.0369871412468061,8,InnerAccuracyLimited,128,1.422954,0.441284
close-binary,0.5,1,1,1,adaptive_fold,8.0369871412468061,8,InnerAccuracyLimited,128,1.359825,0.426421
close-binary,0.5,1,1,1,adaptive_affine,8.0369872845216204,8,BudgetExceeded,16892,211.484118,0.428768
close-binary,0.5,1,1,1,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.922525,0.443998
close-binary,0.5,1,1,2,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.837767,0.436272
close-binary,0.5,1,1,2,adaptive_affine,8.0369872845216204,8,BudgetExceeded,16892,211.347833,0.431930
close-binary,0.5,1,1,2,adaptive_fold,8.0369871412468061,8,InnerAccuracyLimited,128,1.419952,0.440575
wide-planet,0,0,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.079947,0.400621
wide-planet,0,0,0,0,adaptive_affine,1.1591946360848302,0,Converged,197,1.086395,0.396317
wide-planet,0,0,0,0,adaptive_fold,1.1591934436470928,0,Converged,53,0.868728,0.395033
wide-planet,0,0,0,1,adaptive_fold,1.1591934436470928,0,Converged,53,0.872338,0.392778
wide-planet,0,0,0,1,adaptive_affine,1.1591946360848302,0,Converged,197,1.062073,0.396265
wide-planet,0,0,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.068214,0.395207
wide-planet,0,0,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.045498,0.391880
wide-planet,0,0,0,2,adaptive_affine,1.1591946360848302,0,Converged,197,1.048613,0.389821
wide-planet,0,0,0,2,adaptive_fold,1.1591934436470928,0,Converged,53,0.869876,0.388779
wide-planet,0,0,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,1.023096,0.263227
wide-planet,0,0,1,0,adaptive_affine,1.1591118891278702,0,Converged,197,0.968805,0.270037
wide-planet,0,0,1,0,adaptive_fold,1.1591106969281086,0,Converged,53,0.752903,0.260428
wide-planet,0,0,1,1,adaptive_fold,1.1591106969281086,0,Converged,53,0.738326,0.259206
wide-planet,0,0,1,1,adaptive_affine,1.1591118891278702,0,Converged,197,0.956383,0.259683
wide-planet,0,0,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.938250,0.268927
wide-planet,0,0,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.943752,0.262278
wide-planet,0,0,1,2,adaptive_affine,1.1591118891278702,0,Converged,197,0.956860,0.260707
wide-planet,0,0,1,2,adaptive_fold,1.1591106969281086,0,Converged,53,0.746124,0.268198
wide-planet,0,1,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.085747,0.398367
wide-planet,0,1,0,0,adaptive_affine,1.1591934493442626,8,BudgetExceeded,9405,69.891879,0.392270
wide-planet,0,1,0,0,adaptive_fold,1.1591934443442484,8,EventLocationLimited,77,1.060522,0.460835
wide-planet,0,1,0,1,adaptive_fold,1.1591934443442484,8,EventLocationLimited,77,0.949532,0.406280
wide-planet,0,1,0,1,adaptive_affine,1.1591934493442626,8,BudgetExceeded,9405,67.338886,0.395874
wide-planet,0,1,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.221623,0.452601
wide-planet,0,1,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.088597,0.401710
wide-planet,0,1,0,2,adaptive_affine,1.1591934493442626,8,BudgetExceeded,9405,66.293550,0.397183
wide-planet,0,1,0,2,adaptive_fold,1.1591934443442484,8,EventLocationLimited,77,1.055321,0.456770
wide-planet,0,1,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.972361,0.265554
wide-planet,0,1,1,0,adaptive_affine,1.1591107026285279,8,BudgetExceeded,9405,90.898667,0.262144
wide-planet,0,1,1,0,adaptive_fold,1.1591106976264323,8,EventLocationLimited,77,0.950716,0.302557
wide-planet,0,1,1,1,adaptive_fold,1.1591106976264323,8,EventLocationLimited,77,0.920888,0.293328
wide-planet,0,1,1,1,adaptive_affine,1.1591107026285279,8,BudgetExceeded,9405,90.195128,0.296817
wide-planet,0,1,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,1.139768,0.301616
wide-planet,0,1,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,1.076730,0.292846
wide-planet,0,1,1,2,adaptive_affine,1.1591107026285279,8,BudgetExceeded,9405,85.667258,0.289050
wide-planet,0,1,1,2,adaptive_fold,1.1591106976264323,8,EventLocationLimited,77,1.000865,0.309207
wide-planet,0.5,0,0,0,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.325608,0.446977
wide-planet,0.5,0,0,0,adaptive_affine,1.1591927728037954,0,Converged,165,1.161551,0.434095
wide-planet,0.5,0,0,0,adaptive_fold,1.1591902258251656,0,Converged,69,1.049576,0.439182
wide-planet,0.5,0,0,1,adaptive_fold,1.1591902258251656,0,Converged,69,1.037396,0.436809
wide-planet,0.5,0,0,1,adaptive_affine,1.1591927728037954,0,Converged,165,1.139441,0.436220
wide-planet,0.5,0,0,1,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.293556,0.437209
wide-planet,0.5,0,0,2,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.306671,0.440876
wide-planet,0.5,0,0,2,adaptive_affine,1.1591927728037954,0,Converged,165,1.132481,0.433654
wide-planet,0.5,0,0,2,adaptive_fold,1.1591902258251656,0,Converged,69,1.031302,0.438015
wide-planet,0.5,0,1,0,mapped_fixed63,1.1591074850435359,0,fixed_resolution,189,1.190921,0.300010
wide-planet,0.5,0,1,0,adaptive_affine,1.159110027595539,0,Converged,165,1.024818,0.294206
wide-planet,0.5,0,1,0,adaptive_fold,1.1591074817214275,0,Converged,69,0.911880,0.296519
wide-planet,0.5,0,1,1,adaptive_fold,1.1591074817214275,0,Converged,69,0.903721,0.289580
wide-planet,0.5,0,1,1,adaptive_affine,1.159110027595539,0,Converged,165,1.015986,0.291950
wide-planet,0.5,0,1,1,mapped_fixed63,1.1591074850435359,0,fixed_resolution,189,1.179227,0.291017
