name,u,policy,warm,rtol,index,panel,cell,parent,depth,level,node_evaluations,value_error,gradient_error0,gradient_error1,gradient_error2,gradient_error3,gradient_error4,gradient_phase,value_resolved,gradient_resolved0,gradient_resolved1,gradient_resolved2,gradient_resolved3,gradient_resolved4
case9,0.5,ValueFirst,0,0.001,17,1,2,-1,0,5,177,4.1755855592769429e-07,0.33902647862920526,0.042188829095045302,0.34572831876971372,3.1375214797258557e-06,1.3416569651559602,1,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,0,0,1,-1,0,3,7,0.70279635080237335,26551.191316919245,1654.346977705673,32957.102188715799,0.14324179738269718,105335.94854903092,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,1,1,2,-1,0,3,14,0.10812361867092023,12551.222087380644,1429.7133074656299,12894.759060655702,0.11636829793127516,49539.385185187624,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,2,2,3,-1,0,3,21,0.023220234844270649,6023.3346254547068,1816.926178124045,5980.0902437508321,0.13020692110808268,23596.771922941603,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,3,3,4,-1,0,3,28,0.00022012982166255441,26.818967441899961,26.93960130350062,22.639345267436958,0.0017645902777578975,109.898622072097,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,4,4,5,-1,0,3,35,0.22889803307153775,12329.264066135054,4039.7658549405951,13501.616181655469,0.27629646967866761,48282.536518181718,0,1,1,1,0,1,1
case9,0.5,ValueFirst,0,0.0001,5,5,9,-1,0,3,42,0.11949517951638569,213.45731201980863,3120.2475986137333,5328.1247404642163,0.099187313000491176,176.79086058449593,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,6,6,13,-1,0,3,49,0.39840039698138718,10418.641620543338,425.96136283065709,17764.10859739186,0.007660453271798354,13881.317735570819,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,7,0,1,-1,0,4,57,0.010975318069394896,200.24410515886814,19.961416790211551,479.8288302183833,0.0022205176632719369,792.4461441612699,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,8,6,13,-1,0,4,65,0.0063352857542715467,77.516297209802403,3.1692207341387797,333.38449083605036,5.6994950002934639e-05,103.27913649310413,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,9,4,5,-1,0,4,73,0.001791494239057619,4430.9853733107338,601.44646260850629,4436.5282667669135,0.047265075938309663,17473.201267693556,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,10,5,9,-1,0,4,81,0.0019004087055532089,1.5868007745641286,23.195193991486388,99.985714443544239,0.00073731894519484616,1.3142182790449399,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,11,1,2,-1,0,4,89,0.0010587680587734545,244.66082067653991,51.886588817309281,215.22412270565951,0.0039661762367849511,962.71391720009535,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,12,2,3,-1,0,4,97,6.7985036333309524e-05,1303.3255244804377,290.93166253890229,1338.067488903293,0.021495160659223411,5121.8210984336938,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,13,0,1,-1,0,5,113,1.1355931682261553e-07,0.224776831075092,0.0038031693643740044,0.2195530878468146,5.6224055649821265e-07,0.89065163564130501,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,14,6,13,-1,0,5,129,1.3280643473778946e-08,0.074237396080181484,0.0030400960709316581,0.074952793592740374,5.4584082763252449e-08,0.098910457693323087,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,15,5,9,-1,0,5,145,4.2325273353274939e-09,0.00016444469876314178,0.0024024842454301869,0.0026356874355531099,7.6371604377399179e-08,0.00013804954800021813,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,16,4,5,-1,0,5,161,5.2202379447631132e-06,158.42789516196771,17.875246521024074,159.38785677718215,0.0014516134649406453,625.32350123943559,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,17,1,2,-1,0,5,177,4.1755855592769429e-07,0.33902647862920526,0.042188829095045302,0.34572831876971372,3.1375214797258557e-06,1.3416569651559602,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,18,2,3,-1,0,5,193,5.5117306987480731e-07,50.489531244124947,11.271669200772768,51.714226186925167,0.00083282047994867343,198.41361853328601,1,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,19,3,4,-1,0,4,201,1.803980024491491e-07,1.9329072789728445,0.41328349627904604,1.9730664367885822,3.0729161730037149e-05,7.5987770324616095,1,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.0001,20,4,5,-1,0,6,233,1.3419512295514991e-08,8.4848750191387943,1.7830638909205769,8.6742132698586953,0.00013794595754981252,33.365646664910194,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,0,0,1,-1,0,3,7,0.7212857531620871,27706.162450161915,1746.1914730738413,34672.363670489634,0.14969785304569824,109924.73298713028,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,1,1,2,-1,0,3,14,0.088604379187015941,10136.657914920168,837.08662245636856,10115.399018077345,0.071307321728230774,40054.678749748258,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,2,2,3,-1,0,3,21,0.029936636544283354,27900.483593052613,5750.1995445154189,27337.256228254071,0.43277600390521587,109729.4620122312,0,1,0,0,0,0,0
case9,0.5,ValueFirst,1,0.001,3,3,4,-1,0,3,28,0.03299517283415724,35445.645302505211,6664.9652278424774,37298.211477751087,0.5021416281799328,139490.41326253692,0,1,0,0,0,0,0
case9,0.5,ValueFirst,1,0.001,4,4,8,-1,0,3,35,0.11949532541064255,213.439645015927,3120.2526347128105,5328.1312459484825,0.099187560854739801,176.86152374006716,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,5,5,12,-1,0,3,42,0.39840034905540195,10418.640384083861,425.96133949342982,17764.106489617603,0.0076604517379738829,13881.314480872361,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,6,0,1,-1,0,4,50,0.011392659602101176,239.34918613390516,18.792835902769401,483.98791753589211,0.0021927130507587199,947.82066549208628,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,7,5,12,-1,0,4,58,0.0063352850004332762,77.516302312031257,3.1692205069666035,333.38446245375189,5.6994949142221663e-05,103.27913142397618,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,8,4,8,-1,0,4,66,0.0019004110278818015,1.5866694674347905,23.195231290183411,99.985836416702156,0.00073732078326681411,1.3147433586841242,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,9,1,2,-1,0,4,74,0.0003435214194395745,167.01198409874212,24.457846145409274,150.15782288603174,0.0020215728093672938,658.67775719155782,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,10,3,4,-1,0,4,82,0.0053801618207232893,13332.998928523486,3565.9203914015966,13889.257014960258,0.25997779960265571,52309.107115080187,0,1,1,0,1,0,1
