sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
19 2 0.017035000000000002 0.014523999999999999 0.017172 0 1 0 0
21 0 0.013431999999999999 0 0.0078309999999999994 0 1 0 0
21 1 0.013431999999999999 0.006796 0.0077299999999999999 0 1 0 0
21 2 0.013431999999999999 0.013545999999999999 0.0074479999999999998 0 1 0 0
22 0 0.010200000000000001 0 0.0073470000000000002 0 1 0 0
22 1 0.010200000000000001 0.0067759999999999999 0.0073499999999999998 0 1 0 0
22 2 0.010200000000000001 0.013535 0.0072750000000000002 0 1 0 0
23 0 0.0095820000000000002 0 0.0071329999999999996 0 1 0 0
23 1 0.0095820000000000002 0.0067590000000000003 0.007267 0 1 0 0
23 2 0.0095820000000000002 0.013544 0.0072709999999999997 0 1 0 0
25 0 0.012833000000000001 0 0.0062440000000000004 0 1 0 0
25 1 0.012833000000000001 0.0067470000000000004 0.0061250000000000002 0 1 0 0
25 2 0.012833000000000001 0.013511 0.0059849999999999999 0 1 0 0
26 0 0.010083 0 0.0061320000000000003 0 1 0 0
26 1 0.010083 0.0067380000000000001 0.006019 0 1 0 0
26 2 0.010083 0.013511 0.006254 0 1 0 0
27 0 0.010085999999999999 0 0.0059249999999999997 0 1 0 0
27 1 0.010085999999999999 0.0067590000000000003 0.0073150000000000003 0 1 0 0
27 2 0.010085999999999999 0.013499000000000001 0.0058799999999999998 0 1 0 0
29 0 0.010935 0 0.007554 0 1 0 0
29 1 0.010935 0.0067320000000000001 0.007417 0 1 0 0
29 2 0.010935 0.013475000000000001 0.0073210000000000003 0 1 0 0
30 0 0.012298999999999999 0 0.0073680000000000004 0 1 0 0
30 1 0.012298999999999999 0.0068479999999999999 0.0073639999999999999 0 1 0 0
30 2 0.012298999999999999 0.013606 0.0074359999999999999 0 1 0 0
31 0 0.0092119999999999997 0 0.007169 0 1 0 0
31 1 0.0092119999999999997 0.0067790000000000003 0.0073680000000000004 0 1 0 0
31 2 0.0092119999999999997 0.013518000000000001 0.007306 0 1 0 0
33 0 0.011627999999999999 0 0.0021389999999999998 0 1 0 0
33 1 0.011627999999999999 0.0067349999999999997 0.0021749999999999999 0 1 0 0
33 2 0.011627999999999999 0.013469 0.002166 0 1 0 0
34 0 0.0096509999999999999 0 0.0021329999999999999 0 1 0 0
34 1 0.0096509999999999999 0.0067660000000000003 0.0021710000000000002 0 1 0 0
34 2 0.0096509999999999999 0.013500999999999999 0.0021979999999999999 0 1 0 0
35 0 0.0087670000000000005 0 0.0019840000000000001 0 1 0 0
35 1 0.0087670000000000005 0.00677 0.0020739999999999999 0 1 0 0
35 2 0.0087670000000000005 0.013520000000000001 0.0020530000000000001 0 1 0 0
37 0 0.0094330000000000004 0 0.0098440000000000003 0 1 0 0
37 1 0.0094330000000000004 0.006777 0.020757000000000001 0.71121000000000001 1 1 1
37 2 0.0094330000000000004 0.013524999999999999 0.020575 0.68872100000000003 1 1 1
38 0 0.01337 0 0.011161000000000001 0 1 0 0
38 1 0.01337 0.0067720000000000002 0.020662 0.68627300000000002 1 1 1
38 2 0.01337 0.013717 0.021658 0.67865500000000001 1 1 1
39 0 0.014069 0 0.010881 0 1 0 0
39 1 0.014069 0.0069629999999999996 0.021395000000000001 0.68055500000000002 1 1 1
39 2 0.014069 0.013884000000000001 0.018200999999999998 0 1 0 0
41 0 0.016497000000000001 0 0.022341 0.68599299999999996 1 1 1
41 1 0.016497000000000001 0.0075069999999999998 0.022206 0.68576700000000002 1 1 1
41 2 0.016497000000000001 0.014308 0.019924999999999998 0.62572700000000003 1 1 1
42 0 0.014248 0 0.019712 0.62145899999999998 1 1 1
