sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
159 0 0.012135 0 0.014564000000000001 0 1 0 0
159 1 0.012135 0.0094380000000000002 0.016320999999999999 0 1 0 0
159 2 0.012135 0.018751999999999998 0.016698999999999999 0 1 0 0
161 0 0.017694000000000001 0 0.0033809999999999999 0 1 0 0
161 1 0.017694000000000001 0.0093900000000000008 0.0033760000000000001 0 1 0 0
161 2 0.017694000000000001 0.018742000000000002 0.00332 0 1 0 0
162 0 0.014699 0 0.003137 0 1 0 0
162 1 0.014699 0.0094629999999999992 0.0032139999999999998 0 1 0 0
162 2 0.014699 0.018755000000000001 0.0030969999999999999 0 1 0 0
163 0 0.014055 0 0.0029989999999999999 0 1 0 0
163 1 0.014055 0.0094739999999999998 0.0031129999999999999 0 1 0 0
163 2 0.014055 0.018841999999999998 0.0030850000000000001 0 1 0 0
165 0 0.014394000000000001 0 0.011728000000000001 0 1 0 0
165 1 0.014394000000000001 0.0093889999999999998 0.028424999999999999 0 1 0 0
165 2 0.014394000000000001 0.018721999999999999 0.0276 0 1 0 0
166 0 0.012906000000000001 0 0.010599000000000001 0 1 0 0
166 1 0.012906000000000001 0.0094470000000000005 0.012201 0 1 0 0
166 2 0.012906000000000001 0.018798000000000002 0.012089000000000001 0 1 0 0
167 0 0.012782 0 0.010543 0 1 0 0
167 1 0.012782 0.0093769999999999999 0.012156999999999999 0 1 0 0
167 2 0.012782 0.018688 0.012054 0 1 0 0
169 0 0.016697 0 0.010748000000000001 0 1 0 0
169 1 0.016697 0.0094450000000000003 0.010374 0 1 0 0
169 2 0.016697 0.018777000000000002 0.010453 0 1 0 0
170 0 0.013257 0 0.0029550000000000002 0 1 0 0
170 1 0.013257 0.0094640000000000002 0.0030590000000000001 0 1 0 0
170 2 0.013257 0.018805000000000002 0.003032 0 1 0 0
171 0 0.01252 0 0.0029810000000000001 0 1 0 0
